configuration,scheme,mantissa_bits,shot,syndrome_converged,logically_correct,logical_classification_agrees_with_float,exact_correction_agrees_with_float,correction_hamming_distance,iterations,relay_legs,relay_legs_agree_with_float,edge_saturation,state_saturation,guard_saturation,edge_nonzero_to_zero,state_nonzero_to_zero,edge_value_count,state_value_count,edge_exponent_min,edge_exponent_max,state_exponent_min,state_exponent_max,edge_exponent_changes,state_exponent_changes
balanced,B_separate_75pct,12,51,1,1,1,0,27,102,2,0,0,0,0,391320,1656760,79829280,13821408,0,10,0,10,21,21
balanced,B_separate_75pct,12,52,1,1,1,0,32,162,3,0,0,0,0,391320,2136070,126787680,21951648,0,33,0,33,69,69
balanced,B_separate_75pct,12,53,1,1,1,0,39,362,6,0,0,0,0,391320,192812,283315680,49052448,0,5,0,5,29,29
balanced,B_separate_75pct,12,54,1,1,1,0,41,111,2,0,0,0,0,391320,809653,86873040,15040944,0,12,0,12,25,25
balanced,B_separate_75pct,12,55,1,1,1,0,58,282,5,0,0,0,0,391320,2025329,220704480,38212128,0,30,0,30,71,73
balanced,B_separate_75pct,12,56,1,1,1,0,35,281,5,0,0,0,0,391320,2006456,219921840,38076624,0,31,0,31,73,73
balanced,B_separate_75pct,12,57,1,1,1,0,29,237,4,0,0,0,0,391320,2009461,185485680,32114448,0,32,0,32,72,72
balanced,B_separate_75pct,12,58,1,1,1,0,29,152,3,0,0,0,0,391320,1994960,118961280,20596608,0,32,0,32,66,66
balanced,B_separate_75pct,12,59,1,1,1,0,48,108,2,0,0,0,0,391320,314338,84525120,14634432,0,7,0,7,15,15
balanced,B_separate_75pct,12,60,1,1,1,0,25,155,3,0,0,0,0,391320,2270338,121309200,21003120,0,31,0,31,65,65
balanced,B_separate_75pct,12,61,1,1,1,0,41,236,4,1,0,0,0,391320,1759767,184703040,31978944,0,26,0,26,64,64
balanced,B_separate_75pct,12,62,1,1,1,0,44,162,3,0,0,0,0,391320,1774482,126787680,21951648,0,10,0,10,25,25
balanced,B_separate_75pct,12,63,1,1,1,0,29,101,2,0,0,0,0,391320,129019,79046640,13685904,0,5,0,5,11,11
balanced,B_separate_75pct,12,64,1,1,1,0,26,160,3,0,0,0,0,391320,2602471,125222400,21680640,0,29,0,29,61,61
balanced,B_separate_75pct,12,65,1,1,1,0,27,166,3,0,0,0,0,391320,2073482,129918240,22493664,0,34,0,34,72,72
balanced,B_separate_75pct,12,66,1,1,1,0,38,164,3,0,0,0,0,391320,2329283,128352960,22222656,0,30,0,30,64,64
balanced,B_separate_75pct,12,67,1,1,1,0,16,22,1,1,0,0,0,0,52,17218080,2981088,0,3,0,3,3,3
balanced,B_separate_75pct,12,68,1,1,1,0,38,419,7,0,0,0,0,391320,2366753,327926160,56776176,0,30,0,30,83,83
balanced,B_separate_75pct,12,69,1,1,1,0,28,107,2,0,0,0,0,391320,579098,83742480,14498928,0,8,0,8,17,17
balanced,B_separate_75pct,12,70,1,1,1,0,42,224,4,0,0,0,0,391320,686326,175311360,30352896,0,9,0,9,25,25
balanced,B_separate_75pct,12,71,1,1,1,0,19,193,3,0,0,0,0,391320,2127254,151049520,26152272,0,33,0,33,70,70
balanced,B_separate_75pct,12,72,1,1,1,0,50,138,2,0,0,0,0,391320,2433061,108004320,18699552,0,28,0,28,57,57
balanced,B_separate_75pct,12,73,1,1,1,0,36,133,2,0,0,0,0,391320,1740842,104091120,18022032,0,30,0,30,61,61
balanced,B_separate_75pct,12,74,1,1,1,0,33,105,2,0,0,0,0,391320,724691,82177200,14227920,0,7,0,7,15,15
balanced,B_separate_75pct,12,75,1,1,1,0,28,104,2,1,0,0,0,391320,1330808,81394560,14092416,0,9,0,9,18,18
balanced,B_separate_75pct,12,76,1,1,1,0,42,138,2,0,0,0,0,391320,1805833,108004320,18699552,0,29,0,29,59,59
balanced,B_separate_75pct,12,77,1,1,1,0,35,103,2,0,0,0,0,0,691334,80611920,13956912,0,8,0,8,17,17
balanced,B_separate_75pct,12,78,1,1,1,0,37,224,4,0,0,0,0,391320,2054676,175311360,30352896,0,33,0,33,74,76
balanced,B_separate_75pct,12,79,1,1,1,0,29,134,2,0,0,0,0,391320,1929102,104873760,18157536,0,32,0,32,65,65
balanced,B_separate_75pct,12,80,1,1,1,0,43,157,3,0,0,0,0,391320,1943517,122874480,21274128,0,31,0,31,65,65
balanced,B_separate_75pct,12,81,1,1,1,0,41,184,3,0,0,0,0,391320,1762148,144005760,24932736,0,30,0,30,64,64
balanced,B_separate_75pct,12,82,1,1,1,0,24,302,5,0,0,0,0,391320,1977127,236357280,40922208,0,30,0,30,73,73
balanced,B_separate_75pct,12,83,1,1,1,0,46,137,2,0,0,0,0,391320,1979380,107221680,18564048,0,25,0,25,51,51
balanced,B_separate_75pct,12,84,1,1,1,0,14,25,1,1,0,0,0,0,41,19566000,3387600,0,3,0,3,3,3
balanced,B_separate_75pct,12,85,1,1,1,0,17,21,1,1,0,0,0,0,172,16435440,2845584,0,4,0,4,4,4
balanced,B_separate_75pct,12,86,1,1,1,0,37,176,3,0,0,0,0,391320,1988259,137744640,23848704,0,31,0,31,68,68
balanced,B_separate_75pct,12,87,1,1,1,0,15,164,3,1,0,0,0,391320,2100744,128352960,22222656,0,10,0,10,26,26
balanced,B_separate_75pct,12,88,1,1,1,0,44,158,3,0,0,0,0,391320,2048281,123657120,21409632,0,33,0,33,69,69
balanced,B_separate_75pct,12,89,1,1,1,0,36,158,3,0,0,0,0,391320,1894719,123657120,21409632,0,30,0,30,63,63
balanced,B_separate_75pct,12,90,1,1,1,0,27,163,3,0,0,0,0,391320,2071750,127570320,22087152,0,31,0,31,67,67
balanced,B_separate_75pct,12,91,1,1,1,0,66,482,8,0,0,0,0,391320,660629,377232480,65312928,0,6,0,6,36,36
balanced,B_separate_75pct,12,92,1,1,1,0,26,112,2,0,0,0,0,391320,123926,87655680,15176448,0,5,0,5,11,11
balanced,B_separate_75pct,12,93,1,1,1,0,20,136,2,0,0,0,0,391320,1854005,106439040,18428544,0,27,0,27,55,55
balanced,B_separate_75pct,12,94,1,1,1,0,42,169,3,0,0,0,0,391320,1818116,132266160,22900176,0,30,0,30,63,63
balanced,B_separate_75pct,12,95,1,1,1,0,19,110,2,0,0,0,0,391320,1307435,86090400,14905440,0,10,0,10,22,22
balanced,B_separate_75pct,12,96,1,1,1,0,36,198,3,0,0,0,0,391320,1975709,154962720,26829792,0,32,0,32,68,70
balanced,B_separate_75pct,12,97,1,1,1,0,46,131,2,0,0,0,0,391320,2373454,102525840,17751024,0,28,0,28,57,57
balanced,B_separate_75pct,12,98,1,1,1,0,26,20,1,1,0,0,0,0,80,15652800,2710080,0,4,0,4,4,4
balanced,B_separate_75pct,12,99,1,1,1,0,34,24,1,1,0,0,0,0,37,18783360,3252096,0,2,0,2,2,2
balanced,B_separate_75pct,12,100,1,1,1,0,50,137,2,0,0,0,0,391320,2148387,107221680,18564048,0,26,0,26,53,53
balanced,B_separate_75pct,12,101,1,1,1,0,32,127,2,0,0,0,0,391320,875268,99395280,17209008,0,11,0,11,24,24
balanced,B_separate_75pct,12,102,1,1,1,0,27,168,3,0,0,0,0,391320,2551184,131483520,22764672,0,33,0,33,72,72
balanced,B_separate_75pct,12,103,1,1,1,0,57,220,4,0,0,0,0,391320,1845807,172180800,29810880,0,30,0,30,67,67
balanced,B_separate_75pct,12,104,1,1,1,0,38,140,2,0,0,0,0,391320,1799816,109569600,18970560,0,30,0,30,62,62
balanced,B_separate_75pct,12,105,1,1,1,0,25,418,7,0,0,0,0,391320,1866150,327143520,56640672,0,29,0,29,78,78
balanced,B_separate_75pct,12,106,1,1,1,0,31,103,2,0,0,0,0,391320,583209,80611920,13956912,0,10,0,10,21,21
balanced,B_separate_75pct,12,107,1,1,1,0,37,177,3,0,0,0,0,391320,1879269,138527280,23984208,0,28,0,28,58,58
balanced,B_separate_75pct,12,108,1,1,1,0,43,218,4,1,0,0,0,391320,1938662,170615520,29539872,0,31,0,31,70,70
balanced,B_separate_75pct,12,109,1,1,1,0,36,171,3,0,0,0,0,391320,1778822,133831440,23171184,0,26,0,26,55,55
balanced,B_separate_75pct,12,110,1,1,1,0,44,130,2,0,0,0,0,0,87968,101743200,17615520,0,5,0,5,11,11
balanced,B_separate_75pct,12,111,1,1,1,0,44,181,3,0,0,0,0,0,225511,141657840,24526224,0,6,0,6,19,19
balanced,B_separate_75pct,12,112,1,1,1,0,35,400,7,0,0,0,0,391320,1079366,313056000,54201600,0,15,0,15,54,54
balanced,B_separate_75pct,12,113,1,1,1,0,38,103,2,0,0,0,0,391320,406811,80611920,13956912,0,8,0,8,16,16
balanced,B_separate_75pct,12,114,1,1,1,0,42,247,4,0,0,0,0,391320,1530670,193312080,33469488,0,11,0,11,32,34
balanced,B_separate_75pct,12,115,1,1,1,0,22,167,3,0,0,0,0,391320,1743143,130700880,22629168,0,29,0,29,61,61
balanced,B_separate_75pct,12,116,1,1,1,0,9,21,1,1,0,0,0,0,36,16435440,2845584,0,3,0,3,3,3
balanced,B_separate_75pct,12,117,1,1,1,0,49,169,3,0,0,0,0,391320,800782,132266160,22900176,0,12,0,12,30,30
balanced,B_separate_75pct,12,118,1,1,1,0,27,168,3,0,0,0,0,391320,1981242,131483520,22764672,0,31,0,31,66,66
balanced,B_separate_75pct,12,119,1,1,1,0,32,118,2,0,0,0,0,391320,1990721,92351520,15989472,0,10,0,10,21,21
balanced,B_separate_75pct,12,120,1,1,1,0,21,164,3,0,0,0,0,391320,1849556,128352960,22222656,0,30,0,30,65,65
balanced,B_separate_75pct,12,121,1,1,1,0,49,233,4,0,0,0,0,391320,428872,182355120,31572432,0,8,0,8,25,25
balanced,B_separate_75pct,12,122,1,1,1,0,16,131,2,0,0,0,0,391320,2037898,102525840,17751024,0,31,0,31,62,62
balanced,B_separate_75pct,12,123,1,1,1,0,16,21,1,1,0,0,0,0,42,16435440,2845584,0,3,0,3,3,3
balanced,B_separate_75pct,12,124,1,1,1,0,30,533,9,0,0,0,0,391320,2173579,417147120,72223632,0,29,0,29,86,86
balanced,B_separate_75pct,12,125,1,1,1,0,49,156,3,0,0,0,0,391320,1928107,122091840,21138624,0,32,0,32,67,67
balanced,B_separate_75pct,12,126,1,1,1,0,50,191,3,0,0,0,0,391320,1765343,149484240,25881264,0,28,0,28,62,62
balanced,B_separate_75pct,12,127,1,1,1,0,39,217,4,0,0,0,0,391320,966858,169832880,29404368,0,9,0,9,26,26
high_success,A_separate,10,0,1,1,1,0,55,195,3,0,0,0,0,391320,1213535,152614800,26423280,0,18,0,18,55,55
high_success,A_separate,10,1,1,1,1,0,18,108,2,0,0,0,0,0,30234,84525120,14634432,0,4,0,4,10,10
high_success,A_separate,10,2,1,1,1,0,57,473,8,0,0,0,0,391320,1092207,370188720,64093392,0,13,0,13,71,73
high_success,A_separate,10,3,1,1,1,0,44,289,5,0,0,0,0,391320,1266293,226182960,39160656,0,18,0,18,71,71
high_success,A_separate,10,4,1,1,1,0,15,101,2,0,0,0,0,0,13528,79046640,13685904,0,3,0,3,9,9
high_success,A_separate,10,5,1,1,1,0,43,347,6,0,0,0,0,391320,1100410,271576080,47019888,0,14,0,14,65,67
high_success,A_separate,10,6,1,1,1,0,41,182,3,0,0,0,0,0,211449,142440480,24661728,0,4,0,4,20,20
high_success,A_separate,10,7,1,1,1,0,34,664,11,0,0,0,0,391320,1770417,519672960,89974656,0,18,0,18,111,109
high_success,A_separate,10,8,1,1,1,0,34,151,3,0,0,0,0,391320,716885,118178640,20461104,0,14,0,14,35,35
high_success,A_separate,10,9,1,1,1,0,44,528,9,0,0,0,0,0,602765,413233920,71546112,0,4,0,4,73,75
high_success,A_separate,10,10,1,1,1,0,37,239,4,0,0,0,0,0,227032,187050960,32385456,0,4,0,4,30,28
high_success,A_separate,10,11,1,1,1,0,40,116,2,1,0,0,0,391320,708883,90786240,15718464,0,12,0,12,26,26
high_success,A_separate,10,12,1,1,1,0,45,348,6,0,0,0,0,0,378035,272358720,47155392,0,4,0,4,33,33
high_success,A_separate,10,13,1,1,1,0,71,171,3,0,0,0,0,391320,1003488,133831440,23171184,0,17,0,17,43,43
high_success,A_separate,10,14,1,1,1,0,22,112,2,0,0,0,0,0,456569,87655680,15176448,0,6,0,6,15,15
high_success,A_separate,10,15,1,1,1,0,47,314,5,0,0,0,0,0,256386,245748960,42548256,0,4,0,4,29,31
high_success,A_separate,10,16,1,1,1,0,45,229,4,0,0,0,0,0,194992,179224560,31030416,0,4,0,4,29,29
high_success,A_separate,10,17,1,1,1,0,51,218,4,0,0,0,0,0,458542,170615520,29539872,0,7,0,7,38,38
high_success,A_separate,10,18,1,1,1,0,60,559,9,0,0,0,0,391320,836204,437495760,75746736,0,6,0,6,79,77
high_success,A_separate,10,19,1,1,1,0,30,162,3,0,0,0,0,0,403031,126787680,21951648,0,6,0,6,27,27
high_success,A_separate,10,20,1,1,1,0,16,138,2,1,0,0,0,391320,601396,108004320,18699552,0,12,0,12,27,27
high_success,A_separate,10,21,1,1,1,0,9,19,1,1,0,0,0,0,35,14870160,2574576,0,2,0,2,2,2
high_success,A_separate,10,22,1,1,1,0,39,222,4,0,0,0,0,391320,1016708,173746080,30081888,0,17,0,17,55,55
high_success,A_separate,10,23,1,1,1,0,49,169,3,0,0,0,0,391320,838481,132266160,22900176,0,14,0,14,37,37
high_success,A_separate,10,24,1,1,1,0,33,108,2,0,0,0,0,0,496700,84525120,14634432,0,5,0,5,13,13
high_success,A_separate,10,25,1,1,1,0,31,121,2,1,0,0,0,391320,707536,94699440,16395984,0,15,0,15,32,32
high_success,A_separate,10,26,1,1,1,0,47,105,2,0,0,0,0,0,20338,82177200,14227920,0,3,0,3,8,8
high_success,A_separate,10,27,1,1,1,0,20,116,2,1,0,0,0,391320,1151007,90786240,15718464,0,19,0,19,40,40
high_success,A_separate,10,28,1,1,1,0,32,303,5,1,0,0,0,391320,1194737,237139920,41057712,0,13,0,13,56,56
high_success,A_separate,10,29,1,1,1,0,46,303,5,0,0,0,0,0,332884,237139920,41057712,0,4,0,4,36,36
high_success,A_separate,10,30,1,1,1,0,23,404,7,0,0,0,0,0,487457,316186560,54743616,0,5,0,5,53,55
high_success,A_separate,10,31,1,1,1,0,22,119,2,0,0,0,0,391320,1002868,93134160,16124976,0,17,0,17,36,36
high_success,A_separate,10,32,1,1,1,0,52,426,7,0,0,0,0,391320,1183307,333404640,57724704,0,13,0,13,79,83
high_success,A_separate,10,33,1,1,1,0,40,122,2,0,0,0,0,391320,1110517,95482080,16531488,0,13,0,13,29,29
high_success,A_separate,10,34,1,1,1,0,47,130,2,0,0,0,0,391320,1144609,101743200,17615520,0,18,0,18,39,39
high_success,A_separate,10,35,1,1,1,0,48,251,4,0,0,0,0,391320,939691,196442640,34011504,0,14,0,14,45,45
high_success,A_separate,10,36,1,1,1,0,31,169,3,0,0,0,0,0,326781,132266160,22900176,0,5,0,5,17,19
high_success,A_separate,10,37,0,0,0,0,117,1940,32,0,0,1,0,0,3299860,1518321600,262877760,0,4,0,4,193,198
high_success,A_separate,10,38,1,1,1,0,64,671,11,0,0,0,0,0,919899,525151440,90923184,0,4,0,4,82,86
high_success,A_separate,10,39,1,1,1,0,48,159,3,0,0,0,0,391320,752774,124439760,21545136,0,14,0,14,37,37
high_success,A_separate,10,40,1,1,1,0,24,134,2,0,0,0,0,391320,716193,104873760,18157536,0,10,0,10,30,30
high_success,A_separate,10,41,1,1,1,0,19,118,2,0,0,0,0,391320,1688701,92351520,15989472,0,17,0,17,36,36
high_success,A_separate,10,42,1,1,1,0,46,241,4,0,0,0,0,0,395587,188616240,32656464,0,5,0,5,27,27
high_success,A_separate,10,43,1,1,1,0,37,295,5,0,0,0,0,391320,1786064,230878800,39973680,0,16,0,16,57,57
high_success,A_separate,10,44,1,1,1,0,19,97,2,0,0,0,0,0,225913,75916080,13143888,0,5,0,5,14,14
high_success,A_separate,10,45,1,1,1,0,35,225,4,0,0,0,0,391320,746014,176094000,30488400,0,13,0,13,40,40
high_success,A_separate,10,46,1,1,1,0,54,182,3,0,0,0,0,391320,551849,142440480,24661728,0,11,0,11,29,29
high_success,A_separate,10,47,1,1,1,0,32,357,6,0,0,0,0,391320,1369392,279402480,48374928,0,17,0,17,83,83
high_success,A_separate,10,48,1,1,1,0,49,339,6,0,0,0,0,391320,675860,265314960,45935856,0,11,0,11,58,59
high_success,A_separate,10,49,1,1,1,0,43,543,9,0,0,0,0,391320,1458095,424973520,73578672,0,16,0,16,89,89
high_success,A_separate,10,50,1,1,1,0,40,127,2,0,0,0,0,391320,1075713,99395280,17209008,0,17,0,17,37,37
high_success,A_separate,10,51,1,1,1,0,19,161,3,0,0,0,0,0,99276,126005040,21816144,0,4,0,4,16,16
high_success,A_separate,10,52,1,1,1,0,33,200,3,0,0,0,0,391320,1141207,156528000,27100800,0,16,0,16,41,41
high_success,A_separate,10,53,1,1,1,0,30,109,2,0,0,0,0,391320,74888,85307760,14769936,0,5,0,5,12,12
high_success,A_separate,10,54,1,1,1,0,40,123,2,1,0,0,0,0,124569,96264720,16666992,0,4,0,4,11,11
high_success,A_separate,10,55,1,1,1,0,51,346,6,0,0,0,0,391320,334233,270793440,46884384,0,5,0,5,45,47
high_success,A_separate,10,56,1,1,1,0,37,1181,20,0,0,0,0,391320,2244361,924297840,160030224,0,15,0,15,201,205
high_success,A_separate,10,57,1,1,1,0,28,198,3,0,0,0,0,391320,1138178,154962720,26829792,0,13,0,13,35,35
high_success,A_separate,10,58,1,1,1,0,36,162,3,0,0,0,0,0,262787,126787680,21951648,0,5,0,5,20,20
high_success,A_separate,10,59,1,1,1,0,36,109,2,0,0,0,0,0,38554,85307760,14769936,0,3,0,3,8,8
high_success,A_separate,10,60,1,1,1,0,36,195,3,0,0,0,0,391320,931143,152614800,26423280,0,16,0,16,49,49
high_success,A_separate,10,61,1,1,1,0,36,338,6,0,0,0,0,0,419137,264532320,45800352,0,4,0,4,35,35
high_success,A_separate,10,62,1,1,1,0,47,120,2,0,0,0,0,391320,160574,93916800,16260480,0,5,0,5,18,16
high_success,A_separate,10,63,1,1,1,0,48,191,3,0,0,0,0,391320,901298,149484240,25881264,0,15,0,15,39,39
high_success,A_separate,10,64,1,1,1,0,23,119,2,0,0,0,0,391320,860720,93134160,16124976,0,16,0,16,34,34
high_success,A_separate,10,65,1,1,1,0,25,302,5,0,0,0,0,391320,1465802,236357280,40922208,0,19,0,19,70,70
high_success,A_separate,10,66,1,1,1,0,42,227,4,0,0,0,0,0,213869,177659280,30759408,0,4,0,4,25,25
high_success,A_separate,10,67,1,1,1,0,33,108,2,1,0,0,0,0,27364,84525120,14634432,0,3,0,3,7,7
high_success,A_separate,10,68,1,1,1,0,55,858,14,0,0,0,0,0,1054463,671505120,116262432,0,4,0,4,118,116
high_success,A_separate,10,69,1,1,1,0,31,974,16,0,0,0,0,0,1424837,762291360,131980896,0,5,0,5,129,135
high_success,A_separate,10,70,1,1,1,0,29,125,2,0,0,0,0,0,73418,97830000,16938000,0,4,0,4,14,14
high_success,A_separate,10,71,1,1,1,0,8,18,1,1,0,0,0,0,20,14087520,2439072,0,1,0,1,1,1
high_success,A_separate,10,72,1,1,1,0,40,430,7,0,0,0,0,391320,1435266,336535200,58266720,0,16,0,16,80,80
high_success,A_separate,10,73,1,1,1,0,32,135,2,1,0,0,0,0,567084,105656400,18293040,0,5,0,5,17,17
high_success,A_separate,10,74,1,1,1,0,20,109,2,0,0,0,0,0,72084,85307760,14769936,0,4,0,4,10,10
high_success,A_separate,10,75,1,1,1,0,57,190,3,0,0,0,0,391320,868753,148701600,25745760,0,13,0,13,39,39
high_success,A_separate,10,76,1,1,1,0,41,116,2,0,0,0,0,391320,129874,90786240,15718464,0,7,0,7,19,19
high_success,A_separate,10,77,1,1,1,0,14,131,2,1,0,0,0,0,77516,102525840,17751024,0,4,0,4,13,13
high_success,A_separate,10,78,1,1,1,0,23,604,10,0,0,0,0,0,763905,472714560,81844416,0,4,0,4,90,90
high_success,A_separate,10,79,1,1,1,0,34,345,6,0,0,0,0,391320,1222409,270010800,46748880,0,14,0,14,77,75
high_success,A_separate,10,80,1,1,1,0,59,187,3,0,0,0,0,391320,631102,146353680,25339248,0,11,0,11,33,33
high_success,A_separate,10,81,1,1,1,0,28,103,2,0,0,0,0,0,230324,80611920,13956912,0,5,0,5,19,19
high_success,A_separate,10,82,1,1,1,0,21,158,3,0,0,0,0,391320,1046995,123657120,21409632,0,17,0,17,42,42
high_success,A_separate,10,83,1,1,1,0,42,341,6,0,0,0,0,0,352547,266880240,46206864,0,4,0,4,48,50
high_success,A_separate,10,84,1,1,1,0,48,179,3,0,0,0,0,0,120499,140092560,24255216,0,4,0,4,17,17
high_success,A_separate,10,85,1,1,1,0,26,288,5,0,0,0,0,391320,1175787,225400320,39025152,0,17,0,17,65,65
high_success,A_separate,10,86,1,1,1,0,53,171,3,0,0,0,0,391320,722597,133831440,23171184,0,12,0,12,35,35
high_success,A_separate,10,87,1,1,1,0,25,1804,30,0,0,0,0,0,2795372,1411882560,244449216,0,4,0,4,236,240
high_success,A_separate,10,88,1,1,1,0,33,137,2,0,0,0,0,0,312730,107221680,18564048,0,6,0,6,25,25
high_success,A_separate,10,89,1,1,1,0,42,346,6,0,0,0,0,391320,714656,270793440,46884384,0,10,0,10,50,50
high_success,A_separate,10,90,1,1,1,0,36,125,2,0,0,0,0,391320,902589,97830000,16938000,0,16,0,16,35,35
high_success,A_separate,10,91,1,1,1,0,85,781,13,0,0,0,0,0,940237,611241840,105828624,0,3,0,3,63,68
high_success,A_separate,10,92,1,1,1,0,38,116,2,1,0,0,0,391320,863066,90786240,15718464,0,14,0,14,30,30
high_success,A_separate,10,93,1,1,1,0,33,469,8,0,0,0,0,391320,1219891,367058160,63551376,0,15,0,15,79,79
high_success,A_separate,10,94,1,1,1,0,37,160,3,0,0,0,0,391320,280856,125222400,21680640,0,6,0,6,22,22
high_success,A_separate,10,95,1,1,1,0,14,91,2,0,0,0,0,0,71119,71220240,12330864,0,4,0,4,9,9
high_success,A_separate,10,96,1,1,1,0,41,877,15,0,0,0,0,0,1305032,686375280,118837008,0,5,0,5,156,158
high_success,A_separate,10,97,1,1,1,0,33,286,5,0,0,0,0,0,250593,223835040,38754144,0,4,0,4,31,31
high_success,A_separate,10,98,1,1,1,0,35,127,2,0,0,0,0,391320,1230091,99395280,17209008,0,15,0,15,33,33
high_success,A_separate,10,99,1,1,1,0,35,169,3,0,0,0,0,391320,122127,132266160,22900176,0,5,0,5,24,24
high_success,A_separate,10,100,1,1,1,0,34,112,2,1,0,0,0,391320,1092652,87655680,15176448,0,14,0,14,30,30
high_success,A_separate,10,101,1,1,1,0,21,409,7,0,0,0,0,0,551279,320099760,55421136,0,4,0,4,61,61
high_success,A_separate,10,102,1,1,1,0,22,299,5,0,0,0,0,391320,1872551,234009360,40515696,0,19,0,19,77,77
high_success,A_separate,10,103,1,1,1,0,58,243,4,0,0,0,0,0,272893,190181520,32927472,0,4,0,4,24,24
high_success,A_separate,10,104,1,1,1,0,36,377,6,0,0,0,0,391320,798735,295055280,51085008,0,9,0,9,58,58
high_success,A_separate,10,105,0,0,0,0,56,1940,32,0,9,1,0,391320,3949312,1518321600,262877760,0,13,0,13,252,254
high_success,A_separate,10,106,1,1,1,0,33,124,2,0,0,0,0,391320,1064308,97047360,16802496,0,17,0,17,37,37
high_success,A_separate,10,107,1,1,1,0,27,163,3,0,0,0,0,0,159983,127570320,22087152,0,4,0,4,18,18
high_success,A_separate,10,108,1,1,1,0,40,213,4,0,0,0,0,391320,1058416,166702320,28862352,0,16,0,16,48,48
high_success,A_separate,10,109,1,1,1,0,46,436,7,0,0,0,0,0,782527,341231040,59079744,0,5,0,5,66,66
high_success,A_separate,10,110,1,1,1,0,43,187,3,1,0,0,0,391320,1221835,146353680,25339248,0,14,0,14,39,39
high_success,A_separate,10,111,1,1,1,0,34,472,8,0,0,0,0,391320,1051415,369406080,63957888,0,11,0,11,62,62
high_success,A_separate,10,112,1,1,1,0,46,491,8,0,0,0,0,0,1105983,384276240,66532464,0,6,0,6,88,87
high_success,A_separate,10,113,1,1,1,0,47,169,3,0,0,0,0,391320,1099764,132266160,22900176,0,18,0,18,47,47
high_success,A_separate,10,114,1,1,1,0,57,1613,27,0,0,0,0,0,2129052,1262398320,218567952,0,4,0,4,219,225
high_success,A_separate,10,115,1,1,1,0,36,120,2,0,0,0,0,391320,815109,93916800,16260480,0,15,0,15,32,32
high_success,A_separate,10,116,1,1,1,0,38,185,3,0,0,0,0,391320,241672,144788400,25068240,0,7,0,7,23,23
high_success,A_separate,10,117,1,1,1,0,49,888,15,0,1,0,0,391320,1857846,694984320,120327552,0,11,0,11,122,126
high_success,A_separate,10,118,1,1,1,0,33,167,3,0,0,0,0,391320,830307,130700880,22629168,0,14,0,14,39,39
high_success,A_separate,10,119,1,1,1,0,24,222,4,0,0,0,0,0,176891,173746080,30081888,0,4,0,4,27,27
high_success,A_separate,10,120,1,1,1,0,34,185,3,0,0,0,0,0,199222,144788400,25068240,0,4,0,4,26,26
high_success,A_separate,10,121,1,1,1,0,71,400,7,0,0,0,0,0,404733,313056000,54201600,0,4,0,4,47,49
high_success,A_separate,10,122,1,1,1,0,23,101,2,0,0,0,0,0,387360,79046640,13685904,0,7,0,7,19,19
high_success,A_separate,10,123,1,1,1,0,37,165,3,0,0,0,0,391320,928155,129135600,22358160,0,16,0,16,42,42
high_success,A_separate,10,124,1,1,1,0,44,537,9,0,0,0,0,391320,1491453,420277680,72765648,0,13,0,13,91,92
high_success,A_separate,10,125,1,1,1,0,44,159,3,0,0,0,0,391320,1104290,124439760,21545136,0,18,0,18,46,46
high_success,A_separate,10,126,1,1,1,0,36,137,2,0,0,0,0,0,104930,107221680,18564048,0,4,0,4,14,14
high_success,A_separate,10,127,1,1,1,0,33,229,4,0,0,0,0,0,435226,179224560,31030416,0,5,0,5,25,25
high_success,A_separate,12,0,1,1,1,0,45,153,3,0,0,0,0,391320,783681,119743920,20732112,0,16,0,16,36,36
high_success,A_separate,12,1,1,1,1,0,25,138,2,0,0,0,0,391320,266965,108004320,18699552,0,9,0,9,20,20
high_success,A_separate,12,2,1,1,1,0,22,51,1,1,0,0,0,0,101,39914640,6910704,0,3,0,3,3,3
high_success,A_separate,12,3,1,1,1,0,44,175,3,0,0,0,0,391320,730999,136962000,23713200,0,15,0,15,36,36
high_success,A_separate,12,4,1,1,1,0,9,66,1,1,0,0,0,0,116,51654240,8943264,0,1,0,1,1,1
high_success,A_separate,12,5,1,1,1,0,22,108,2,0,0,0,0,391320,19416,84525120,14634432,0,5,0,5,11,11
high_success,A_separate,12,6,1,1,1,0,16,106,2,1,0,0,0,391320,254924,82959840,14363424,0,9,0,9,18,18
high_success,A_separate,12,7,1,1,1,0,28,179,3,0,0,0,0,391320,658209,140092560,24255216,0,14,0,14,32,32
high_success,A_separate,12,8,1,1,1,0,39,244,4,0,0,0,0,391320,505194,190964160,33062976,0,11,0,11,32,32
high_success,A_separate,12,9,1,1,1,0,13,66,1,0,0,0,0,0,134,51654240,8943264,0,1,0,1,1,1
high_success,A_separate,12,10,1,1,1,0,44,113,2,0,0,0,0,0,10299,88438320,15311952,0,3,0,3,9,9
high_success,A_separate,12,11,1,1,1,0,47,126,2,1,0,0,0,391320,34219,98612640,17073504,0,5,0,5,12,12
high_success,A_separate,12,12,1,1,1,0,20,51,1,0,0,0,0,0,87,39914640,6910704,0,1,0,1,1,1
high_success,A_separate,12,13,1,1,1,0,56,119,2,0,0,0,0,391320,709218,93134160,16124976,0,15,0,15,31,31
high_success,A_separate,12,14,1,1,1,0,17,116,2,0,0,0,0,391320,592910,90786240,15718464,0,13,0,13,27,27
