configuration,policy,state_percentile,shot,syndrome_converged,logically_correct,logical_classification_agrees_with_float,correction_hamming_distance,iterations,relay_legs,relay_legs_agree_with_float,edge_saturation,state_saturation,guard_saturation,state_deliberately_clipped,state_clip_candidates,state_nonzero_to_zero,state_value_count,edge_nonzero_to_zero,edge_value_count,edge_exponent_min,edge_exponent_max,state_exponent_min,state_exponent_max,threshold_bucket_equal,threshold_bucket_above
high_success,A_max,,66,1,1,1,18,102,2,0,0,0,0,0,13821408,678567,13821408,391320,79829280,0,10,0,10,187122,0
high_success,A_max,,67,1,1,1,34,128,2,1,0,0,0,0,17344512,272299,17344512,391320,100177920,0,7,0,7,122557,0
high_success,A_max,,68,1,1,1,53,155,3,1,0,0,0,0,21003120,891330,21003120,391320,121309200,0,12,0,12,247211,0
high_success,A_max,,69,1,1,1,27,120,2,0,0,0,0,0,16260480,974902,16260480,391320,93916800,0,11,0,11,147056,0
high_success,A_max,,70,1,1,1,29,117,2,0,0,0,0,0,15853968,349241,15853968,391320,91568880,0,8,0,8,148649,0
high_success,A_max,,71,1,1,1,12,101,2,0,0,0,0,0,13685904,44125,13685904,0,79046640,0,4,0,4,112182,0
high_success,A_max,,72,1,1,1,24,110,2,1,0,0,0,0,14905440,985101,14905440,391320,86090400,0,13,0,13,142438,0
high_success,A_max,,73,1,1,1,32,188,3,0,0,0,0,0,25474752,1139439,25474752,391320,147136320,0,13,0,13,138926,0
high_success,A_max,,74,1,1,1,52,177,3,0,0,0,0,0,23984208,727323,23984208,391320,138527280,0,10,0,10,150133,0
high_success,A_max,,75,1,1,1,37,56,1,0,0,0,0,0,7588224,609,7588224,0,43827840,0,3,0,3,68792,0
high_success,A_max,,76,1,1,1,22,131,2,0,0,0,0,0,17751024,995820,17751024,391320,102525840,0,12,0,12,137622,0
high_success,A_max,,77,1,1,1,21,124,2,1,0,0,0,0,16802496,654926,16802496,391320,97047360,0,9,0,9,146208,0
high_success,A_max,,78,1,1,1,33,122,2,1,0,0,0,0,16531488,884818,16531488,391320,95482080,0,11,0,11,170562,0
high_success,A_max,,79,1,1,1,21,42,1,1,0,0,0,0,5691168,363,5691168,0,32870880,0,2,0,2,66490,0
high_success,A_max,,80,1,1,1,40,137,2,1,0,0,0,0,18564048,1270872,18564048,391320,107221680,0,12,0,12,136070,0
high_success,A_max,,81,1,1,1,39,118,2,0,0,0,0,0,15989472,1366972,15989472,391320,92351520,0,14,0,14,206834,0
high_success,A_max,,82,1,1,1,17,44,1,0,0,0,0,0,5962176,305,5962176,0,34436160,0,3,0,3,87650,0
high_success,A_max,,83,1,1,1,29,122,2,0,0,0,0,0,16531488,849007,16531488,391320,95482080,0,10,0,10,156689,0
high_success,A_max,,84,1,1,1,64,180,3,0,0,0,0,0,24390720,29061,24390720,0,140875200,0,2,0,2,174153,0
high_success,A_max,,85,1,1,1,10,28,1,1,0,0,0,0,3794112,147,3794112,0,21913920,0,2,0,2,96799,0
high_success,A_max,,86,1,1,1,40,121,2,0,0,0,0,0,16395984,1120939,16395984,391320,94699440,0,12,0,12,192975,0
high_success,A_max,,87,1,1,1,27,110,2,0,0,0,0,0,14905440,29332,14905440,0,86090400,0,4,0,4,107467,0
high_success,A_max,,88,1,1,1,42,116,2,0,0,0,0,0,15718464,1453347,15718464,391320,90786240,0,15,0,15,263916,0
high_success,A_max,,89,1,1,1,39,183,3,0,0,0,0,0,24797232,1088692,24797232,391320,143223120,0,13,0,13,209427,0
high_success,A_max,,90,1,1,1,37,123,2,0,0,0,0,0,16666992,1141418,16666992,391320,96264720,0,13,0,13,194184,0
high_success,A_max,,91,1,1,1,42,285,5,0,0,0,0,0,38618640,69899,38618640,0,223052400,0,1,0,1,266907,0
high_success,A_max,,92,1,1,1,15,29,1,0,0,0,0,0,3929616,181,3929616,0,22696560,0,2,0,2,61345,0
high_success,A_max,,93,1,1,1,6,74,1,1,0,0,0,0,10027296,623,10027296,0,57915360,0,3,0,3,98318,0
high_success,A_max,,94,1,1,1,45,159,3,0,0,0,0,0,21545136,34992,21545136,0,124439760,0,3,0,3,107027,0
high_success,A_max,,95,1,1,1,15,26,1,1,0,0,0,0,3523104,170,3523104,0,20348640,0,1,0,1,90380,0
high_success,A_max,,96,1,1,1,25,121,2,0,0,0,0,0,16395984,54813,16395984,0,94699440,0,4,0,4,114933,0
high_success,A_max,,97,1,1,1,26,198,3,0,0,0,0,0,26829792,68781,26829792,391320,154962720,0,5,0,5,118892,0
high_success,A_max,,98,1,1,1,24,51,1,1,0,0,0,0,6910704,568,6910704,0,39914640,0,3,0,3,88372,0
high_success,A_max,,99,1,1,1,27,107,2,1,0,0,0,0,14498928,374204,14498928,391320,83742480,0,8,0,8,150209,0
high_success,A_max,,100,1,1,1,32,114,2,1,0,0,0,0,15447456,10454,15447456,0,89220960,0,2,0,2,95169,0
high_success,A_max,,101,1,1,1,27,131,2,1,0,0,0,0,17751024,52178,17751024,391320,102525840,0,5,0,5,100795,0
high_success,A_max,,102,1,1,1,17,225,4,0,0,0,0,0,30488400,1943102,30488400,391320,176094000,0,18,0,18,228090,0
high_success,A_max,,103,1,1,1,25,108,2,0,0,0,0,0,14634432,44696,14634432,391320,84525120,0,5,0,5,87370,0
high_success,A_max,,104,1,1,1,22,117,2,0,0,0,0,0,15853968,1281354,15853968,391320,91568880,0,14,0,14,156379,0
high_success,A_max,,105,1,1,1,47,199,3,0,0,0,0,0,26965296,630920,26965296,391320,155745360,0,10,0,10,160121,0
high_success,A_max,,106,1,1,1,19,32,1,1,0,0,0,0,4336128,242,4336128,0,25044480,0,2,0,2,92673,0
high_success,A_max,,107,1,1,1,29,428,7,0,0,0,0,0,57995712,119751,57995712,0,334969920,0,3,0,3,273773,0
high_success,A_max,,108,1,1,1,49,175,3,0,0,0,0,0,23713200,822501,23713200,391320,136962000,0,10,0,10,179294,0
high_success,A_max,,109,1,1,1,9,41,1,1,0,0,0,0,5555664,387,5555664,0,32088240,0,2,0,2,76104,0
high_success,A_max,,110,1,1,1,77,532,9,0,0,0,0,0,72088128,140733,72088128,0,416364480,0,3,0,3,254310,0
high_success,A_max,,111,1,1,1,29,109,2,0,0,0,0,0,14769936,11606,14769936,0,85307760,0,3,0,3,73831,0
high_success,A_max,,112,1,1,1,59,305,5,0,0,0,0,0,41328720,1575815,41328720,391320,238705200,0,16,0,16,292668,0
high_success,A_max,,113,1,1,1,28,150,3,0,0,0,0,0,20325600,1538876,20325600,391320,117396000,0,16,0,16,240430,0
high_success,A_max,,114,1,1,1,43,108,2,0,0,0,0,0,14634432,639464,14634432,391320,84525120,0,9,0,9,151045,0
high_success,A_max,,115,1,1,1,12,28,1,1,0,0,0,0,3794112,265,3794112,0,21913920,0,0,0,0,66612,0
high_success,A_max,,116,1,1,1,17,123,2,1,0,0,0,0,16666992,1109256,16666992,391320,96264720,0,13,0,13,165903,0
high_success,A_max,,117,1,1,1,33,130,2,1,0,0,0,0,17615520,1046746,17615520,391320,101743200,0,12,0,12,224629,0
high_success,A_max,,118,1,1,1,15,224,4,0,0,0,0,0,30352896,734023,30352896,391320,175311360,0,11,0,11,206482,0
high_success,A_max,,119,1,1,1,22,163,3,0,0,0,0,0,22087152,33823,22087152,0,127570320,0,2,0,2,141208,0
high_success,A_max,,120,1,1,1,24,121,2,0,0,0,0,0,16395984,1384950,16395984,391320,94699440,0,15,0,15,207963,0
high_success,A_max,,121,1,1,1,42,131,2,1,0,0,0,0,17751024,384871,17751024,391320,102525840,0,9,0,9,175846,0
high_success,A_max,,122,1,1,1,20,38,1,1,0,0,0,0,5149152,295,5149152,0,29740320,0,2,0,2,84309,0
high_success,A_max,,123,1,1,1,38,112,2,0,0,0,0,0,15176448,449363,15176448,391320,87655680,0,9,0,9,125106,0
high_success,A_max,,124,1,1,1,24,341,6,0,0,0,0,0,46206864,1521583,46206864,391320,266880240,0,14,0,14,247608,0
high_success,A_max,,125,1,1,1,15,29,1,1,0,0,0,0,3929616,322,3929616,0,22696560,0,1,0,1,81978,0
high_success,A_max,,126,1,1,1,41,306,5,0,0,0,0,0,41464224,664308,41464224,391320,239487840,0,10,0,10,217815,0
high_success,A_max,,127,1,1,1,47,136,2,0,0,0,0,0,18428544,17769,18428544,0,106439040,0,2,0,2,125956,0
high_success,B_p99p9,99.9,0,1,1,1,32,126,2,0,0,0,0,16591,17073504,1358954,17073504,391320,98612640,0,16,0,16,514705,1222
high_success,B_p99p9,99.9,1,1,1,1,23,165,3,0,0,0,0,22041,22358160,345349,22358160,391320,129135600,0,8,0,8,474149,2061
high_success,B_p99p9,99.9,2,1,1,1,38,125,2,0,0,0,0,16673,16938000,610824,16938000,391320,97830000,0,11,0,11,418807,1133
high_success,B_p99p9,99.9,3,1,1,1,52,222,4,0,0,0,0,29271,30081888,1369938,30081888,391320,173746080,0,14,0,14,787658,3856
high_success,B_p99p9,99.9,4,1,1,1,13,64,1,1,0,0,0,8551,8672256,408,8672256,0,50088960,0,1,0,1,177548,1057
high_success,B_p99p9,99.9,5,1,1,1,33,129,2,0,0,0,0,16957,17480016,537861,17480016,391320,100960560,0,9,0,9,327571,1313
high_success,B_p99p9,99.9,6,1,1,1,36,123,2,1,0,0,0,16534,16666992,12658,16666992,0,96264720,0,3,0,3,270269,1240
high_success,B_p99p9,99.9,7,1,1,1,21,159,3,0,0,0,0,21105,21545136,1188106,21545136,391320,124439760,0,15,0,15,542730,1493
high_success,B_p99p9,99.9,8,1,1,1,46,114,2,1,0,0,0,14893,15447456,815826,15447456,391320,89220960,0,11,0,11,363983,788
high_success,B_p99p9,99.9,9,1,1,1,27,127,2,1,0,0,0,16970,17209008,17678,17209008,391320,99395280,0,5,0,5,321838,2229
high_success,B_p99p9,99.9,10,1,1,1,43,120,2,0,0,0,0,15897,16260480,798039,16260480,391320,93916800,0,12,0,11,385239,1334
high_success,B_p99p9,99.9,11,1,1,1,31,51,1,0,0,0,0,6774,6910704,462,6910704,0,39914640,0,2,0,2,186550,715
high_success,B_p99p9,99.9,12,1,1,1,25,72,1,0,0,0,0,9607,9756288,840,9756288,0,56350080,0,2,0,2,233892,534
high_success,B_p99p9,99.9,13,1,1,1,62,134,2,0,0,0,0,16661,18157536,1380310,18157536,391320,104873760,0,15,0,15,527098,1040
high_success,B_p99p9,99.9,14,1,1,1,29,122,2,0,0,0,0,15988,16531488,640433,16531488,391320,95482080,0,11,0,11,328022,1501
high_success,B_p99p9,99.9,15,1,1,1,32,114,2,1,0,0,0,15331,15447456,11741,15447456,0,89220960,0,4,0,3,330751,1219
high_success,B_p99p9,99.9,16,1,1,1,38,104,2,1,0,0,0,13885,14092416,79520,14092416,391320,81394560,0,6,0,6,300336,1686
high_success,B_p99p9,99.9,17,1,1,1,56,173,3,0,0,0,0,22998,23442192,962207,23442192,391320,135396720,0,12,0,12,588114,1824
high_success,B_p99p9,99.9,18,1,1,1,63,196,3,0,0,0,0,26033,26558784,618019,26558784,391320,153397440,0,10,0,10,553740,1951
high_success,B_p99p9,99.9,19,1,1,1,27,36,1,1,0,0,0,4743,4878144,326,4878144,0,28175040,0,1,0,1,207012,565
high_success,B_p99p9,99.9,20,1,1,1,15,132,2,1,0,0,0,17448,17886528,1209287,17886528,391320,103308480,0,14,0,14,376130,1141
high_success,B_p99p9,99.9,21,1,1,1,9,22,1,1,0,0,0,2823,2981088,97,2981088,0,17218080,0,1,0,1,167993,345
high_success,B_p99p9,99.9,22,1,1,1,24,132,2,1,0,0,0,16819,17886528,1240091,17886528,391320,103308480,0,15,0,15,352892,724
high_success,B_p99p9,99.9,23,1,1,1,30,136,2,1,0,0,0,18292,18428544,16077,18428544,0,106439040,0,2,0,2,380682,2381
high_success,B_p99p9,99.9,24,1,1,1,24,119,2,0,0,0,0,15585,16124976,732145,16124976,391320,93134160,0,12,0,12,433049,944
high_success,B_p99p9,99.9,25,1,1,1,17,128,2,1,0,0,0,17147,17344512,103851,17344512,391320,100177920,0,7,0,7,378391,2506
high_success,B_p99p9,99.9,26,1,1,1,41,136,2,0,0,0,0,17969,18428544,987731,18428544,391320,106439040,0,13,0,13,395081,1111
high_success,B_p99p9,99.9,27,1,1,1,20,107,2,1,0,0,0,13785,14498928,770531,14498928,391320,83742480,0,12,0,12,317993,1120
high_success,B_p99p9,99.9,28,1,1,1,23,230,4,0,0,0,0,30591,31165920,1312672,31165920,391320,180007200,0,14,0,14,813994,2308
high_success,B_p99p9,99.9,29,1,1,1,40,180,3,0,0,0,0,24284,24390720,28153,24390720,0,140875200,0,2,0,2,442217,2801
high_success,B_p99p9,99.9,30,1,1,1,25,113,2,0,0,0,0,15176,15311952,11004,15311952,0,88438320,0,3,0,3,326200,1526
high_success,B_p99p9,99.9,31,1,1,1,6,22,1,1,0,0,0,2829,2981088,163,2981088,0,17218080,0,0,0,0,110213,251
high_success,B_p99p9,99.9,32,1,1,1,28,176,3,0,0,0,0,23356,23848704,1416067,23848704,391320,137744640,0,15,0,15,525357,1934
high_success,B_p99p9,99.9,33,1,1,1,21,121,2,0,0,0,0,15946,16395984,727822,16395984,391320,94699440,0,11,0,11,443037,874
high_success,B_p99p9,99.9,34,1,1,1,40,184,3,0,0,0,0,24286,24932736,1261958,24932736,391320,144005760,0,14,0,14,499847,1553
high_success,B_p99p9,99.9,35,1,1,1,30,110,2,1,0,0,0,14758,14905440,12372,14905440,0,86090400,0,3,0,3,290691,1049
high_success,B_p99p9,99.9,36,1,1,1,36,113,2,1,0,0,0,14937,15311952,372614,15311952,391320,88438320,0,9,0,9,331896,1015
high_success,B_p99p9,99.9,37,1,1,1,39,414,7,0,0,0,0,55998,56098656,99615,56098656,0,324012960,0,4,0,3,840278,3913
high_success,B_p99p9,99.9,38,1,1,1,56,108,2,1,0,0,0,14485,14634432,16863,14634432,0,84525120,0,4,0,4,314560,2186
high_success,B_p99p9,99.9,39,1,1,1,32,118,2,0,0,0,0,15288,15989472,828691,15989472,391320,92351520,0,12,0,12,329419,1145
high_success,B_p99p9,99.9,40,1,1,1,21,159,3,0,0,0,0,21384,21545136,20405,21545136,0,124439760,0,4,0,3,433747,1869
high_success,B_p99p9,99.9,41,1,1,1,23,118,2,0,0,0,0,15483,15989472,1353119,15989472,391320,92351520,0,15,0,15,331715,664
high_success,B_p99p9,99.9,42,1,1,1,43,122,2,0,0,0,0,16183,16531488,676614,16531488,391320,95482080,0,11,0,11,366595,1597
high_success,B_p99p9,99.9,43,1,1,1,6,22,1,1,0,0,0,2835,2981088,235,2981088,0,17218080,0,1,0,0,102597,145
high_success,B_p99p9,99.9,44,1,1,1,12,37,1,1,0,0,0,4861,5013648,310,5013648,0,28957680,0,1,0,1,147894,673
high_success,B_p99p9,99.9,45,1,1,1,17,109,2,0,0,0,0,14449,14769936,562522,14769936,391320,85307760,0,10,0,10,346944,1147
high_success,B_p99p9,99.9,46,1,1,1,39,40,1,0,0,0,0,5273,5420160,355,5420160,0,31305600,0,0,0,0,110019,844
high_success,B_p99p9,99.9,47,1,1,1,25,250,4,0,0,0,0,33070,33876000,1151838,33876000,391320,195660000,0,13,0,13,696960,3004
high_success,B_p99p9,99.9,48,1,1,1,49,112,2,1,0,0,0,14375,15176448,944728,15176448,391320,87655680,0,13,0,13,369395,553
high_success,B_p99p9,99.9,49,1,1,1,33,126,2,0,0,0,0,16771,17073504,634837,17073504,391320,98612640,0,11,0,11,356269,1164
high_success,B_p99p9,99.9,50,1,1,1,31,224,4,0,0,0,0,29613,30352896,1394972,30352896,391320,175311360,0,16,0,16,688832,1389
high_success,B_p99p9,99.9,51,1,1,1,28,120,2,0,0,0,0,15864,16260480,995439,16260480,391320,93916800,0,13,0,13,383489,492
high_success,B_p99p9,99.9,52,1,1,1,18,107,2,0,0,0,0,13538,14498928,1249524,14498928,391320,83742480,0,14,0,14,376897,601
high_success,B_p99p9,99.9,53,1,1,1,52,199,3,0,0,0,0,26814,26965296,31566,26965296,0,155745360,0,2,0,2,463536,2487
high_success,B_p99p9,99.9,54,1,1,1,50,165,3,0,0,0,0,22194,22358160,29695,22358160,0,129135600,0,3,0,2,402689,3179
high_success,B_p99p9,99.9,55,1,1,1,35,199,3,0,0,0,0,26481,26965296,624992,26965296,391320,155745360,0,11,0,10,560776,1548
high_success,B_p99p9,99.9,56,1,1,1,34,115,2,0,0,0,0,15188,15582960,752388,15582960,391320,90003600,0,11,0,11,353775,987
high_success,B_p99p9,99.9,57,1,1,1,10,118,2,0,0,0,0,15154,15989472,1122443,15989472,391320,92351520,0,14,0,14,393545,777
high_success,B_p99p9,99.9,58,1,1,1,31,37,1,1,0,0,0,4874,5013648,374,5013648,0,28957680,0,1,0,0,165132,365
high_success,B_p99p9,99.9,59,1,1,1,18,114,2,0,0,0,0,15282,15447456,10348,15447456,0,89220960,0,3,0,3,289024,1064
high_success,B_p99p9,99.9,60,1,1,1,19,160,3,0,0,0,0,21554,21680640,20374,21680640,0,125222400,0,4,0,3,409071,1696
high_success,B_p99p9,99.9,61,1,1,1,30,115,2,0,0,0,0,15471,15582960,12314,15582960,0,90003600,0,4,0,3,255173,1462
high_success,B_p99p9,99.9,62,1,1,1,35,128,2,0,0,0,0,17217,17344512,14569,17344512,0,100177920,0,4,0,3,343038,1300
high_success,B_p99p9,99.9,63,1,1,1,33,41,1,0,0,0,0,5391,5555664,459,5555664,0,32088240,0,2,0,2,195292,333
high_success,B_p99p9,99.9,64,1,1,1,3,19,1,1,0,0,0,2443,2574576,142,2574576,0,14870160,0,0,0,0,107089,182
high_success,B_p99p9,99.9,65,1,1,1,19,123,2,0,0,0,0,15757,16666992,1640237,16666992,391320,96264720,0,17,0,17,481117,249
high_success,B_p99p9,99.9,66,1,1,1,33,122,2,0,0,0,0,16068,16531488,704611,16531488,391320,95482080,0,11,0,11,394097,1307
high_success,B_p99p9,99.9,67,1,1,1,35,105,2,1,0,0,0,14074,14227920,10368,14227920,0,82177200,0,2,0,2,325281,2400
high_success,B_p99p9,99.9,68,1,1,1,41,166,3,1,0,0,0,21993,22493664,832778,22493664,391320,129918240,0,12,0,12,555798,1871
high_success,B_p99p9,99.9,69,1,1,1,29,112,2,0,0,0,0,14871,15176448,873264,15176448,391320,87655680,0,10,0,10,329582,1576
high_success,B_p99p9,99.9,70,1,1,1,27,108,2,0,0,0,0,14476,14634432,10842,14634432,0,84525120,0,4,0,4,353556,2161
high_success,B_p99p9,99.9,71,1,1,1,12,107,2,0,0,0,0,13957,14498928,1093594,14498928,391320,83742480,0,13,0,13,369531,1138
high_success,B_p99p9,99.9,72,1,1,1,25,102,2,1,0,0,0,13530,13821408,198245,13821408,391320,79829280,0,8,0,7,305188,1223
high_success,B_p99p9,99.9,73,1,1,1,34,133,2,1,0,0,0,17544,18022032,970103,18022032,391320,104091120,0,12,0,12,352298,1304
high_success,B_p99p9,99.9,74,1,1,1,46,158,3,0,0,0,0,21177,21409632,639544,21409632,391320,123657120,0,10,0,10,387260,1757
high_success,B_p99p9,99.9,75,1,1,1,42,110,2,1,0,0,0,14772,14905440,41426,14905440,391320,86090400,0,6,0,6,327569,1887
high_success,B_p99p9,99.9,76,1,1,1,32,119,2,0,0,0,0,15456,16124976,684213,16124976,391320,93134160,0,11,0,11,365696,1224
high_success,B_p99p9,99.9,77,1,1,1,16,118,2,1,0,0,0,15770,15989472,157713,15989472,391320,92351520,0,7,0,7,360600,1169
high_success,B_p99p9,99.9,78,1,1,1,28,240,4,0,0,0,0,32011,32520960,1217571,32520960,391320,187833600,0,14,0,14,694206,2078
high_success,B_p99p9,99.9,79,1,1,1,19,53,1,1,0,0,0,7051,7181712,437,7181712,0,41479920,0,3,0,3,161089,1032
high_success,B_p99p9,99.9,80,1,1,1,39,163,3,0,0,0,0,21029,22087152,1047753,22087152,391320,127570320,0,12,0,12,479179,1849
high_success,B_p99p9,99.9,81,1,1,1,33,135,2,0,0,0,0,17864,18293040,1301122,18293040,391320,105656400,0,15,0,15,465952,826
high_success,B_p99p9,99.9,82,1,1,1,10,136,2,1,0,0,0,17878,18428544,1017216,18428544,391320,106439040,0,13,0,13,379803,1092
high_success,B_p99p9,99.9,83,1,1,1,16,38,1,1,0,0,0,4987,5149152,364,5149152,0,29740320,0,1,0,1,142474,272
high_success,B_p99p9,99.9,84,1,1,1,48,130,2,1,0,0,0,17449,17615520,14499,17615520,0,101743200,0,2,0,2,448367,1577
high_success,B_p99p9,99.9,85,1,1,1,32,283,5,0,0,0,0,37371,38347632,1811361,38347632,391320,221487120,0,17,0,17,758773,1414
high_success,B_p99p9,99.9,86,1,1,1,33,167,3,0,0,0,0,22077,22629168,1051582,22629168,391320,130700880,0,12,0,12,525743,1493
high_success,B_p99p9,99.9,87,1,1,1,17,165,3,1,0,0,0,22221,22358160,32170,22358160,0,129135600,0,3,0,3,366607,2125
high_success,B_p99p9,99.9,88,1,1,1,29,122,2,0,0,0,0,16083,16531488,1288668,16531488,391320,95482080,0,15,0,15,522504,979
high_success,B_p99p9,99.9,89,1,1,1,47,114,2,0,0,0,0,15009,15447456,1086416,15447456,391320,89220960,0,13,0,13,391195,1282
high_success,B_p99p9,99.9,90,1,1,1,40,112,2,0,0,0,0,14501,15176448,1107168,15176448,391320,87655680,0,13,0,13,337292,559
high_success,B_p99p9,99.9,91,1,1,1,15,224,4,1,0,0,0,30218,30352896,46949,30352896,0,175311360,0,1,0,1,581678,1873
high_success,B_p99p9,99.9,92,1,1,1,31,131,2,1,0,0,0,17609,17751024,18242,17751024,0,102525840,0,3,0,3,343669,2349
high_success,B_p99p9,99.9,93,1,1,1,10,42,1,1,0,0,0,5533,5691168,201,5691168,0,32870880,0,2,0,2,177038,472
high_success,B_p99p9,99.9,94,1,1,1,31,108,2,0,0,0,0,14381,14634432,36377,14634432,391320,84525120,0,6,0,6,317637,1317
high_success,B_p99p9,99.9,95,1,1,1,15,26,1,1,0,0,0,3379,3523104,167,3523104,0,20348640,0,1,0,1,166471,97
high_success,B_p99p9,99.9,96,1,1,1,28,114,2,0,0,0,0,15068,15447456,221722,15447456,391320,89220960,0,8,0,8,327724,1217
high_success,B_p99p9,99.9,97,1,1,1,32,121,2,1,0,0,0,16073,16395984,625770,16395984,391320,94699440,0,11,0,11,361927,1252
high_success,B_p99p9,99.9,98,1,1,1,22,103,2,0,0,0,0,13826,13956912,9672,13956912,0,80611920,0,3,0,2,268006,1403
high_success,B_p99p9,99.9,99,1,1,1,25,96,2,1,0,0,0,12878,13008384,6523,13008384,0,75133440,0,3,0,2,293589,1912
high_success,B_p99p9,99.9,100,1,1,1,37,50,1,0,0,0,0,6651,6775200,483,6775200,0,39132000,0,2,0,2,161855,673
high_success,B_p99p9,99.9,101,1,1,1,22,133,2,1,0,0,0,17836,18022032,15015,18022032,0,104091120,0,4,0,4,328544,1388
high_success,B_p99p9,99.9,102,1,1,1,13,174,3,0,0,0,0,22916,23577696,1907221,23577696,391320,136179360,0,18,0,18,515267,1331
high_success,B_p99p9,99.9,103,1,1,1,47,347,6,0,0,0,0,46915,47019888,77805,47019888,391320,271576080,0,5,0,5,729193,3619
high_success,B_p99p9,99.9,104,1,1,1,19,129,2,0,0,0,0,17073,17480016,1106458,17480016,391320,100960560,0,14,0,14,357793,1481
high_success,B_p99p9,99.9,105,1,1,1,61,1210,20,0,0,0,0,163652,163959840,558676,163959840,391320,946994400,0,8,0,8,2815217,11318
high_success,B_p99p9,99.9,106,1,1,1,19,32,1,1,0,0,0,4179,4336128,230,4336128,0,25044480,0,2,0,1,177985,356
high_success,B_p99p9,99.9,107,1,1,1,16,137,2,1,0,0,0,18110,18564048,436475,18564048,391320,107221680,0,9,0,9,399785,1299
high_success,B_p99p9,99.9,108,1,1,1,40,44,1,0,0,0,0,5810,5962176,369,5962176,0,34436160,0,2,0,2,189768,644
high_success,B_p99p9,99.9,109,1,1,1,6,35,1,1,0,0,0,4603,4742640,345,4742640,0,27392400,0,1,0,1,143731,341
high_success,B_p99p9,99.9,110,1,1,1,57,133,2,0,0,0,0,17888,18022032,16489,18022032,0,104091120,0,3,0,3,431082,1611
high_success,B_p99p9,99.9,111,1,1,1,46,243,4,0,0,0,0,32791,32927472,41421,32927472,0,190181520,0,2,0,2,514036,2481
high_success,B_p99p9,99.9,112,1,1,1,36,34,1,0,0,0,0,4463,4607136,292,4607136,0,26609760,0,3,0,2,163951,239
high_success,B_p99p9,99.9,113,1,1,1,36,139,2,0,0,0,0,17948,18835056,1412117,18835056,391320,108786960,0,16,0,16,474264,1225
high_success,B_p99p9,99.9,114,1,1,1,54,238,4,0,0,0,0,31918,32249952,562331,32249952,391320,186268320,0,10,0,10,716284,3042
high_success,B_p99p9,99.9,115,1,1,1,12,28,1,1,0,0,0,3652,3794112,265,3794112,0,21913920,0,0,0,0,110361,376
high_success,B_p99p9,99.9,116,1,1,1,25,118,2,1,0,0,0,15581,15989472,1007806,15989472,391320,92351520,0,13,0,13,286216,871
high_success,B_p99p9,99.9,117,1,1,1,46,137,2,1,0,0,0,18196,18564048,925444,18564048,391320,107221680,0,12,0,12,480134,1159
high_success,B_p99p9,99.9,118,1,1,1,29,57,1,1,0,0,0,7589,7723728,451,7723728,0,44610480,0,2,0,2,139820,491
high_success,B_p99p9,99.9,119,1,1,1,36,109,2,0,0,0,0,14633,14769936,9951,14769936,0,85307760,0,3,0,3,288306,933
high_success,B_p99p9,99.9,120,1,1,1,28,185,3,0,0,0,0,24431,25068240,1225626,25068240,391320,144788400,0,15,0,15,551109,1563
high_success,B_p99p9,99.9,121,1,1,1,44,121,2,1,0,0,0,16048,16395984,527469,16395984,391320,94699440,0,10,0,10,348142,1694
high_success,B_p99p9,99.9,122,1,1,1,26,118,2,0,0,0,0,15382,15989472,684372,15989472,391320,92351520,0,12,0,11,414200,1233
high_success,B_p99p9,99.9,123,1,1,1,37,119,2,0,0,0,0,15954,16124976,469729,16124976,391320,93134160,0,9,0,9,335298,1345
high_success,B_p99p9,99.9,124,1,1,1,39,307,5,0,0,0,0,41048,41599728,1444728,41599728,391320,240270480,0,15,0,15,880937,3681
high_success,B_p99p9,99.9,125,1,1,1,15,34,1,1,0,0,0,4460,4607136,338,4607136,0,26609760,0,2,0,2,172174,414
high_success,B_p99p9,99.9,126,1,1,1,27,97,2,0,0,0,0,12961,13143888,30436,13143888,391320,75916080,0,6,0,6,297634,1254
high_success,B_p99p9,99.9,127,1,1,1,43,128,2,0,0,0,0,17204,17344512,15130,17344512,0,100177920,0,2,0,2,338540,959
high_success,C_p99p5,99.5,0,1,1,1,38,135,2,0,0,0,0,89495,18293040,1242451,18293040,391320,105656400,0,16,0,15,902145,7772
high_success,C_p99p5,99.5,1,1,1,1,6,63,1,1,0,0,0,41966,8536752,412,8536752,0,49306320,0,1,0,1,378589,10713
high_success,C_p99p5,99.5,2,1,1,1,42,190,3,0,0,0,0,127012,25745760,633655,25745760,391320,148701600,0,11,0,11,1186747,15343
high_success,C_p99p5,99.5,3,1,1,1,43,136,2,0,0,0,0,90337,18428544,1064907,18428544,391320,106439040,0,15,0,14,833059,8788
high_success,C_p99p5,99.5,4,1,1,1,9,70,1,1,0,0,0,46659,9485280,445,9485280,0,54784800,0,1,0,0,417214,13818
high_success,C_p99p5,99.5,5,1,1,1,22,50,1,1,0,0,0,33145,6775200,345,6775200,0,39132000,0,2,0,1,336162,8079
high_success,C_p99p5,99.5,6,1,1,1,32,177,3,0,0,0,0,118845,23984208,681523,23984208,391320,138527280,0,11,0,10,1030221,16089
high_success,C_p99p5,99.5,7,1,1,1,32,158,3,0,0,0,0,105599,21409632,1110510,21409632,391320,123657120,0,14,0,14,1066703,15736
high_success,C_p99p5,99.5,8,1,1,1,45,130,2,1,0,0,0,86354,17615520,708062,17615520,391320,101743200,0,11,0,11,733799,8798
