configuration,b,M,shot,syndrome_converged,logically_correct,logical_classification_agrees_with_float,decision_agrees_with_float,decision_hamming_distance,iterations,relay_legs,iterations_agree_with_float,legs_agree_with_float,selected_solution_weight,saturation_physical_prior,saturation_lambda_bias,saturation_check_messages,saturation_guard_accumulator,saturation_variable_messages,saturation_marginals
low_latency,8,16,81,1,1,1,0,18,28,1,0,1,378.978317567707,0,0,0,0,7232159,1257285
low_latency,8,16,82,1,1,1,0,12,35,1,0,1,314.07108307873284,0,0,0,0,10557156,1830938
low_latency,8,16,83,1,1,1,0,17,22,1,0,1,404.13317694081593,0,0,0,0,4804364,841986
low_latency,8,16,84,1,1,1,0,23,46,1,0,1,415.59369971343506,0,0,0,0,13481450,2335963
low_latency,8,16,85,1,1,1,0,17,19,1,0,1,214.33441560825503,0,0,0,0,5038013,877812
low_latency,8,16,86,1,1,1,0,16,35,1,0,1,315.43982862278983,0,0,0,0,10079107,1743518
low_latency,8,16,87,1,1,1,0,12,37,1,0,0,303.125243753404,0,0,0,0,11064285,1916954
low_latency,8,16,88,1,1,1,0,23,28,1,0,1,340.3919498461496,0,0,0,0,7533339,1307406
low_latency,8,16,89,1,1,1,0,35,115,2,0,0,432.62549427847,0,0,0,0,39167061,6767752
low_latency,8,16,90,1,1,1,0,20,21,1,0,1,304.36271079121286,0,0,0,0,4829303,845811
low_latency,8,16,91,1,1,0,0,39,110,2,0,0,485.2965353221216,0,0,0,0,36167744,6239549
low_latency,8,16,92,1,1,1,0,20,41,1,0,1,322.7155043235801,0,0,0,0,12545092,2175090
low_latency,8,16,93,1,1,1,0,22,21,1,0,1,330.4522182724087,0,0,0,0,5185600,900673
low_latency,8,16,94,1,1,1,0,30,31,1,0,1,344.76009683693974,0,0,0,0,8093712,1408852
low_latency,8,16,95,1,1,1,0,12,17,1,0,1,348.3839892393951,0,0,0,0,3721383,650316
low_latency,8,16,96,1,1,1,0,18,92,2,0,0,310.1494917340752,0,0,0,0,31257268,5387620
low_latency,8,16,97,1,1,1,0,34,33,1,0,0,466.1886615022887,0,0,0,0,9605782,1660607
low_latency,8,16,98,1,1,1,0,19,22,1,0,1,327.33594158445766,0,0,0,0,5385337,939239
low_latency,8,16,99,1,1,1,0,36,25,1,0,1,355.7805720157923,0,0,0,0,5856031,1033241
low_latency,8,16,100,1,1,1,0,22,35,1,0,0,376.2285641786908,0,0,0,0,9961391,1731258
low_latency,8,16,101,1,1,1,0,35,93,2,0,0,360.1695976631752,0,0,0,0,31280036,5400934
low_latency,8,16,102,1,1,1,0,16,26,1,0,0,272.6439639243604,0,0,0,0,7815189,1351355
low_latency,8,16,103,1,1,1,0,30,194,3,0,0,450.13088728227046,0,0,0,0,67840961,11712686
low_latency,8,16,104,1,1,1,0,13,25,1,0,1,290.83895956349977,0,0,0,0,6710388,1167069
low_latency,8,16,105,1,1,1,0,30,31,1,0,1,422.2582574949289,0,0,0,0,8111172,1408130
low_latency,8,16,106,1,1,1,0,24,32,1,0,1,308.1091799185616,0,0,0,0,9031560,1569111
low_latency,8,16,107,1,1,1,0,11,55,1,0,0,296.3432288872443,0,0,0,0,17941577,3101331
low_latency,8,16,108,1,1,1,0,16,18,1,0,0,357.0339576978198,0,0,0,0,3428272,604660
low_latency,8,16,109,1,1,1,0,19,38,1,0,1,368.5845542802915,0,0,0,0,10102067,1760174
low_latency,8,16,110,1,1,1,0,27,37,1,0,1,441.6374304536615,0,0,0,0,9739003,1696560
low_latency,8,16,111,1,1,1,0,23,37,1,0,1,398.0083123076955,0,0,0,0,10433062,1811538
low_latency,8,16,112,1,1,1,0,12,28,1,0,1,330.3181042673114,0,0,0,0,7415643,1283819
low_latency,8,16,113,1,1,1,0,9,41,1,0,1,280.98431817549726,0,0,0,0,12857758,2226498
low_latency,8,16,114,1,1,1,0,36,174,3,0,0,359.32238480878004,0,0,0,0,60479800,10432411
low_latency,8,16,115,1,1,1,0,17,30,1,0,1,280.29823150691584,0,0,0,0,8598426,1493181
low_latency,8,16,116,1,1,1,0,6,25,1,0,1,323.21488746233183,0,0,0,0,6426053,1117882
low_latency,8,16,117,1,1,1,0,48,121,2,0,0,428.657681106836,0,0,0,0,41745733,7195356
low_latency,8,16,118,1,1,1,0,18,24,1,0,1,347.4686720716745,0,0,0,0,6117251,1062447
low_latency,8,16,119,1,1,1,0,17,22,1,0,1,291.67056369975626,0,0,0,0,5720641,992799
low_latency,8,16,120,1,1,1,0,18,56,1,0,1,292.9333712977218,0,0,0,0,18411750,3173575
low_latency,8,16,121,1,1,1,0,27,32,1,0,1,442.7166953769953,0,0,0,0,8440111,1463478
low_latency,8,16,122,1,1,1,0,12,48,1,0,1,337.08276075473293,0,0,0,0,15585814,2687547
low_latency,8,16,123,1,1,1,0,13,18,1,0,1,365.0605178432185,0,0,0,0,3184573,565547
low_latency,8,16,124,1,1,1,0,17,53,1,0,0,328.94615599261283,0,0,0,0,17381658,2998467
low_latency,8,16,125,1,1,1,0,16,37,1,0,1,358.01359672029184,0,0,0,0,10754964,1862511
low_latency,8,16,126,1,1,1,0,26,30,1,0,1,408.04438006846533,0,0,0,0,7842882,1363981
low_latency,8,16,127,1,1,1,0,12,30,1,0,1,368.04427371581585,0,0,0,0,7941526,1379576
low_latency,10,4,0,1,1,1,0,31,37,1,0,1,318.1463945999453,0,0,0,0,8755517,1500970
low_latency,10,4,1,1,1,1,0,25,42,1,0,1,319.244503996015,0,0,0,0,8748972,1521017
low_latency,10,4,2,1,1,1,0,33,40,1,0,1,386.867476264577,0,0,0,0,7711241,1343554
low_latency,10,4,3,1,1,1,0,24,41,1,0,1,367.00421729754777,0,0,0,0,10203518,1745486
low_latency,10,4,4,1,1,1,0,20,17,1,0,1,410.41626611945526,0,0,0,0,1837253,326726
low_latency,10,4,5,1,1,1,0,12,53,1,0,1,263.4989090628512,0,0,0,0,12316023,2140659
low_latency,10,4,6,1,1,1,0,32,95,2,0,0,308.20176447317556,0,0,0,0,26962183,4606672
low_latency,10,4,7,1,1,1,0,41,34,1,0,0,367.54835723090434,0,0,0,0,6191948,1073331
low_latency,10,4,8,1,1,1,0,27,28,1,0,1,353.32071911028163,0,0,0,0,4295307,756499
low_latency,10,4,9,1,1,1,0,31,257,4,0,1,385.3620176261927,0,0,0,0,77523338,13229961
low_latency,10,4,10,1,1,1,0,24,23,1,0,1,338.3058737049273,0,0,0,0,2807258,497720
low_latency,10,4,11,0,0,0,0,30,260,4,0,0,,0,0,0,0,78560056,13402747
low_latency,10,4,12,1,1,1,0,26,42,1,0,1,390.6551592319578,0,0,0,0,8479325,1478196
low_latency,10,4,13,1,1,1,0,51,216,4,0,0,443.5096598152869,0,0,0,0,59897019,10269997
low_latency,10,4,14,1,1,1,0,24,32,1,0,1,338.5979398863363,0,0,0,0,5306706,927370
low_latency,10,4,15,1,1,1,0,42,121,2,0,1,342.82629649391015,0,0,0,0,34559870,5909331
low_latency,10,4,16,1,1,1,0,20,157,3,0,0,462.48291487726374,0,0,0,0,42914602,7373265
low_latency,10,4,17,1,1,1,0,26,37,1,0,1,305.6760592640092,0,0,0,0,8951559,1533224
low_latency,10,4,18,1,1,1,0,32,96,2,0,0,450.8050040469875,0,0,0,0,25195775,4310830
low_latency,10,4,19,1,1,1,0,16,27,1,0,1,381.1940697065229,0,0,0,0,3694531,647528
low_latency,10,4,20,1,1,1,0,6,44,1,0,1,286.36505775018753,0,0,0,0,10814274,1862469
low_latency,10,4,21,1,1,1,1,0,14,1,1,1,273.57854771508386,0,0,0,0,1082379,197951
low_latency,10,4,22,1,1,1,0,16,25,1,0,1,308.5124129581066,0,0,0,0,3834891,669555
low_latency,10,4,23,1,1,1,0,17,38,1,0,1,348.9287107278032,0,0,0,0,8047344,1383662
low_latency,10,4,24,1,1,1,0,20,29,1,0,1,311.34676067526306,0,0,0,0,5320723,925989
low_latency,10,4,25,1,1,1,0,12,27,1,0,1,233.46049367038287,0,0,0,0,4635677,812680
low_latency,10,4,26,1,1,1,0,21,27,1,1,1,287.54706712272224,0,0,0,0,3844656,680428
low_latency,10,4,27,1,1,1,0,27,19,1,0,1,282.4251143019695,0,0,0,0,2384555,422399
low_latency,10,4,28,0,0,0,0,22,260,4,0,0,,0,0,0,0,78439481,13395043
low_latency,10,4,29,1,1,1,0,39,29,1,0,1,342.08492718851875,0,0,0,0,5457149,950050
low_latency,10,4,30,1,1,1,0,7,17,1,0,1,332.7156967748629,0,0,0,0,1588677,284709
low_latency,10,4,31,1,1,1,0,7,26,1,0,1,282.4417930129109,0,0,0,0,4864146,841892
low_latency,10,4,32,1,1,1,0,16,23,1,0,1,353.87693487265017,0,0,0,0,3951686,685044
low_latency,10,4,33,1,1,1,0,7,17,1,0,1,351.2539752513059,0,0,0,0,1592428,285121
low_latency,10,4,34,1,1,1,0,20,214,4,0,0,343.4786315375484,0,0,0,0,63885110,10905824
low_latency,10,4,35,1,1,1,0,24,45,1,0,1,441.364641160651,0,0,0,0,10009728,1719995
low_latency,10,4,36,1,1,1,0,15,44,1,0,1,385.2338679066979,0,0,0,0,9379217,1625771
low_latency,10,4,37,0,0,1,0,62,260,4,1,1,,0,0,0,0,71850886,12277017
low_latency,10,4,38,1,1,1,0,46,109,2,0,0,426.5923254057732,0,0,0,0,29510731,5047482
low_latency,10,4,39,1,1,1,0,19,25,1,0,1,343.76950382381267,0,0,0,0,3044419,538130
low_latency,10,4,40,1,1,1,0,11,16,1,0,1,280.6114019145944,0,0,0,0,1134604,209874
low_latency,10,4,41,1,1,1,0,13,18,1,1,1,293.7052144960676,0,0,0,0,2358537,414127
low_latency,10,4,42,1,1,1,0,21,47,1,0,1,328.7853623556117,0,0,0,0,10896693,1886219
low_latency,10,4,43,1,1,1,0,12,29,1,0,1,327.8708032616791,0,0,0,0,5538198,953686
low_latency,10,4,44,1,1,1,0,32,32,1,0,1,415.53792045987825,0,0,0,0,6025972,1038500
low_latency,10,4,45,1,1,1,0,10,21,1,0,1,260.790073795145,0,0,0,0,3041055,533554
low_latency,10,4,46,1,1,1,0,30,109,2,0,0,462.5185042663959,0,0,0,0,28294313,4864079
low_latency,10,4,47,1,1,1,0,31,99,2,0,0,307.2007563507652,0,0,0,0,27993063,4802005
low_latency,10,4,48,1,1,1,0,32,31,1,0,1,411.17963838383093,0,0,0,0,5208548,910139
low_latency,10,4,49,1,1,1,0,14,29,1,0,1,383.9185769363319,0,0,0,0,3882945,689537
low_latency,10,4,50,1,1,1,0,16,30,1,0,1,317.9132485500227,0,0,0,0,5752205,1001662
low_latency,10,4,51,1,1,1,0,9,30,1,0,1,263.7509668181009,0,0,0,0,5918192,1024630
low_latency,10,4,52,1,1,1,0,16,41,1,0,1,296.2232499367866,0,0,0,0,10477142,1794759
low_latency,10,4,53,1,1,1,0,13,48,1,0,1,340.8877484362215,0,0,0,0,11481579,1988698
low_latency,10,4,54,1,1,1,0,18,30,1,0,1,388.574463848896,0,0,0,0,5350168,933152
low_latency,10,4,55,1,1,1,0,26,36,1,0,1,391.83426521971865,0,0,0,0,7551513,1293773
low_latency,10,4,56,1,1,1,0,17,29,1,0,0,330.546580202735,0,0,0,0,5712661,984385
low_latency,10,4,57,1,1,1,0,29,17,1,0,1,319.78759681830473,0,0,0,0,1373565,247974
low_latency,10,4,58,1,1,1,0,21,28,1,0,1,317.1992605606455,0,0,0,0,5104132,881777
low_latency,10,4,59,1,1,1,0,43,44,1,0,1,442.29743084299844,0,0,0,0,8600801,1488409
low_latency,10,4,60,1,1,1,0,23,89,2,0,0,304.51032529998764,0,0,0,0,25540237,4352184
low_latency,10,4,61,1,1,0,0,45,230,4,0,1,438.0735570013576,0,0,0,0,59833298,10347838
low_latency,10,4,62,1,1,1,0,26,35,1,0,1,375.23815819477284,0,0,0,0,6509234,1133378
low_latency,10,4,63,1,1,1,0,25,101,2,0,0,411.2862969327824,0,0,0,0,25371889,4375065
low_latency,10,4,64,1,1,1,0,10,21,1,0,1,292.47487136357347,0,0,0,0,2295401,413730
low_latency,10,4,65,1,1,1,0,12,15,1,0,1,285.58125895758644,0,0,0,0,1112058,200726
low_latency,10,4,66,1,1,1,0,12,33,1,0,1,306.2017227738768,0,0,0,0,6933791,1191310
low_latency,10,4,67,1,1,1,0,13,35,1,0,1,430.6190126023324,0,0,0,0,7291816,1256803
low_latency,10,4,68,1,1,1,0,9,24,1,0,1,285.73332162990243,0,0,0,0,3702831,648779
low_latency,10,4,69,1,1,1,0,23,36,1,0,1,371.4201925964611,0,0,0,0,7266412,1255531
low_latency,10,4,70,1,1,1,0,25,40,1,0,1,307.2022832024958,0,0,0,0,8177345,1418879
low_latency,10,4,71,1,1,1,0,8,24,1,0,1,228.5749587491972,0,0,0,0,4232993,734357
low_latency,10,4,72,1,1,1,0,16,22,1,0,1,370.64213244020436,0,0,0,0,2162198,390608
low_latency,10,4,73,1,1,1,0,12,40,1,0,1,271.09474733407797,0,0,0,0,8745925,1514772
low_latency,10,4,74,1,1,1,0,26,42,1,0,1,438.8387048398205,0,0,0,0,8804292,1537521
low_latency,10,4,75,1,1,1,0,28,101,2,0,1,379.3968632915977,0,0,0,0,28038928,4800847
low_latency,10,4,76,1,1,1,0,17,29,1,0,1,386.6004632550951,0,0,0,0,4054483,711316
low_latency,10,4,77,1,1,1,0,18,39,1,0,1,341.35240873970747,0,0,0,0,8855896,1519943
low_latency,10,4,78,1,1,1,0,16,90,2,0,1,343.8100353330009,0,0,0,0,26029520,4442054
low_latency,10,4,79,1,1,1,0,26,47,1,0,1,303.32468129049903,0,0,0,0,12210298,2090703
low_latency,10,4,80,1,1,1,0,18,20,1,0,1,384.1977355660755,0,0,0,0,1994734,356762
low_latency,10,4,81,1,1,1,0,18,28,1,0,1,378.978317567707,0,0,0,0,4622098,806508
low_latency,10,4,82,1,1,1,0,12,35,1,0,1,314.07108307873284,0,0,0,0,7884767,1360704
low_latency,10,4,83,1,1,1,0,17,22,1,0,1,404.13317694081593,0,0,0,0,2224883,397159
low_latency,10,4,84,1,1,1,0,23,46,1,0,1,415.59369971343506,0,0,0,0,10253760,1765200
low_latency,10,4,85,1,1,1,0,17,19,1,0,1,214.33441560825503,0,0,0,0,2543368,453116
low_latency,10,4,86,1,1,1,0,16,35,1,0,1,315.43982862278983,0,0,0,0,7828690,1341278
low_latency,10,4,87,1,1,1,0,12,37,1,0,0,303.125243753404,0,0,0,0,7839012,1355442
low_latency,10,4,88,1,1,1,0,23,28,1,0,1,340.3919498461496,0,0,0,0,5134496,887513
low_latency,10,4,89,1,1,1,0,26,151,3,0,0,395.8825554661819,0,0,0,0,42777115,7302796
low_latency,10,4,90,1,1,1,0,20,21,1,0,1,304.36271079121286,0,0,0,0,2434773,428076
low_latency,10,4,91,1,1,0,0,36,99,2,0,0,478.5727032558314,0,0,0,0,26233345,4490532
low_latency,10,4,92,1,1,1,0,20,41,1,0,1,322.7155043235801,0,0,0,0,9345802,1616016
low_latency,10,4,93,1,1,1,0,22,21,1,0,1,330.4522182724087,0,0,0,0,2668760,471975
low_latency,10,4,94,1,1,1,0,30,31,1,0,1,344.76009683693974,0,0,0,0,5161493,896547
low_latency,10,4,95,1,1,1,0,12,17,1,0,1,348.3839892393951,0,0,0,0,1459958,260085
low_latency,10,4,96,1,1,1,0,18,107,2,0,0,310.1494917340752,0,0,0,0,31272513,5343778
low_latency,10,4,97,1,1,1,0,34,33,1,0,0,466.1886615022887,0,0,0,0,6902731,1189092
low_latency,10,4,98,1,1,1,0,19,22,1,0,1,327.33594158445766,0,0,0,0,2962461,518564
low_latency,10,4,99,1,1,1,0,36,25,1,0,1,355.7805720157923,0,0,0,0,2147467,392262
low_latency,10,4,100,1,1,1,0,22,35,1,0,0,376.2285641786908,0,0,0,0,6746791,1169477
low_latency,10,4,101,1,1,1,0,29,103,2,0,0,341.5294462889491,0,0,0,0,29498942,5035939
low_latency,10,4,102,1,1,1,0,16,26,1,0,0,272.6439639243604,0,0,0,0,5731712,985486
low_latency,10,4,103,0,0,0,0,36,260,4,0,0,,0,0,0,0,78817932,13455827
low_latency,10,4,104,1,1,1,0,13,25,1,0,1,290.83895956349977,0,0,0,0,3938025,692921
low_latency,10,4,105,1,1,1,0,30,31,1,0,1,422.2582574949289,0,0,0,0,5347489,924753
low_latency,10,4,106,1,1,1,0,24,32,1,0,1,308.1091799185616,0,0,0,0,6144055,1065945
low_latency,10,4,107,1,1,1,0,11,55,1,0,0,296.3432288872443,0,0,0,0,14670093,2525253
low_latency,10,4,108,1,1,1,0,16,18,1,0,0,357.0339576978198,0,0,0,0,995489,185023
low_latency,10,4,109,1,1,1,0,19,38,1,0,1,368.5845542802915,0,0,0,0,6238794,1090171
low_latency,10,4,110,1,1,1,0,27,37,1,0,1,441.6374304536615,0,0,0,0,5407779,966150
low_latency,10,4,111,1,1,1,0,23,37,1,0,1,398.0083123076955,0,0,0,0,6928412,1213718
low_latency,10,4,112,1,1,1,0,12,28,1,0,1,330.3181042673114,0,0,0,0,4829320,838735
low_latency,10,4,113,1,1,1,0,9,41,1,0,1,280.98431817549726,0,0,0,0,10006292,1725388
low_latency,10,4,114,1,1,1,0,37,174,3,0,0,352.5976687270982,0,0,0,0,51862706,8844133
low_latency,10,4,115,1,1,1,0,17,30,1,0,1,280.29823150691584,0,0,0,0,5575493,976804
low_latency,10,4,116,1,1,1,0,6,25,1,0,1,323.21488746233183,0,0,0,0,4225277,735246
low_latency,10,4,117,1,1,1,0,39,167,3,0,1,403.1220560792747,0,0,0,0,47588501,8139576
low_latency,10,4,118,1,1,1,0,18,24,1,0,1,347.4686720716745,0,0,0,0,3444442,607380
low_latency,10,4,119,1,1,1,0,17,22,1,0,1,291.67056369975626,0,0,0,0,3343847,589612
low_latency,10,4,120,1,1,1,0,18,56,1,0,1,292.9333712977218,0,0,0,0,15906986,2713911
low_latency,10,4,121,1,1,1,0,27,32,1,0,1,442.7166953769953,0,0,0,0,5471563,953947
low_latency,10,4,122,1,1,1,0,12,48,1,0,1,337.08276075473293,0,0,0,0,12933068,2213816
low_latency,10,4,123,1,1,1,0,13,18,1,0,1,365.0605178432185,0,0,0,0,848872,157204
low_latency,10,4,124,1,1,1,0,17,53,1,0,0,328.94615599261283,0,0,0,0,14874033,2539267
low_latency,10,4,125,1,1,1,0,16,37,1,0,1,358.01359672029184,0,0,0,0,8098796,1391866
low_latency,10,4,126,1,1,1,0,26,30,1,0,1,408.04438006846533,0,0,0,0,4724441,822339
low_latency,10,4,127,1,1,1,0,12,30,1,0,1,368.04427371581585,0,0,0,0,4812283,846001
low_latency,10,16,0,1,1,1,0,31,37,1,0,1,318.1463945999453,0,0,0,0,8755517,1500970
low_latency,10,16,1,1,1,1,0,25,42,1,0,1,319.244503996015,0,0,0,0,8748972,1521017
low_latency,10,16,2,1,1,1,0,33,40,1,0,1,386.867476264577,0,0,0,0,7711241,1343554
low_latency,10,16,3,1,1,1,0,24,41,1,0,1,367.00421729754777,0,0,0,0,10203518,1745486
low_latency,10,16,4,1,1,1,0,20,17,1,0,1,410.41626611945526,0,0,0,0,1837253,326726
low_latency,10,16,5,1,1,1,0,12,53,1,0,1,263.4989090628512,0,0,0,0,12316023,2140659
low_latency,10,16,6,1,1,1,0,30,92,2,0,0,297.75478819320017,0,0,0,0,26499594,4526983
low_latency,10,16,7,1,1,1,0,41,34,1,0,0,367.54835723090434,0,0,0,0,6191948,1073331
low_latency,10,16,8,1,1,1,0,27,28,1,0,1,353.32071911028163,0,0,0,0,4295307,756499
low_latency,10,16,9,0,0,0,0,21,260,4,0,1,,0,0,0,0,82355001,14046971
low_latency,10,16,10,1,1,1,0,24,23,1,0,1,338.3058737049273,0,0,0,0,2807258,497720
low_latency,10,16,11,1,1,1,0,24,87,2,0,0,375.5518998222827,0,0,0,0,23837140,4071592
low_latency,10,16,12,1,1,1,0,26,42,1,0,1,390.6551592319578,0,0,0,0,8479325,1478196
low_latency,10,16,13,1,1,1,0,44,131,2,0,1,464.0705233038711,0,0,0,0,38528423,6603766
low_latency,10,16,14,1,1,1,0,24,32,1,0,1,338.5979398863363,0,0,0,0,5306706,927370
low_latency,10,16,15,1,1,1,0,44,87,2,0,1,341.26706141762276,0,0,0,0,23613955,4034975
low_latency,10,16,16,1,1,1,0,14,93,2,0,0,454.6929019602283,0,0,0,0,26072562,4461187
low_latency,10,16,17,1,1,1,0,26,37,1,0,1,305.6760592640092,0,0,0,0,8951559,1533224
low_latency,10,16,18,1,1,1,0,45,160,3,0,0,460.7068886728944,0,0,0,0,46007978,7854141
low_latency,10,16,19,1,1,1,0,16,27,1,0,1,381.1940697065229,0,0,0,0,3694531,647528
low_latency,10,16,20,1,1,1,0,6,44,1,0,1,286.36505775018753,0,0,0,0,10814274,1862469
low_latency,10,16,21,1,1,1,1,0,14,1,1,1,273.57854771508386,0,0,0,0,1082379,197951
low_latency,10,16,22,1,1,1,0,16,25,1,0,1,308.5124129581066,0,0,0,0,3834891,669555
low_latency,10,16,23,1,1,1,0,17,38,1,0,1,348.9287107278032,0,0,0,0,8047344,1383662
low_latency,10,16,24,1,1,1,0,20,29,1,0,1,311.34676067526306,0,0,0,0,5320723,925989
low_latency,10,16,25,1,1,1,0,12,27,1,0,1,233.46049367038287,0,0,0,0,4635677,812680
low_latency,10,16,26,1,1,1,0,21,27,1,1,1,287.54706712272224,0,0,0,0,3844656,680428
low_latency,10,16,27,1,1,1,0,27,19,1,0,1,282.4251143019695,0,0,0,0,2384555,422399
low_latency,10,16,28,1,1,1,0,26,213,4,0,0,391.4657039456953,0,0,0,0,65916475,11258929
low_latency,10,16,29,1,1,1,0,39,29,1,0,1,342.08492718851875,0,0,0,0,5457149,950050
low_latency,10,16,30,1,1,1,0,7,17,1,0,1,332.7156967748629,0,0,0,0,1588677,284709
low_latency,10,16,31,1,1,1,0,7,26,1,0,1,282.4417930129109,0,0,0,0,4864146,841892
low_latency,10,16,32,1,1,1,0,16,23,1,0,1,353.87693487265017,0,0,0,0,3951686,685044
low_latency,10,16,33,1,1,1,0,7,17,1,0,1,351.2539752513059,0,0,0,0,1592428,285121
low_latency,10,16,34,1,1,1,0,19,205,4,0,0,358.8136343545126,0,0,0,0,64128847,10944777
low_latency,10,16,35,1,1,1,0,24,45,1,0,1,441.364641160651,0,0,0,0,10009728,1719995
low_latency,10,16,36,1,1,1,0,15,44,1,0,1,385.2338679066979,0,0,0,0,9379217,1625771
low_latency,10,16,37,0,0,1,0,44,260,4,1,1,,0,0,0,0,79298842,13489955
low_latency,10,16,38,1,1,1,0,32,116,2,0,0,395.77684047368587,0,0,0,0,32878310,5618721
low_latency,10,16,39,1,1,1,0,19,25,1,0,1,343.76950382381267,0,0,0,0,3044419,538130
low_latency,10,16,40,1,1,1,0,11,16,1,0,1,280.6114019145944,0,0,0,0,1134604,209874
low_latency,10,16,41,1,1,1,0,13,18,1,1,1,293.7052144960676,0,0,0,0,2358537,414127
low_latency,10,16,42,1,1,1,0,21,47,1,0,1,328.7853623556117,0,0,0,0,10896693,1886219
low_latency,10,16,43,1,1,1,0,12,29,1,0,1,327.8708032616791,0,0,0,0,5538198,953686
low_latency,10,16,44,1,1,1,0,32,32,1,0,1,415.53792045987825,0,0,0,0,6025972,1038500
low_latency,10,16,45,1,1,1,0,10,21,1,0,1,260.790073795145,0,0,0,0,3041055,533554
low_latency,10,16,46,1,1,1,0,35,88,2,0,0,473.268855939364,0,0,0,0,23054975,3954161
low_latency,10,16,47,1,1,1,0,27,86,2,0,0,301.84703655278213,0,0,0,0,24426346,4183011
low_latency,10,16,48,1,1,1,0,32,31,1,0,1,411.17963838383093,0,0,0,0,5208548,910139
low_latency,10,16,49,1,1,1,0,14,29,1,0,1,383.9185769363319,0,0,0,0,3882945,689537
low_latency,10,16,50,1,1,1,0,16,30,1,0,1,317.9132485500227,0,0,0,0,5752205,1001662
low_latency,10,16,51,1,1,1,0,9,30,1,0,1,263.7509668181009,0,0,0,0,5918192,1024630
low_latency,10,16,52,1,1,1,0,16,41,1,0,1,296.2232499367866,0,0,0,0,10477142,1794759
low_latency,10,16,53,1,1,1,0,13,48,1,0,1,340.8877484362215,0,0,0,0,11481579,1988698
low_latency,10,16,54,1,1,1,0,18,30,1,0,1,388.574463848896,0,0,0,0,5350168,933152
low_latency,10,16,55,1,1,1,0,26,36,1,0,1,391.83426521971865,0,0,0,0,7551513,1293773
low_latency,10,16,56,1,1,1,0,17,29,1,0,0,330.546580202735,0,0,0,0,5712661,984385
low_latency,10,16,57,1,1,1,0,29,17,1,0,1,319.78759681830473,0,0,0,0,1373565,247974
low_latency,10,16,58,1,1,1,0,21,28,1,0,1,317.1992605606455,0,0,0,0,5104132,881777
low_latency,10,16,59,1,1,1,0,43,44,1,0,1,442.29743084299844,0,0,0,0,8600801,1488409
low_latency,10,16,60,1,1,1,0,22,107,2,0,0,299.1736361653641,0,0,0,0,32356910,5519976
low_latency,10,16,61,0,0,1,0,34,260,4,1,1,,0,0,0,0,77833582,13366075
low_latency,10,16,62,1,1,1,0,26,35,1,0,1,375.23815819477284,0,0,0,0,6509234,1133378
low_latency,10,16,63,1,1,1,0,31,109,2,0,0,430.28129484858675,0,0,0,0,30026608,5159028
low_latency,10,16,64,1,1,1,0,10,21,1,0,1,292.47487136357347,0,0,0,0,2295401,413730
low_latency,10,16,65,1,1,1,0,12,15,1,0,1,285.58125895758644,0,0,0,0,1112058,200726
low_latency,10,16,66,1,1,1,0,12,33,1,0,1,306.2017227738768,0,0,0,0,6933791,1191310
low_latency,10,16,67,1,1,1,0,13,35,1,0,1,430.6190126023324,0,0,0,0,7291816,1256803
low_latency,10,16,68,1,1,1,0,9,24,1,0,1,285.73332162990243,0,0,0,0,3702831,648779
low_latency,10,16,69,1,1,1,0,23,36,1,0,1,371.4201925964611,0,0,0,0,7266412,1255531
low_latency,10,16,70,1,1,1,0,25,40,1,0,1,307.2022832024958,0,0,0,0,8177345,1418879
low_latency,10,16,71,1,1,1,0,8,24,1,0,1,228.5749587491972,0,0,0,0,4232993,734357
low_latency,10,16,72,1,1,1,0,16,22,1,0,1,370.64213244020436,0,0,0,0,2162198,390608
low_latency,10,16,73,1,1,1,0,12,40,1,0,1,271.09474733407797,0,0,0,0,8745925,1514772
low_latency,10,16,74,1,1,1,0,26,42,1,0,1,438.8387048398205,0,0,0,0,8804292,1537521
low_latency,10,16,75,1,1,1,0,24,88,2,0,1,377.021001511289,0,0,0,0,24229792,4141739
low_latency,10,16,76,1,1,1,0,17,29,1,0,1,386.6004632550951,0,0,0,0,4054483,711316
low_latency,10,16,77,1,1,1,0,18,39,1,0,1,341.35240873970747,0,0,0,0,8855896,1519943
low_latency,10,16,78,1,1,1,0,16,102,2,0,1,346.46699825452885,0,0,0,0,30675523,5242934
low_latency,10,16,79,1,1,1,0,26,47,1,0,1,303.32468129049903,0,0,0,0,12210298,2090703
low_latency,10,16,80,1,1,1,0,18,20,1,0,1,384.1977355660755,0,0,0,0,1994734,356762
low_latency,10,16,81,1,1,1,0,18,28,1,0,1,378.978317567707,0,0,0,0,4622098,806508
low_latency,10,16,82,1,1,1,0,12,35,1,0,1,314.07108307873284,0,0,0,0,7884767,1360704
low_latency,10,16,83,1,1,1,0,17,22,1,0,1,404.13317694081593,0,0,0,0,2224883,397159
low_latency,10,16,84,1,1,1,0,23,46,1,0,1,415.59369971343506,0,0,0,0,10253760,1765200
low_latency,10,16,85,1,1,1,0,17,19,1,0,1,214.33441560825503,0,0,0,0,2543368,453116
low_latency,10,16,86,1,1,1,0,16,35,1,0,1,315.43982862278983,0,0,0,0,7828690,1341278
low_latency,10,16,87,1,1,1,0,12,37,1,0,0,303.125243753404,0,0,0,0,7839012,1355442
low_latency,10,16,88,1,1,1,0,23,28,1,0,1,340.3919498461496,0,0,0,0,5134496,887513
