configuration,sample_seed,shot,syndrome_converged,logical_action_match,logically_correct,iterations,relay_legs,rescued_beyond_first_leg,valid_solutions,selected_solution_weight
low_latency,20260809,25,1,1,1,22,1,0,1,231.49009693130174
low_latency,20260809,26,1,1,1,27,1,0,1,298.1364026687779
low_latency,20260809,27,1,1,1,38,1,0,1,279.68360395475577
low_latency,20260809,28,1,1,1,195,3,1,1,384.3595301189147
low_latency,20260809,29,1,1,1,43,1,0,1,385.2152367537198
low_latency,20260809,30,1,1,1,33,1,0,1,325.8828210696963
low_latency,20260809,31,1,1,1,20,1,0,1,285.52694858161897
low_latency,20260809,32,1,1,1,28,1,0,1,340.4050680907237
low_latency,20260809,33,1,1,1,18,1,0,1,346.02187035022496
low_latency,20260809,34,1,1,1,82,2,1,1,337.70401879698346
low_latency,20260809,35,1,1,1,52,1,0,1,407.4045599519107
low_latency,20260809,36,1,1,1,25,1,0,1,396.351264363206
low_latency,20260809,37,0,1,0,260,4,0,0,
low_latency,20260809,38,1,1,1,37,1,0,1,391.12588992694896
low_latency,20260809,39,1,1,1,37,1,0,1,360.0953822279208
low_latency,20260809,40,1,1,1,33,1,0,1,293.50734883469914
low_latency,20260809,41,1,1,1,18,1,0,1,226.82538599575787
low_latency,20260809,42,1,1,1,25,1,0,1,328.3955906081728
low_latency,20260809,43,1,1,1,21,1,0,1,343.36213996198785
low_latency,20260809,44,1,1,1,18,1,0,1,396.4687337538469
low_latency,20260809,45,1,1,1,26,1,0,1,247.19065710579184
low_latency,20260809,46,1,1,1,25,1,0,1,399.623139095343
low_latency,20260809,47,1,1,1,22,1,0,1,300.8377827556977
low_latency,20260809,48,1,1,1,27,1,0,1,391.10301773934555
low_latency,20260809,49,1,1,1,25,1,0,1,379.82016155951317
low_latency,20260809,50,1,1,1,31,1,0,1,313.24746694633507
low_latency,20260809,51,1,1,1,17,1,0,1,272.420109038991
low_latency,20260809,52,1,1,1,44,1,0,1,258.6872963628482
low_latency,20260809,53,1,1,1,80,1,0,1,353.6181848264015
low_latency,20260809,54,1,1,1,46,1,0,1,385.9629727434567
low_latency,20260809,55,1,1,1,25,1,0,1,405.4659368855956
low_latency,20260809,56,1,1,1,84,2,1,1,332.84023113687635
low_latency,20260809,57,1,1,1,19,1,0,1,335.1588456344334
low_latency,20260809,58,1,1,1,16,1,0,1,303.81979552907956
low_latency,20260809,59,1,1,1,45,1,0,1,452.26105662239297
low_latency,20260809,60,1,1,1,30,1,0,1,331.04892371412643
low_latency,20260809,61,0,0,0,260,4,0,0,
low_latency,20260809,62,1,1,1,28,1,0,1,414.8972389588573
low_latency,20260809,63,1,1,1,37,1,0,1,385.642096417405
low_latency,20260809,64,1,1,1,23,1,0,1,278.7770616951118
low_latency,20260809,65,1,1,1,31,1,0,1,298.46332625844525
low_latency,20260809,66,1,1,1,22,1,0,1,310.05971627856
low_latency,20260809,67,1,1,1,31,1,0,1,428.84117822222026
low_latency,20260809,68,1,1,1,20,1,0,1,290.45936733726637
low_latency,20260809,69,1,1,1,35,1,0,1,355.31448491275955
low_latency,20260809,70,1,1,1,32,1,0,1,324.2738142332343
low_latency,20260809,71,1,1,1,19,1,0,1,253.9745954435926
low_latency,20260809,72,1,1,1,30,1,0,1,345.2601536845826
low_latency,20260809,73,1,1,1,16,1,0,1,272.94166483059627
low_latency,20260809,74,1,1,1,30,1,0,1,393.94997139003056
low_latency,20260809,75,1,1,1,83,2,1,1,422.4829592123523
low_latency,20260809,76,1,1,1,30,1,0,1,386.90030226549425
low_latency,20260809,77,1,1,1,27,1,0,1,335.72277966329
low_latency,20260809,78,1,1,1,84,2,1,1,302.0250953999348
low_latency,20260809,79,1,1,1,16,1,0,1,273.0699800584164
low_latency,20260809,80,1,1,1,29,1,0,1,390.7174692338731
low_latency,20260809,81,1,1,1,20,1,0,1,363.0386420998793
low_latency,20260809,82,1,1,1,30,1,0,1,303.2887316188873
low_latency,20260809,83,1,1,1,34,1,0,1,363.06592510765
low_latency,20260809,84,1,1,1,27,1,0,1,357.15246147857147
low_latency,20260809,85,1,1,1,29,1,0,1,257.4272679986892
low_latency,20260809,86,1,1,1,50,1,0,1,338.1824667100422
low_latency,20260809,87,1,1,1,99,2,1,1,312.8721032697201
low_latency,20260809,88,1,1,1,42,1,0,1,377.6572523052703
low_latency,20260809,89,1,1,1,32,1,0,1,366.4414296001787
low_latency,20260809,90,1,1,1,16,1,0,1,311.677600028673
low_latency,20260809,91,0,0,0,260,4,0,0,
low_latency,20260809,92,1,1,1,26,1,0,1,343.5577990850549
low_latency,20260809,93,1,1,1,31,1,0,1,300.4789985779083
low_latency,20260809,94,1,1,1,33,1,0,1,362.5856886511678
low_latency,20260809,95,1,1,1,18,1,0,1,339.04132144161815
low_latency,20260809,96,1,1,1,16,1,0,1,300.6408532896441
low_latency,20260809,97,1,1,1,89,2,1,1,417.4423246295261
low_latency,20260809,98,1,1,1,25,1,0,1,326.960255386557
low_latency,20260809,99,1,1,1,44,1,0,1,326.94040353973685
low_latency,20260809,100,1,1,1,90,2,1,1,335.43470040703517
low_latency,20260809,101,1,1,1,18,1,0,1,309.140936455733
low_latency,20260809,102,1,1,1,82,2,1,1,246.2784652424893
low_latency,20260809,103,1,1,1,54,1,0,1,410.70648991171845
low_latency,20260809,104,1,1,1,18,1,0,1,295.380544476776
low_latency,20260809,105,1,1,1,58,1,0,1,391.04841419798083
low_latency,20260809,106,1,1,1,35,1,0,1,302.2556580886102
low_latency,20260809,107,1,1,1,111,2,1,1,315.72230127220996
low_latency,20260809,108,1,1,1,103,2,1,1,340.0301651829569
low_latency,20260809,109,1,1,1,34,1,0,1,379.0741094134602
low_latency,20260809,110,1,1,1,49,1,0,1,413.1985613690827
low_latency,20260809,111,1,1,1,54,1,0,1,404.2715570445873
low_latency,20260809,112,1,1,1,48,1,0,1,329.8719165750861
low_latency,20260809,113,1,1,1,26,1,0,1,276.2851926126827
low_latency,20260809,114,1,1,1,20,1,0,1,349.97869022261057
low_latency,20260809,115,1,1,1,19,1,0,1,261.4680266731877
low_latency,20260809,116,1,1,1,34,1,0,1,334.35677903390723
low_latency,20260809,117,1,1,1,147,3,1,1,390.9320559884411
low_latency,20260809,118,1,1,1,18,1,0,1,344.0011686597601
low_latency,20260809,119,1,1,1,28,1,0,1,293.7021099222694
low_latency,20260809,120,1,1,1,20,1,0,1,285.0630681786598
low_latency,20260809,121,1,1,1,29,1,0,1,463.4497246426643
low_latency,20260809,122,1,1,1,33,1,0,1,323.65360269006106
low_latency,20260809,123,1,1,1,29,1,0,1,403.87720113420835
low_latency,20260809,124,1,1,1,145,3,1,1,338.62337278406545
low_latency,20260809,125,1,1,1,61,1,0,1,354.7803852639372
low_latency,20260809,126,1,1,1,25,1,0,1,354.90696138202713
low_latency,20260809,127,1,1,1,38,1,0,1,369.43141632645563
low_latency,20260810,0,1,1,1,50,1,0,1,502.49721104526446
low_latency,20260810,1,1,1,1,50,1,0,1,319.08627542985323
low_latency,20260810,2,1,1,1,34,1,0,1,333.84935737985114
low_latency,20260810,3,1,1,1,63,1,0,1,348.1625220704026
low_latency,20260810,4,1,1,1,84,2,1,1,368.53671171565543
low_latency,20260810,5,1,1,1,26,1,0,1,381.153274841904
low_latency,20260810,6,1,1,1,33,1,0,1,322.41231137976
low_latency,20260810,7,1,1,1,112,2,1,1,302.4345316043893
low_latency,20260810,8,1,1,1,41,1,0,1,403.7327931923545
low_latency,20260810,9,1,1,1,105,2,1,1,393.4808503552399
low_latency,20260810,10,1,1,1,21,1,0,1,390.5269860841997
low_latency,20260810,11,1,1,1,44,1,0,1,328.14111163253386
low_latency,20260810,12,1,1,1,23,1,0,1,309.88896537221774
low_latency,20260810,13,1,1,1,28,1,0,1,308.7297321968356
low_latency,20260810,14,1,1,1,21,1,0,1,292.0137652710964
low_latency,20260810,15,1,1,1,40,1,0,1,339.24973309515616
low_latency,20260810,16,1,1,1,24,1,0,1,270.0420088370274
low_latency,20260810,17,1,1,1,13,1,0,1,381.6427260802042
low_latency,20260810,18,1,1,1,18,1,0,1,299.6085724802879
low_latency,20260810,19,1,1,1,36,1,0,1,368.8315699259588
low_latency,20260810,20,1,1,1,35,1,0,1,323.12511019006047
low_latency,20260810,21,1,1,1,30,1,0,1,296.4717643378872
low_latency,20260810,22,1,1,1,33,1,0,1,273.4804678591191
low_latency,20260810,23,1,1,1,28,1,0,1,351.1825132953932
low_latency,20260810,24,1,1,1,26,1,0,1,349.4407365165133
low_latency,20260810,25,1,1,1,45,1,0,1,407.60111912158175
low_latency,20260810,26,1,1,1,66,1,0,1,455.28849804885164
low_latency,20260810,27,1,1,1,25,1,0,1,382.17007459500917
low_latency,20260810,28,1,1,1,15,1,0,1,398.52242230150136
low_latency,20260810,29,1,1,1,125,2,1,1,346.256590400744
low_latency,20260810,30,1,1,1,21,1,0,1,248.57562665168305
low_latency,20260810,31,1,1,1,69,1,0,1,322.96210429496466
low_latency,20260810,32,1,1,1,16,1,0,1,388.1751902535789
low_latency,20260810,33,1,1,1,47,1,0,1,439.3346654948589
low_latency,20260810,34,1,1,1,20,1,0,1,402.1761809856231
low_latency,20260810,35,1,1,1,36,1,0,1,263.76366473461053
low_latency,20260810,36,1,1,1,37,1,0,1,247.66362282152159
low_latency,20260810,37,1,1,1,21,1,0,1,273.0842234902355
low_latency,20260810,38,1,1,1,16,1,0,1,232.0928665866565
low_latency,20260810,39,1,1,1,23,1,0,1,311.1790682404327
low_latency,20260810,40,1,1,1,33,1,0,1,339.1082961229702
low_latency,20260810,41,1,1,1,20,1,0,1,432.7248528330902
low_latency,20260810,42,1,1,1,18,1,0,1,313.7804428261875
low_latency,20260810,43,1,1,1,14,1,0,1,273.66490937024776
low_latency,20260810,44,1,1,1,22,1,0,1,260.17455082985055
low_latency,20260810,45,1,1,1,225,4,1,1,348.5877635854779
low_latency,20260810,46,1,1,1,18,1,0,1,366.97673023523055
low_latency,20260810,47,1,1,1,22,1,0,1,342.8523414560916
low_latency,20260810,48,1,1,1,85,2,1,1,392.17491743610816
low_latency,20260810,49,1,1,1,31,1,0,1,470.7772840558175
low_latency,20260810,50,1,1,1,98,2,1,1,399.1631340517338
low_latency,20260810,51,0,1,0,260,4,0,0,
low_latency,20260810,52,1,1,1,36,1,0,1,292.7506541601039
low_latency,20260810,53,1,1,1,37,1,0,1,326.72724854792114
low_latency,20260810,54,1,1,1,28,1,0,1,324.24686502327734
low_latency,20260810,55,1,1,1,87,2,1,1,341.5973161441128
low_latency,20260810,56,1,1,1,11,1,0,1,329.64955882880326
low_latency,20260810,57,1,1,1,29,1,0,1,314.855744819478
low_latency,20260810,58,0,1,0,260,4,0,0,
low_latency,20260810,59,1,1,1,19,1,0,1,335.1119373839855
low_latency,20260810,60,1,1,1,157,3,1,1,352.6944902143023
low_latency,20260810,61,1,1,1,51,1,0,1,384.1582002591374
low_latency,20260810,62,1,1,1,17,1,0,1,357.1627484002779
low_latency,20260810,63,1,1,1,34,1,0,1,308.7777434379728
low_latency,20260810,64,1,1,1,34,1,0,1,358.35719165376827
low_latency,20260810,65,1,1,1,47,1,0,1,363.0432324967421
low_latency,20260810,66,1,1,1,31,1,0,1,307.32101096042214
low_latency,20260810,67,1,1,1,27,1,0,1,384.68736673372445
low_latency,20260810,68,1,1,1,91,2,1,1,349.06409235832587
low_latency,20260810,69,1,1,1,86,2,1,1,367.3664087084224
low_latency,20260810,70,1,1,1,25,1,0,1,433.5208307549157
low_latency,20260810,71,1,1,1,31,1,0,1,336.7533139896732
low_latency,20260810,72,1,1,1,43,1,0,1,310.2234092341623
low_latency,20260810,73,1,1,1,99,2,1,1,343.6495435596057
low_latency,20260810,74,1,1,1,43,1,0,1,401.2858387074041
low_latency,20260810,75,1,1,1,50,1,0,1,324.13404739487135
low_latency,20260810,76,1,1,1,23,1,0,1,391.9725536314147
low_latency,20260810,77,1,1,1,23,1,0,1,393.7124496750945
low_latency,20260810,78,1,1,1,93,2,1,1,369.0658819571893
low_latency,20260810,79,1,1,1,90,2,1,1,479.7584200363751
low_latency,20260810,80,0,0,0,260,4,0,0,
low_latency,20260810,81,1,1,1,57,1,0,1,380.6844122033713
low_latency,20260810,82,1,1,1,42,1,0,1,386.27129450147584
low_latency,20260810,83,1,1,1,25,1,0,1,334.8051483298557
low_latency,20260810,84,1,1,1,44,1,0,1,375.9310045884768
low_latency,20260810,85,1,1,1,23,1,0,1,317.8474096116789
low_latency,20260810,86,1,1,1,54,1,0,1,372.93033090595804
low_latency,20260810,87,1,1,1,42,1,0,1,361.0139855623321
low_latency,20260810,88,1,1,1,25,1,0,1,275.7587636331284
low_latency,20260810,89,1,1,1,21,1,0,1,337.70771190579063
low_latency,20260810,90,1,1,1,26,1,0,1,378.4694595345113
low_latency,20260810,91,1,1,1,134,2,1,1,368.0483101265537
low_latency,20260810,92,1,1,1,17,1,0,1,357.7294501982791
low_latency,20260810,93,1,1,1,26,1,0,1,355.6940944962528
low_latency,20260810,94,1,1,1,47,1,0,1,383.5899170816034
low_latency,20260810,95,1,1,1,54,1,0,1,334.50434369585696
low_latency,20260810,96,1,1,1,23,1,0,1,340.5832031091288
low_latency,20260810,97,1,1,1,40,1,0,1,334.7190444299579
low_latency,20260810,98,1,1,1,33,1,0,1,457.0496719417851
low_latency,20260810,99,1,1,1,39,1,0,1,372.04870729193954
low_latency,20260810,100,1,1,1,18,1,0,1,365.2936732462871
low_latency,20260810,101,1,1,1,113,2,1,1,451.64127055844665
low_latency,20260810,102,1,1,1,23,1,0,1,335.99578813258216
low_latency,20260810,103,1,1,1,37,1,0,1,396.3706190417895
low_latency,20260810,104,1,1,1,62,1,0,1,316.18319336089365
low_latency,20260810,105,1,1,1,89,2,1,1,343.237473950101
low_latency,20260810,106,1,1,1,82,2,1,1,274.9427590039885
low_latency,20260810,107,1,1,1,104,2,1,1,415.040432025336
low_latency,20260810,108,1,1,1,75,1,0,1,348.82497823704784
low_latency,20260810,109,1,1,1,26,1,0,1,386.3130395759481
low_latency,20260810,110,1,1,1,88,2,1,1,414.70015878452955
low_latency,20260810,111,1,1,1,136,2,1,1,388.6554542471033
low_latency,20260810,112,1,1,1,20,1,0,1,312.0021857091162
low_latency,20260810,113,1,1,1,27,1,0,1,284.41383120031895
low_latency,20260810,114,1,1,1,24,1,0,1,287.96351552182637
low_latency,20260810,115,1,1,1,28,1,0,1,452.704581223363
low_latency,20260810,116,1,1,1,21,1,0,1,303.6337049253732
low_latency,20260810,117,1,1,1,19,1,0,1,309.4625952148559
low_latency,20260810,118,1,1,1,22,1,0,1,404.73965642984615
low_latency,20260810,119,1,1,1,22,1,0,1,334.8824843170258
low_latency,20260810,120,1,1,1,91,2,1,1,431.5404699928288
low_latency,20260810,121,1,1,1,24,1,0,1,408.3094381638691
low_latency,20260810,122,1,1,1,20,1,0,1,269.880330374349
low_latency,20260810,123,1,1,1,22,1,0,1,271.9414818441023
low_latency,20260810,124,1,1,1,34,1,0,1,405.9155659010146
low_latency,20260810,125,1,1,1,30,1,0,1,305.0931984546422
low_latency,20260810,126,1,1,1,77,1,0,1,405.9638843931541
low_latency,20260810,127,1,1,1,31,1,0,1,356.2425807154525
low_latency,20260811,0,1,1,1,16,1,0,1,268.4099853823129
low_latency,20260811,1,1,1,1,26,1,0,1,346.0440848582283
low_latency,20260811,2,1,1,1,17,1,0,1,298.59105050714606
low_latency,20260811,3,1,1,1,33,1,0,1,341.9062094430152
low_latency,20260811,4,1,1,1,24,1,0,1,310.144580346704
low_latency,20260811,5,1,1,1,36,1,0,1,337.53348554432023
low_latency,20260811,6,1,1,1,27,1,0,1,285.0249958991975
low_latency,20260811,7,1,1,1,29,1,0,1,370.46398150017615
low_latency,20260811,8,1,1,1,24,1,0,1,250.36298374970147
low_latency,20260811,9,1,1,1,55,1,0,1,276.894902302146
low_latency,20260811,10,1,1,1,19,1,0,1,379.24179635321434
low_latency,20260811,11,1,1,1,37,1,0,1,380.29612669288656
low_latency,20260811,12,1,1,1,40,1,0,1,308.87711623578684
low_latency,20260811,13,1,1,1,19,1,0,1,389.7371157082861
low_latency,20260811,14,1,1,1,22,1,0,1,298.0035701712604
low_latency,20260811,15,1,1,1,27,1,0,1,352.2146639671643
low_latency,20260811,16,1,1,1,32,1,0,1,320.3868593020909
low_latency,20260811,17,1,1,1,25,1,0,1,328.3803319394158
low_latency,20260811,18,1,1,1,26,1,0,1,313.1791949162632
low_latency,20260811,19,1,1,1,12,1,0,1,349.3068650983686
low_latency,20260811,20,1,1,1,33,1,0,1,383.47641805762953
low_latency,20260811,21,1,1,1,130,2,1,1,345.6434354101665
low_latency,20260811,22,1,1,1,26,1,0,1,346.45236781633423
low_latency,20260811,23,1,1,1,12,1,0,1,396.09518539861455
low_latency,20260811,24,1,1,1,43,1,0,1,289.5408566636942
low_latency,20260811,25,1,1,1,38,1,0,1,355.0731787583196
low_latency,20260811,26,1,1,1,158,3,1,1,265.51779811351435
low_latency,20260811,27,1,1,1,41,1,0,1,318.5075931560136
low_latency,20260811,28,1,1,1,48,1,0,1,386.14033923900104
low_latency,20260811,29,1,1,1,14,1,0,1,224.3826823337472
low_latency,20260811,30,1,1,1,96,2,1,1,340.37114523023
low_latency,20260811,31,1,1,1,41,1,0,1,378.162235264782
low_latency,20260811,32,1,1,1,12,1,0,1,215.00474153107203
low_latency,20260811,33,1,1,1,101,2,1,1,349.425448616787
low_latency,20260811,34,1,1,1,18,1,0,1,333.7492319753178
low_latency,20260811,35,1,1,1,19,1,0,1,263.2351755070142
low_latency,20260811,36,1,1,1,45,1,0,1,298.3208713755464
low_latency,20260811,37,1,1,1,28,1,0,1,399.0062715217257
low_latency,20260811,38,1,1,1,54,1,0,1,287.73910624103246
low_latency,20260811,39,1,1,1,85,2,1,1,372.5044228802784
low_latency,20260811,40,1,1,1,19,1,0,1,392.4691886578542
low_latency,20260811,41,1,1,1,99,2,1,1,412.29223962131067
low_latency,20260811,42,1,1,1,149,3,1,1,418.9375190030465
low_latency,20260811,43,1,1,1,22,1,0,1,313.51326092239094
low_latency,20260811,44,1,1,1,29,1,0,1,336.1529613281305
low_latency,20260811,45,1,1,1,36,1,0,1,322.79054258183567
low_latency,20260811,46,1,1,1,26,1,0,1,254.5864312637279
low_latency,20260811,47,1,1,1,29,1,0,1,255.37491213138046
low_latency,20260811,48,1,1,1,20,1,0,1,304.5140835364925
low_latency,20260811,49,1,1,1,34,1,0,1,454.08362411958126
low_latency,20260811,50,1,1,1,183,3,1,1,387.1922159452188
low_latency,20260811,51,1,1,1,74,1,0,1,438.7788733386483
low_latency,20260811,52,1,1,1,34,1,0,1,391.5077297650133
low_latency,20260811,53,1,1,1,43,1,0,1,314.5338378780973
low_latency,20260811,54,1,1,1,32,1,0,1,289.3392497497555
low_latency,20260811,55,1,1,1,20,1,0,1,292.50152611366485
low_latency,20260811,56,1,1,1,31,1,0,1,419.86043994506076
low_latency,20260811,57,1,1,1,31,1,0,1,356.7090761697151
low_latency,20260811,58,1,1,1,105,2,1,1,346.9969218895564
low_latency,20260811,59,1,1,1,28,1,0,1,365.01040690344985
low_latency,20260811,60,1,1,1,28,1,0,1,377.2088838623064
low_latency,20260811,61,1,1,1,223,4,1,1,335.04676528820295
low_latency,20260811,62,1,1,1,25,1,0,1,350.75247858914923
low_latency,20260811,63,1,1,1,46,1,0,1,433.3790079432776
low_latency,20260811,64,1,1,1,50,1,0,1,350.6716607031354
low_latency,20260811,65,1,1,1,29,1,0,1,399.1279519410133
low_latency,20260811,66,1,1,1,35,1,0,1,355.47978874140875
low_latency,20260811,67,1,1,1,27,1,0,1,343.50918667537564
low_latency,20260811,68,1,1,1,18,1,0,1,327.39705920294324
low_latency,20260811,69,1,1,1,28,1,0,1,355.52472390107096
low_latency,20260811,70,1,1,1,48,1,0,1,383.0416072586699
low_latency,20260811,71,1,1,1,52,1,0,1,328.4500041533661
low_latency,20260811,72,1,1,1,26,1,0,1,360.43281541075726
low_latency,20260811,73,1,1,1,29,1,0,1,329.17559020234796
low_latency,20260811,74,1,1,1,23,1,0,1,341.16384852442735
low_latency,20260811,75,1,1,1,23,1,0,1,354.9349772789574
low_latency,20260811,76,1,1,1,29,1,0,1,304.56853799789
low_latency,20260811,77,1,1,1,12,1,0,1,233.3446944862225
low_latency,20260811,78,1,1,1,18,1,0,1,347.3510766392733
low_latency,20260811,79,1,1,1,28,1,0,1,295.9087803029147
low_latency,20260811,80,1,1,1,19,1,0,1,368.60845641319315
low_latency,20260811,81,1,1,1,26,1,0,1,315.54788804295686
low_latency,20260811,82,1,1,1,43,1,0,1,339.6461705996305
low_latency,20260811,83,1,1,1,24,1,0,1,376.6489398256998
low_latency,20260811,84,1,1,1,34,1,0,1,347.47073959380543
low_latency,20260811,85,1,1,1,26,1,0,1,368.4111071280349
low_latency,20260811,86,1,1,1,21,1,0,1,371.45916373392015
low_latency,20260811,87,1,1,1,22,1,0,1,332.69635528423316
low_latency,20260811,88,0,0,0,260,4,0,0,
low_latency,20260811,89,0,0,0,260,4,0,0,
low_latency,20260811,90,1,1,1,19,1,0,1,248.5390381696219
low_latency,20260811,91,1,1,1,26,1,0,1,325.97872445829364
low_latency,20260811,92,1,1,1,20,1,0,1,344.0726973434448
low_latency,20260811,93,1,1,1,39,1,0,1,342.14692708559517
low_latency,20260811,94,1,1,1,35,1,0,1,390.64242576667743
low_latency,20260811,95,1,1,1,24,1,0,1,366.0463554212187
low_latency,20260811,96,1,1,1,53,1,0,1,312.40196883544706
low_latency,20260811,97,1,1,1,35,1,0,1,321.65807455359396
low_latency,20260811,98,1,1,1,40,1,0,1,350.4627587480217
low_latency,20260811,99,1,1,1,25,1,0,1,393.1045969814098
low_latency,20260811,100,1,1,1,22,1,0,1,320.0218523209311
low_latency,20260811,101,1,1,1,41,1,0,1,310.3605661874101
low_latency,20260811,102,1,1,1,20,1,0,1,342.71146874002136
low_latency,20260811,103,1,1,1,108,2,1,1,468.54844284436257
low_latency,20260811,104,0,1,0,260,4,0,0,
low_latency,20260811,105,1,1,1,24,1,0,1,387.1453837982566
low_latency,20260811,106,1,1,1,41,1,0,1,312.11519189307097
low_latency,20260811,107,1,1,1,10,1,0,1,205.6180083746308
low_latency,20260811,108,1,1,1,29,1,0,1,303.60055109270354
low_latency,20260811,109,1,1,1,58,1,0,1,340.0409368398708
low_latency,20260811,110,1,1,1,38,1,0,1,316.1812097376424
low_latency,20260811,111,1,1,1,38,1,0,1,409.76875425245396
low_latency,20260811,112,1,1,1,29,1,0,1,345.45353935025344
low_latency,20260811,113,1,1,1,29,1,0,1,344.4878958561114
low_latency,20260811,114,1,1,1,32,1,0,1,277.2171984072662
low_latency,20260811,115,1,1,1,60,1,0,1,382.4102726353649
low_latency,20260811,116,1,1,1,33,1,0,1,394.8168550562574
low_latency,20260811,117,1,1,1,44,1,0,1,329.0796873900657
low_latency,20260811,118,1,1,1,26,1,0,1,344.3935691795101
low_latency,20260811,119,1,1,1,13,1,0,1,320.01956260793014
low_latency,20260811,120,1,1,1,34,1,0,1,356.61174448334054
low_latency,20260811,121,1,1,1,28,1,0,1,338.7521528407234
low_latency,20260811,122,1,1,1,19,1,0,1,391.783992267762
low_latency,20260811,123,1,1,1,26,1,0,1,285.8174063479526
low_latency,20260811,124,1,1,1,22,1,0,1,304.54982036433637
low_latency,20260811,125,1,1,1,144,3,1,1,365.0025843352477
low_latency,20260811,126,1,1,1,18,1,0,1,271.45392278510127
low_latency,20260811,127,1,1,1,19,1,0,1,341.1770092080748
low_latency,20260812,0,1,1,1,20,1,0,1,436.5197715002364
low_latency,20260812,1,1,1,1,18,1,0,1,306.6642146765293
low_latency,20260812,2,1,1,1,21,1,0,1,227.07702204659108
low_latency,20260812,3,1,1,1,83,2,1,1,291.55790477372034
low_latency,20260812,4,1,1,1,49,1,0,1,285.64027079600805
low_latency,20260812,5,1,1,1,21,1,0,1,295.2370915150707
low_latency,20260812,6,1,1,1,28,1,0,1,312.2084790000639
low_latency,20260812,7,1,1,1,33,1,0,1,376.9105464849191
low_latency,20260812,8,1,1,1,33,1,0,1,274.3366256979524
low_latency,20260812,9,1,1,1,35,1,0,1,315.3349581098211
low_latency,20260812,10,1,1,1,19,1,0,1,346.36567468816867
low_latency,20260812,11,1,1,1,28,1,0,1,338.1028561336176
low_latency,20260812,12,1,1,1,43,1,0,1,370.30047666831763
low_latency,20260812,13,1,1,1,29,1,0,1,294.595644590318
low_latency,20260812,14,1,1,1,28,1,0,1,371.262768556567
low_latency,20260812,15,1,1,1,92,2,1,1,430.7573248245004
low_latency,20260812,16,1,1,1,31,1,0,1,420.2375896584432
low_latency,20260812,17,1,1,1,43,1,0,1,326.85694294431363
low_latency,20260812,18,1,1,1,22,1,0,1,356.76369007373313
low_latency,20260812,19,1,1,1,18,1,0,1,268.67289583081913
low_latency,20260812,20,1,1,1,97,2,1,1,322.70736466529587
low_latency,20260812,21,1,1,1,23,1,0,1,289.535760985581
low_latency,20260812,22,1,1,1,35,1,0,1,374.17446781399747
low_latency,20260812,23,1,1,1,53,1,0,1,339.9837202705264
low_latency,20260812,24,1,1,1,25,1,0,1,368.78207766784817
low_latency,20260812,25,1,1,1,25,1,0,1,363.95000408929667
low_latency,20260812,26,0,1,0,260,4,0,0,
low_latency,20260812,27,1,1,1,45,1,0,1,370.4246912508262
low_latency,20260812,28,1,1,1,21,1,0,1,314.1377685761714
low_latency,20260812,29,1,1,1,21,1,0,1,327.60128852658295
low_latency,20260812,30,1,1,1,25,1,0,1,374.24014432910883
low_latency,20260812,31,0,1,0,260,4,0,0,
low_latency,20260812,32,1,1,1,21,1,0,1,321.49226940563267
low_latency,20260812,33,1,1,1,13,1,0,1,245.02731779703873
low_latency,20260812,34,1,1,1,30,1,0,1,312.39365303700936
low_latency,20260812,35,1,1,1,33,1,0,1,323.8813919095372
low_latency,20260812,36,1,1,1,20,1,0,1,320.37860494209514
low_latency,20260812,37,1,1,1,29,1,0,1,422.2188700361146
low_latency,20260812,38,1,1,1,18,1,0,1,347.597208178417
low_latency,20260812,39,1,1,1,35,1,0,1,351.28473351476356
low_latency,20260812,40,1,1,1,32,1,0,1,308.0538427432989
low_latency,20260812,41,1,1,1,35,1,0,1,384.47929980238365
low_latency,20260812,42,1,1,1,47,1,0,1,327.42117814170393
low_latency,20260812,43,1,1,1,28,1,0,1,364.6139317665576
low_latency,20260812,44,1,1,1,19,1,0,1,377.5126181155498
low_latency,20260812,45,1,1,1,99,2,1,1,429.7743969158564
low_latency,20260812,46,1,1,1,33,1,0,1,418.73479857922007
low_latency,20260812,47,1,1,1,147,3,1,1,391.6255366904232
low_latency,20260812,48,1,1,1,29,1,0,1,255.6873913901798
low_latency,20260812,49,1,1,1,27,1,0,1,379.31340082064946
low_latency,20260812,50,1,1,1,23,1,0,1,337.031714450167
low_latency,20260812,51,1,1,1,28,1,0,1,360.26733218200155
low_latency,20260812,52,1,1,1,18,1,0,1,326.65998832102775
low_latency,20260812,53,1,1,1,22,1,0,1,340.09614480547674
low_latency,20260812,54,1,1,1,46,1,0,1,319.9263869071459
low_latency,20260812,55,1,1,1,33,1,0,1,346.660148194832
low_latency,20260812,56,1,1,1,53,1,0,1,330.40740509759917
low_latency,20260812,57,1,1,1,32,1,0,1,363.313910577607
low_latency,20260812,58,1,1,1,23,1,0,1,306.3546604485922
low_latency,20260812,59,1,1,1,35,1,0,1,361.7636160471902
low_latency,20260812,60,1,1,1,16,1,0,1,269.59620937792516
low_latency,20260812,61,1,1,1,166,3,1,1,343.71305472015536
low_latency,20260812,62,1,1,1,48,1,0,1,380.00652961117885
low_latency,20260812,63,1,1,1,41,1,0,1,337.45399250487725
low_latency,20260812,64,1,1,1,80,1,0,1,414.0281796697244
low_latency,20260812,65,1,1,1,30,1,0,1,341.1126089713282
