configuration,b,M,guard_bits,sample_seed,shot,syndrome_converged,logical_action_match,logically_correct,syndrome_valid_logical_error,non_convergence,float_logically_correct,iterations,float_iterations,relay_legs,float_relay_legs,selected_solution_weight,float_selected_solution_weight,prior_clipping,lambda_saturation,check_message_saturation,variable_message_saturation,marginal_saturation,accumulator_saturation,stored_operation_count,marginal_operation_count
balanced,14,16,4,20260810,48,1,1,1,0,0,1,50,129,1,2,369.7434741433471,395.49588217723164,0,0,0,703813,144379,0,45974952,3387600
balanced,14,16,4,20260810,49,1,1,1,0,0,1,35,31,1,1,455.36623456258314,470.7772840558175,0,0,0,55387,13630,0,32202792,2371320
balanced,14,16,4,20260810,50,1,1,1,0,0,1,221,308,4,5,402.58922677817964,452.88876445072606,0,0,0,13254322,2231640,0,202977576,14973192
balanced,14,16,4,20260810,51,1,1,1,0,0,1,50,364,1,6,326.3486988815714,304.1668453408929,0,0,0,3846848,672215,0,45974952,3387600
balanced,14,16,4,20260810,52,1,1,1,0,0,1,31,36,1,1,294.4148628524576,292.7506541601039,0,0,0,3577963,610448,0,28530216,2100312
balanced,14,16,4,20260810,53,1,1,1,0,0,1,21,37,1,1,266.85435224448014,326.72724854792114,0,0,0,0,0,0,19348776,1422792
balanced,14,16,4,20260810,54,1,1,1,0,0,1,27,28,1,1,336.15383539168187,324.24686502327734,0,0,0,1203900,220010,0,24857640,1829304
balanced,14,16,4,20260810,55,1,1,1,0,0,1,176,110,3,2,365.154958967362,345.0508594501022,0,0,0,18784716,3117751,0,161661096,11924352
balanced,14,16,4,20260810,56,1,1,1,0,0,1,24,11,1,1,320.02366905946644,329.64955882880326,0,0,0,63753,13063,0,22103208,1626048
balanced,14,16,4,20260810,57,1,1,1,0,0,1,60,29,1,1,309.0152333501335,314.855744819478,0,0,0,12651549,2108871,0,55156392,4065120
balanced,14,16,4,20260810,58,1,1,1,0,0,1,20,619,1,10,385.31600568204044,393.87377888446616,0,0,0,0,0,0,18430632,1355040
balanced,14,16,4,20260810,59,1,1,1,0,0,1,46,19,1,1,334.2643550746262,335.1119373839855,0,0,0,7587232,1272583,0,42302376,3116592
balanced,14,16,4,20260810,60,1,1,1,0,0,1,602,367,10,6,380.58410231608855,381.01843214094004,0,0,0,18094035,3002287,0,552790440,40786704
balanced,14,16,4,20260810,61,1,1,1,0,0,1,71,51,1,1,388.33561833112265,384.1582002591374,0,0,0,11697078,1997469,0,65255976,4810392
balanced,14,16,4,20260810,62,1,1,1,0,0,1,16,17,1,1,348.47225157148796,357.1627484002779,0,0,0,0,0,0,14758056,1084032
balanced,14,16,4,20260810,63,1,1,1,0,0,1,26,34,1,1,308.08282826675793,308.7777434379728,0,0,0,10708,2914,0,23939496,1761552
balanced,14,16,4,20260810,64,1,1,1,0,0,1,24,34,1,1,360.25674046849434,358.35719165376827,0,0,0,13792,3138,0,22103208,1626048
balanced,14,16,4,20260810,65,1,1,1,0,0,1,38,47,1,1,358.24620495855527,363.0432324967421,0,0,0,1066903,202879,0,34957224,2574576
balanced,14,16,4,20260810,66,1,1,1,0,0,1,33,31,1,1,323.9085646565777,307.32101096042214,0,0,0,885182,164816,0,30366504,2235816
balanced,14,16,4,20260810,67,1,1,1,0,0,1,42,27,1,1,365.2330985982811,384.68736673372445,0,0,0,3386425,600203,0,38629800,2845584
balanced,14,16,4,20260810,68,1,1,1,0,0,1,104,162,2,3,363.1472502295487,355.9352543997918,0,0,0,20117376,3329349,0,95554728,7046208
balanced,14,16,4,20260810,69,1,1,1,0,0,1,46,113,1,2,358.07143443272355,375.8819997757764,0,0,0,4695385,803645,0,42302376,3116592
balanced,14,16,4,20260810,70,1,1,1,0,0,1,24,25,1,1,467.05467331496743,433.5208307549157,0,0,0,57443,12127,0,22103208,1626048
balanced,14,16,4,20260810,71,1,1,1,0,0,1,31,31,1,1,338.15441722790655,336.7533139896732,0,0,0,1453861,271358,0,28530216,2100312
balanced,14,16,4,20260810,72,1,1,1,0,0,1,71,43,1,1,364.3657510846558,310.2234092341623,0,0,0,15020327,2509484,0,65255976,4810392
balanced,14,16,4,20260810,73,1,1,1,0,0,1,29,102,1,2,380.0812305840373,353.6692118498463,0,0,0,4531,1093,0,26693928,1964808
balanced,14,16,4,20260810,74,1,1,1,0,0,1,26,43,1,1,403.70153976537256,401.2858387074041,0,0,0,37399,9300,0,23939496,1761552
balanced,14,16,4,20260810,75,1,1,1,0,0,1,33,50,1,1,338.1886219579162,324.13404739487135,0,0,0,822494,161817,0,30366504,2235816
balanced,14,16,4,20260810,76,1,1,1,0,0,1,25,23,1,1,399.7949975583371,391.9725536314147,0,0,0,74896,16476,0,23021352,1693800
balanced,14,16,4,20260810,77,1,1,1,0,0,1,35,23,1,1,419.2525612318509,393.7124496750945,0,0,0,1241899,236387,0,32202792,2371320
balanced,14,16,4,20260810,78,1,1,1,0,0,1,233,116,4,2,413.9407266240544,374.80335415336606,0,0,0,17977285,2990218,0,213995304,15786216
balanced,14,16,4,20260810,79,1,1,1,0,0,1,37,317,1,5,459.9063230176823,467.3834863630699,0,0,0,2728089,475614,0,34039080,2506824
balanced,14,16,4,20260810,80,1,0,0,1,0,1,41,186,1,3,457.5687963884229,468.7299889820115,0,0,0,932036,175481,0,37711656,2777832
balanced,14,16,4,20260810,81,1,1,1,0,0,1,48,57,1,1,365.85703506893947,380.6844122033713,0,0,0,7080591,1200106,0,44138664,3252096
balanced,14,16,4,20260810,82,1,1,1,0,0,1,33,42,1,1,397.3672987807833,386.27129450147584,0,0,0,1127811,214146,0,30366504,2235816
balanced,14,16,4,20260810,83,1,1,1,0,0,1,28,25,1,1,324.3564036980701,334.8051483298557,0,0,0,322448,67058,0,25775784,1897056
balanced,14,16,4,20260810,84,1,1,1,0,0,1,28,44,1,1,360.41048031361333,375.9310045884768,0,0,0,10016,2552,0,25775784,1897056
balanced,14,16,4,20260810,85,1,1,1,0,0,1,25,23,1,1,318.8930084157718,317.8474096116789,0,0,0,760,262,0,23021352,1693800
balanced,14,16,4,20260810,86,1,1,1,0,0,1,25,54,1,1,355.0727547005422,372.93033090595804,0,0,0,26381,5709,0,23021352,1693800
balanced,14,16,4,20260810,87,1,1,1,0,0,1,38,42,1,1,368.165161183587,361.0139855623321,0,0,0,1646231,296973,0,34957224,2574576
balanced,14,16,4,20260810,88,1,1,1,0,0,1,37,25,1,1,275.88258134632684,275.7587636331284,0,0,0,3071747,530509,0,34039080,2506824
balanced,14,16,4,20260810,89,1,1,1,0,0,1,26,21,1,1,350.59060661285326,337.70771190579063,0,0,0,160213,33404,0,23939496,1761552
balanced,14,16,4,20260810,90,1,1,1,0,0,1,34,26,1,1,357.0661045447322,378.4694595345113,0,0,0,1598699,302538,0,31284648,2303568
balanced,14,16,4,20260810,91,1,1,1,0,0,1,259,618,4,10,399.55826517913283,378.9988369839565,0,0,0,19136786,3179748,0,237867048,17547768
balanced,14,16,4,20260810,92,1,1,1,0,0,1,34,17,1,1,351.200438083204,357.7294501982791,0,0,0,968157,186574,0,31284648,2303568
balanced,14,16,4,20260810,93,1,1,1,0,0,1,34,26,1,1,338.55158970915016,355.6940944962528,0,0,0,2650302,464400,0,31284648,2303568
balanced,14,16,4,20260810,94,1,1,1,0,0,1,36,47,1,1,370.02951223973685,383.5899170816034,0,0,0,3214327,554629,0,33120936,2439072
balanced,14,16,4,20260810,95,1,1,1,0,0,1,20,54,1,1,318.67305876420704,334.50434369585696,0,0,0,4,4,0,18430632,1355040
balanced,14,16,4,20260810,96,1,1,1,0,0,1,219,23,4,1,343.3430540548312,340.5832031091288,0,0,0,17651509,2935369,0,201141288,14837688
balanced,14,16,4,20260810,97,1,1,1,0,0,1,26,40,1,1,331.09517688974597,334.7190444299579,0,0,0,822406,159024,0,23939496,1761552
balanced,14,16,4,20260810,98,1,1,1,0,0,1,20,33,1,1,340.9275362383744,457.0496719417851,0,0,0,0,0,0,18430632,1355040
balanced,14,16,4,20260810,99,1,1,1,0,0,1,73,39,1,1,407.50021345925813,372.04870729193954,0,0,0,16135488,2677260,0,67092264,4945896
balanced,14,16,4,20260810,100,1,1,1,0,0,1,34,18,1,1,412.13187278808306,365.2936732462871,0,0,0,1367290,252427,0,31284648,2303568
balanced,14,16,4,20260810,101,1,1,1,0,0,1,58,238,1,4,440.80917790851413,454.4985935865019,0,0,0,10446894,1746049,0,53320104,3929616
balanced,14,16,4,20260810,102,1,1,1,0,0,1,175,23,3,1,343.779643548883,335.99578813258216,0,0,0,18677104,3098699,0,160742952,11856600
balanced,14,16,4,20260810,103,1,1,1,0,0,1,23,37,1,1,431.1074228274101,396.3706190417895,0,0,0,1298,349,0,21185064,1558296
balanced,14,16,4,20260810,104,1,1,1,0,0,1,32,62,1,1,314.05782676933114,316.18319336089365,0,0,0,876517,168558,0,29448360,2168064
balanced,14,16,4,20260810,105,1,1,1,0,0,1,40,122,1,2,355.0078967322838,335.46372952776915,0,0,0,5085655,860157,0,36793512,2710080
balanced,14,16,4,20260810,106,1,1,1,0,0,1,270,102,5,2,295.5160233341899,299.67054548016336,0,0,0,21114320,3494948,0,247966632,18293040
balanced,14,16,4,20260810,107,1,1,1,0,0,1,175,238,3,4,446.94989017082355,485.37157856072145,0,0,0,15747375,2622909,0,160742952,11856600
balanced,14,16,4,20260810,108,1,1,1,0,0,1,43,75,1,1,305.89675204011985,348.82497823704784,0,0,0,4768217,826031,0,39547944,2913336
balanced,14,16,4,20260810,109,1,1,1,0,0,1,23,26,1,1,342.3649370075662,386.3130395759481,0,0,0,148,64,0,21185064,1558296
balanced,14,16,4,20260810,110,1,1,1,0,0,1,22,132,1,2,419.78220162157083,411.16075928144755,0,0,0,1700,523,0,20266920,1490544
balanced,14,16,4,20260810,111,1,1,1,0,0,1,282,307,5,5,387.8167010811784,388.6953316811241,0,0,0,20608756,3410822,0,258984360,19106064
balanced,14,16,4,20260810,112,1,1,1,0,0,1,32,20,1,1,319.5921713208034,312.0021857091162,0,0,0,2027639,369472,0,29448360,2168064
balanced,14,16,4,20260810,113,1,1,1,0,0,1,21,27,1,1,285.0882272442966,284.41383120031895,0,0,0,26,21,0,19348776,1422792
balanced,14,16,4,20260810,114,1,1,1,0,0,1,25,24,1,1,334.72523796690984,287.96351552182637,0,0,0,170991,35653,0,23021352,1693800
balanced,14,16,4,20260810,115,1,1,1,0,0,1,41,28,1,1,418.46082751248423,452.704581223363,0,0,0,4559053,782327,0,37711656,2777832
balanced,14,16,4,20260810,116,1,1,1,0,0,1,30,21,1,1,334.2975583957202,303.6337049253732,0,0,0,2188757,383011,0,27612072,2032560
balanced,14,16,4,20260810,117,1,1,1,0,0,1,18,19,1,1,318.06256707475353,309.4625952148559,0,0,0,0,0,0,16594344,1219536
balanced,14,16,4,20260810,118,1,1,1,0,0,1,34,22,1,1,398.59384092916594,404.73965642984615,0,0,0,1534025,277639,0,31284648,2303568
balanced,14,16,4,20260810,119,1,1,1,0,0,1,22,22,1,1,336.7294018135441,334.8824843170258,0,0,0,1268,400,0,20266920,1490544
balanced,14,16,4,20260810,120,1,1,1,0,0,1,242,161,4,3,413.7192529466708,463.46220535913295,0,0,0,18585202,3096593,0,222258600,16395984
balanced,14,16,4,20260810,121,1,1,1,0,0,1,25,24,1,1,319.36573281146127,408.3094381638691,0,0,0,39490,8880,0,23021352,1693800
balanced,14,16,4,20260810,122,1,1,1,0,0,1,23,20,1,1,274.8403756116801,269.880330374349,0,0,0,200178,41930,0,21185064,1558296
balanced,14,16,4,20260810,123,1,1,1,0,0,1,23,22,1,1,238.56411660048644,271.9414818441023,0,0,0,614342,118533,0,21185064,1558296
balanced,14,16,4,20260810,124,1,1,1,0,0,1,38,34,1,1,435.4121070024497,405.9155659010146,0,0,0,899326,173979,0,34957224,2574576
balanced,14,16,4,20260810,125,1,1,1,0,0,1,33,30,1,1,326.2626758815749,305.0931984546422,0,0,0,1287611,243748,0,30366504,2235816
balanced,14,16,4,20260810,126,1,1,1,0,0,1,37,77,1,1,402.20231895870086,405.9638843931541,0,0,0,116355,25361,0,34039080,2506824
balanced,14,16,4,20260810,127,1,1,1,0,0,1,35,31,1,1,354.9904173802573,356.2425807154525,0,0,0,1115399,214063,0,32202792,2371320
balanced,14,16,4,20260811,0,1,1,1,0,0,1,16,16,1,1,262.37930013542746,268.4099853823129,0,0,0,0,0,0,14758056,1084032
balanced,14,16,4,20260811,1,1,1,1,0,0,1,290,26,5,1,354.18785617674644,346.0440848582283,0,0,0,17383084,2883171,0,266329512,19648080
balanced,14,16,4,20260811,2,1,1,1,0,0,1,18,17,1,1,291.4765626780254,298.59105050714606,0,0,0,0,0,0,16594344,1219536
balanced,14,16,4,20260811,3,1,1,1,0,0,1,33,33,1,1,339.1254738902512,341.9062094430152,0,0,0,2240436,396044,0,30366504,2235816
balanced,14,16,4,20260811,4,1,1,1,0,0,1,25,24,1,1,278.27994510684584,310.144580346704,0,0,0,24872,5387,0,23021352,1693800
balanced,14,16,4,20260811,5,1,1,1,0,0,1,24,36,1,1,359.4424662641918,337.53348554432023,0,0,0,296145,60452,0,22103208,1626048
balanced,14,16,4,20260811,6,1,1,1,0,0,1,13,27,1,1,296.66235282947207,285.0249958991975,0,0,0,0,0,0,12003624,880776
balanced,14,16,4,20260811,7,1,1,1,0,0,1,15,29,1,1,362.015705197418,370.46398150017615,0,0,0,0,0,0,13839912,1016280
balanced,14,16,4,20260811,8,1,1,1,0,0,1,39,24,1,1,279.27677513732647,250.36298374970147,0,0,0,5353726,905067,0,35875368,2642328
balanced,14,16,4,20260811,9,1,1,1,0,0,1,22,55,1,1,278.03105040507415,276.894902302146,0,0,0,0,0,0,20266920,1490544
balanced,14,16,4,20260811,10,1,1,1,0,0,1,25,19,1,1,297.817460853556,379.24179635321434,0,0,0,6331,1657,0,23021352,1693800
balanced,14,16,4,20260811,11,1,1,1,0,0,1,24,37,1,1,348.23021386122525,380.29612669288656,0,0,0,79397,17409,0,22103208,1626048
balanced,14,16,4,20260811,12,1,1,1,0,0,1,162,40,3,1,281.1451164878938,308.87711623578684,0,0,0,20500459,3395478,0,148807080,10975824
balanced,14,16,4,20260811,13,1,1,1,0,0,1,18,19,1,1,397.66012872506343,389.7371157082861,0,0,0,0,0,0,16594344,1219536
balanced,14,16,4,20260811,14,1,1,1,0,0,1,12,22,1,1,301.6422466688425,298.0035701712604,0,0,0,0,0,0,11085480,813024
balanced,14,16,4,20260811,15,1,1,1,0,0,1,168,27,3,1,352.7732902488323,352.2146639671643,0,0,0,18055861,2999895,0,154315944,11382336
balanced,14,16,4,20260811,16,1,1,1,0,0,1,28,32,1,1,407.2859866119445,320.3868593020909,0,0,0,70243,15531,0,25775784,1897056
balanced,14,16,4,20260811,17,1,1,1,0,0,1,26,25,1,1,313.343238852454,328.3803319394158,0,0,0,483273,95227,0,23939496,1761552
balanced,14,16,4,20260811,18,1,1,1,0,0,1,106,26,2,1,330.47201806597104,313.1791949162632,0,0,0,15559421,2606520,0,97391016,7181712
balanced,14,16,4,20260811,19,1,1,1,0,0,1,13,12,1,1,346.64990185581377,349.3068650983686,0,0,0,0,0,0,12003624,880776
balanced,14,16,4,20260811,20,1,1,1,0,0,1,28,33,1,1,351.2387677050016,383.47641805762953,0,0,0,23945,5283,0,25775784,1897056
balanced,14,16,4,20260811,21,1,1,1,0,0,1,102,116,2,2,371.85163057909006,349.39841892355446,0,0,0,16546001,2757332,0,93718440,6910704
balanced,14,16,4,20260811,22,1,1,1,0,0,1,34,26,1,1,372.56134402314507,346.45236781633423,0,0,0,817103,162117,0,31284648,2303568
balanced,14,16,4,20260811,23,1,1,1,0,0,1,23,12,1,1,391.10536656527154,396.09518539861455,0,0,0,233459,48814,0,21185064,1558296
balanced,14,16,4,20260811,24,1,1,1,0,0,1,34,43,1,1,314.05139802507273,289.5408566636942,0,0,0,2002373,358960,0,31284648,2303568
balanced,14,16,4,20260811,25,1,1,1,0,0,1,171,38,3,1,345.22710745576114,355.0731787583196,0,0,0,17470110,2913245,0,157070376,11585592
balanced,14,16,4,20260811,26,0,1,0,0,1,1,980,965,16,16,,271.23676404114093,0,0,0,17272234,2874109,0,899848872,66396960
balanced,14,16,4,20260811,27,1,1,1,0,0,1,40,41,1,1,310.6062124644927,318.5075931560136,0,0,0,4216142,730639,0,36793512,2710080
balanced,14,16,4,20260811,28,1,1,1,0,0,1,23,48,1,1,345.8983501406883,386.14033923900104,0,0,0,137664,28959,0,21185064,1558296
balanced,14,16,4,20260811,29,1,1,1,0,0,1,12,14,1,1,224.3826823337472,224.3826823337472,0,0,0,0,0,0,11085480,813024
balanced,14,16,4,20260811,30,1,1,1,0,0,1,27,124,1,2,326.40069245042974,340.09004408901075,0,0,0,170180,35054,0,24857640,1829304
balanced,14,16,4,20260811,31,1,1,1,0,0,1,34,41,1,1,399.75268634348583,378.162235264782,0,0,0,815185,156847,0,31284648,2303568
balanced,14,16,4,20260811,32,1,1,1,0,0,1,17,12,1,1,247.68081151962488,215.00474153107203,0,0,0,12585,2654,0,15676200,1151784
balanced,14,16,4,20260811,33,1,1,1,0,0,1,93,110,2,2,358.63930221964137,362.12480711348127,0,0,0,17632368,2927278,0,85455144,6300936
balanced,14,16,4,20260811,34,1,1,1,0,0,1,39,18,1,1,330.4362347825345,333.7492319753178,0,0,0,6061598,1018400,0,35875368,2642328
balanced,14,16,4,20260811,35,1,1,1,0,0,1,18,19,1,1,264.77502062038656,263.2351755070142,0,0,0,12,12,0,16594344,1219536
balanced,14,16,4,20260811,36,1,1,1,0,0,1,25,45,1,1,343.7124461877345,298.3208713755464,0,0,0,403134,81202,0,23021352,1693800
balanced,14,16,4,20260811,37,1,1,1,0,0,1,18,28,1,1,431.56383241501396,399.0062715217257,0,0,0,0,0,0,16594344,1219536
balanced,14,16,4,20260811,38,1,1,1,0,0,1,18,54,1,1,291.72211858824795,287.73910624103246,0,0,0,51,30,0,16594344,1219536
balanced,14,16,4,20260811,39,1,1,1,0,0,1,104,129,2,2,399.048752586414,417.66101274591654,0,0,0,19695124,3264432,0,95554728,7046208
balanced,14,16,4,20260811,40,1,1,1,0,0,1,27,19,1,1,361.0515387688968,392.4691886578542,0,0,0,546857,107051,0,24857640,1829304
balanced,14,16,4,20260811,41,1,1,1,0,0,1,110,106,2,2,395.7836228101387,402.44999398766424,0,0,0,16691822,2785146,0,101063592,7452720
balanced,14,16,4,20260811,42,1,1,1,0,0,1,358,479,6,8,444.3749097745696,428.49477162371943,0,0,0,18560968,3074181,0,328763304,24255216
balanced,14,16,4,20260811,43,1,1,1,0,0,1,29,22,1,1,306.1355747022932,313.51326092239094,0,0,0,399787,79078,0,26693928,1964808
balanced,14,16,4,20260811,44,1,1,1,0,0,1,37,29,1,1,318.53915201936843,336.1529613281305,0,0,0,831377,175120,0,34039080,2506824
balanced,14,16,4,20260811,45,1,1,1,0,0,1,21,36,1,1,317.9943987380136,322.79054258183567,0,0,0,301,127,0,19348776,1422792
balanced,14,16,4,20260811,46,1,1,1,0,0,1,32,26,1,1,269.32480903077067,254.5864312637279,0,0,0,992045,190738,0,29448360,2168064
balanced,14,16,4,20260811,47,1,1,1,0,0,1,30,29,1,1,241.79600901516608,255.37491213138046,0,0,0,2435355,424052,0,27612072,2032560
balanced,14,16,4,20260811,48,1,1,1,0,0,1,19,20,1,1,301.8877831526562,304.5140835364925,0,0,0,0,0,0,17512488,1287288
balanced,14,16,4,20260811,49,1,1,1,0,0,1,60,34,1,1,429.8169952215884,454.08362411958126,0,0,0,11786933,1972626,0,55156392,4065120
balanced,14,16,4,20260811,50,1,1,1,0,0,1,42,138,1,2,348.1259283908073,358.35014779166596,0,0,0,5874635,992922,0,38629800,2845584
balanced,14,16,4,20260811,51,1,1,1,0,0,1,30,74,1,1,479.1926824478271,438.7788733386483,0,0,0,522847,102601,0,27612072,2032560
balanced,14,16,4,20260811,52,1,1,1,0,0,1,45,34,1,1,392.68007284015073,391.5077297650133,0,0,0,5860756,987199,0,41384232,3048840
balanced,14,16,4,20260811,53,1,1,1,0,0,1,104,43,2,1,293.17086779099066,314.5338378780973,0,0,0,20304007,3362831,0,95554728,7046208
balanced,14,16,4,20260811,54,1,1,1,0,0,1,39,32,1,1,283.14465503490203,289.3392497497555,0,0,0,1052899,200030,0,35875368,2642328
balanced,14,16,4,20260811,55,1,1,1,0,0,1,90,20,2,1,300.4171258620216,292.50152611366485,0,0,0,19903598,3302833,0,82700712,6097680
balanced,14,16,4,20260811,56,1,1,1,0,0,1,23,31,1,1,414.46724762106436,419.86043994506076,0,0,0,287,114,0,21185064,1558296
balanced,14,16,4,20260811,57,1,1,1,0,0,1,39,31,1,1,340.55856226475095,356.7090761697151,0,0,0,4014317,685001,0,35875368,2642328
balanced,14,16,4,20260811,58,1,1,1,0,0,1,320,101,5,2,367.92588623108577,327.4378024261945,0,0,0,18304062,3042034,0,293873832,21680640
balanced,14,16,4,20260811,59,1,1,1,0,0,1,28,28,1,1,372.1179026741252,365.01040690344985,0,0,0,1006722,189321,0,25775784,1897056
balanced,14,16,4,20260811,60,1,1,1,0,0,1,52,28,1,1,397.9184029090969,377.2088838623064,0,0,0,5409365,939033,0,47811240,3523104
balanced,14,16,4,20260811,61,1,1,1,0,0,1,60,405,1,7,356.3721988119868,326.49913972844183,0,0,0,11405777,1909717,0,55156392,4065120
balanced,14,16,4,20260811,62,1,1,1,0,0,1,53,25,1,1,364.37251069785884,350.75247858914923,0,0,0,5488754,933148,0,48729384,3590856
balanced,14,16,4,20260811,63,1,1,1,0,0,1,39,46,1,1,430.12130003296204,433.3790079432776,0,0,0,392094,79487,0,35875368,2642328
balanced,14,16,4,20260811,64,1,1,1,0,0,1,23,50,1,1,355.4061364076151,350.6716607031354,0,0,0,0,1,0,21185064,1558296
balanced,14,16,4,20260811,65,1,1,1,0,0,1,24,29,1,1,393.25719648689136,399.1279519410133,0,0,0,8023,2090,0,22103208,1626048
balanced,14,16,4,20260811,66,1,1,1,0,0,1,20,35,1,1,361.5280956796556,355.47978874140875,0,0,0,246,125,0,18430632,1355040
balanced,14,16,4,20260811,67,1,1,1,0,0,1,35,27,1,1,355.03803649795975,343.50918667537564,0,0,0,528143,104167,0,32202792,2371320
balanced,14,16,4,20260811,68,1,1,1,0,0,1,27,18,1,1,350.2125130823699,327.39705920294324,0,0,0,71889,15872,0,24857640,1829304
balanced,14,16,4,20260811,69,1,1,1,0,0,1,121,28,2,1,365.34478717561745,355.52472390107096,0,0,0,17426173,2896267,0,111163176,8197992
balanced,14,16,4,20260811,70,1,1,1,0,0,1,26,48,1,1,374.33018017905874,383.0416072586699,0,0,0,15357,3614,0,23939496,1761552
balanced,14,16,4,20260811,71,1,1,1,0,0,1,50,52,1,1,337.40105092380276,328.4500041533661,0,0,0,6692695,1133833,0,45974952,3387600
balanced,14,16,4,20260811,72,1,1,1,0,0,1,28,26,1,1,344.56781663248194,360.43281541075726,0,0,0,675572,135478,0,25775784,1897056
balanced,14,16,4,20260811,73,1,1,1,0,0,1,61,29,1,1,343.4049395353,329.17559020234796,0,0,0,12505819,2083060,0,56074536,4132872
balanced,14,16,4,20260811,74,1,1,1,0,0,1,19,23,1,1,343.2432537384384,341.16384852442735,0,0,0,498,178,0,17512488,1287288
balanced,14,16,4,20260811,75,1,1,1,0,0,1,50,23,1,1,344.44433553308863,354.9349772789574,0,0,0,8804030,1475173,0,45974952,3387600
balanced,14,16,4,20260811,76,1,1,1,0,0,1,36,29,1,1,362.94670037282424,304.56853799789,0,0,0,856381,171197,0,33120936,2439072
balanced,14,16,4,20260811,77,1,1,1,0,0,1,15,12,1,1,241.30676430367558,233.3446944862225,0,0,0,0,0,0,13839912,1016280
balanced,14,16,4,20260811,78,1,1,1,0,0,1,30,18,1,1,355.0356923093477,347.3510766392733,0,0,0,127827,28587,0,27612072,2032560
balanced,14,16,4,20260811,79,1,1,1,0,0,1,31,28,1,1,289.18494823662456,295.9087803029147,0,0,0,3290969,561409,0,28530216,2100312
balanced,14,16,4,20260811,80,1,1,1,0,0,1,20,19,1,1,414.30474430897164,368.60845641319315,0,0,0,0,0,0,18430632,1355040
balanced,14,16,4,20260811,81,1,1,1,0,0,1,41,26,1,1,314.631091612531,315.54788804295686,0,0,0,4263482,730351,0,37711656,2777832
balanced,14,16,4,20260811,82,1,1,1,0,0,1,22,43,1,1,391.36694398727127,339.6461705996305,0,0,0,653,213,0,20266920,1490544
balanced,14,16,4,20260811,83,1,1,1,0,0,1,28,24,1,1,315.7427094384781,376.6489398256998,0,0,0,214412,45251,0,25775784,1897056
balanced,14,16,4,20260811,84,1,1,1,0,0,1,68,34,1,1,348.9497279703652,347.47073959380543,0,0,0,9926957,1664467,0,62501544,4607136
balanced,14,16,4,20260811,85,1,1,1,0,0,1,24,26,1,1,359.89639975504576,368.4111071280349,0,0,0,80369,17280,0,22103208,1626048
balanced,14,16,4,20260811,86,1,1,1,0,0,1,15,21,1,1,402.2020801580414,371.45916373392015,0,0,0,0,0,0,13839912,1016280
balanced,14,16,4,20260811,87,1,1,1,0,0,1,30,22,1,1,339.1691574782235,332.69635528423316,0,0,0,72197,16850,0,27612072,2032560
balanced,14,16,4,20260811,88,1,1,1,0,0,1,131,880,2,15,341.85517513113507,362.7411293753963,0,0,0,12047435,2025675,0,120344616,8875512
balanced,14,16,4,20260811,89,0,0,0,0,1,1,980,296,16,5,,431.0421105658183,0,0,0,14951943,2489151,0,899848872,66396960
balanced,14,16,4,20260811,90,1,1,1,0,0,1,18,19,1,1,266.0833490061839,248.5390381696219,0,0,0,0,0,0,16594344,1219536
balanced,14,16,4,20260811,91,1,1,1,0,0,1,704,26,12,1,334.9587370266122,325.97872445829364,0,0,0,19894369,3293713,0,646441128,47697408
balanced,14,16,4,20260811,92,1,1,1,0,0,1,24,20,1,1,332.66585075694934,344.0726973434448,0,0,0,61103,13159,0,22103208,1626048
balanced,14,16,4,20260811,93,1,1,1,0,0,1,24,39,1,1,356.59127371710576,342.14692708559517,0,0,0,59906,13391,0,22103208,1626048
balanced,14,16,4,20260811,94,1,1,1,0,0,1,34,35,1,1,391.335572907109,390.64242576667743,0,0,0,2114457,373632,0,31284648,2303568
