original_fault_id,metis_locality_partition,BA1_residue,BA2_residue,BA3_residue
33557,1,3,3,1
33558,1,2,2,2
33559,1,1,1,0
33560,1,2,2,1
33561,1,1,0,3
33562,1,3,3,2
33563,1,0,0,1
33564,1,2,2,0
33565,1,3,3,3
33566,1,2,2,2
33567,1,1,1,0
33568,1,3,3,2
33569,1,2,2,3
33570,1,0,0,1
33571,1,1,1,0
33572,1,2,2,3
33573,1,0,0,1
33574,1,3,3,0
33575,1,1,1,3
33576,1,3,3,1
33577,1,2,2,2
33578,1,1,1,1
33579,2,2,2,2
33580,2,0,0,3
33581,2,3,3,0
33582,2,1,1,2
33583,1,2,2,1
33584,1,1,1,3
33585,1,0,0,0
33586,1,3,3,1
33587,1,0,0,1
33588,1,3,3,1
33589,1,2,2,2
33590,1,3,3,3
33591,1,2,2,0
33592,1,1,1,1
33593,2,0,0,2
33594,2,3,3,3
33595,2,0,0,2
33596,1,3,3,0
33597,2,1,1,1
33598,2,2,2,3
33599,2,3,3,2
33600,2,0,0,0
33601,2,2,2,3
33602,1,1,1,1
33603,1,0,0,1
33604,2,1,1,0
33605,1,3,3,3
33606,1,0,0,2
33607,1,2,2,2
33608,1,3,3,1
33609,1,1,1,1
33610,2,0,0,3
33611,2,3,3,0
33612,2,1,1,2
33613,1,0,0,1
33614,2,2,2,3
33615,1,1,1,2
33616,1,2,2,0
33617,2,1,1,1
33618,2,1,1,2
33619,1,3,3,3
33620,1,2,2,1
33621,1,1,1,0
33622,2,0,0,2
33623,2,1,1,3
33624,1,2,2,3
33625,2,0,0,2
33626,2,3,3,0
33627,2,2,2,2
33628,2,3,3,2
33629,2,0,0,1
33630,2,1,1,3
33631,2,2,2,1
33632,2,3,3,2
33633,2,1,1,2
33634,2,0,0,3
33635,2,2,2,3
33636,2,1,1,0
33637,2,3,3,2
33638,2,0,0,0
33639,2,2,2,1
33640,2,3,3,2
33641,1,2,2,1
33642,1,1,1,2
33643,1,1,1,3
33644,1,0,0,0
33645,1,3,3,1
33646,1,2,2,1
33647,1,1,1,3
33648,1,3,3,0
33649,1,0,0,2
33650,1,2,2,3
33651,2,1,1,1
33652,2,0,0,0
33653,1,3,3,2
33654,2,2,2,3
33655,1,3,3,1
33656,2,0,0,0
33657,1,1,1,3
33658,1,2,2,1
33659,1,0,0,2
33660,2,1,1,3
33661,2,3,3,1
33662,2,0,0,2
33663,1,3,3,0
33664,2,2,2,3
33665,1,1,1,1
33666,1,3,3,0
33667,2,2,2,2
33668,1,1,1,1
33669,2,0,0,2
33670,2,1,1,1
33671,1,2,2,3
33672,2,0,0,2
33673,1,3,3,1
33674,1,2,2,1
33675,2,1,1,2
33676,2,2,2,0
33677,2,1,1,3
33678,2,3,3,1
33679,2,0,0,2
33680,1,2,2,0
33681,1,3,3,0
33682,1,1,1,1
33683,1,2,2,3
33684,1,1,1,2
33685,2,0,0,3
33686,2,2,2,2
33687,2,3,3,0
33688,1,1,1,1
33689,1,2,2,3
33690,2,3,3,2
33691,2,0,0,0
33692,1,1,1,1
33693,1,2,2,3
33694,2,3,3,0
33695,2,2,2,2
33696,2,0,0,3
33697,2,1,1,1
33698,2,2,2,0
33699,2,3,3,2
33700,2,0,0,3
33701,2,1,1,1
33702,2,3,3,2
33703,2,1,1,0
33704,2,2,2,2
33705,2,0,0,1
33706,1,0,0,1
33707,1,2,2,3
33708,1,1,1,0
33709,2,1,1,2
33710,2,2,2,1
33711,2,3,3,3
33712,2,0,0,2
33713,2,2,2,3
33714,2,0,0,1
33715,2,2,2,0
33716,1,0,0,1
33717,1,3,3,2
33718,2,2,2,1
33719,2,0,0,3
33720,2,1,1,0
33721,2,3,3,2
33722,2,0,0,2
33723,2,1,1,3
33724,2,2,2,3
33725,2,1,1,1
33726,2,0,0,3
33727,2,3,3,2
33728,2,2,2,0
33729,2,3,3,0
33730,2,1,1,2
33731,2,3,3,1
33732,2,3,3,2
33733,2,2,2,0
33734,2,0,0,3
33735,2,1,1,1
33736,2,3,3,1
33737,2,1,1,2
33738,1,0,0,2
33739,1,0,0,0
33740,1,2,2,1
33741,1,1,1,3
33742,2,0,0,0
33743,1,3,3,1
33744,1,0,0,1
33745,2,1,1,3
33746,2,3,3,2
33747,2,1,1,1
33748,2,2,2,0
33749,1,3,3,3
33750,2,0,0,2
33751,2,2,2,0
33752,2,1,1,3
33753,2,3,3,1
33754,2,0,0,2
33755,1,2,2,1
33756,2,2,2,2
33757,1,3,3,1
33758,1,0,0,0
33759,1,2,2,1
33760,2,1,1,3
33761,1,0,0,1
33762,2,3,3,0
33763,2,2,2,2
33764,2,0,0,3
33765,1,1,1,1
33766,1,3,3,0
33767,2,3,3,2
33768,2,1,1,0
33769,2,2,2,3
33770,2,0,0,1
33771,2,3,3,0
33772,1,2,2,1
33773,1,1,1,3
33774,1,2,2,1
33775,2,0,0,2
33776,1,2,2,1
33777,2,1,1,0
33778,2,3,3,3
33779,1,0,0,1
33780,2,1,1,2
33781,2,3,3,2
33782,2,2,2,0
33783,2,1,1,3
33784,2,0,0,2
33785,2,3,3,2
33786,1,2,2,1
33787,2,1,1,0
33788,2,0,0,1
33789,2,0,0,3
33790,2,2,2,2
33791,2,0,0,3
33792,2,2,2,2
33793,2,1,1,2
33794,2,3,3,1
33795,2,1,1,0
33796,2,2,2,2
33797,2,0,0,3
33798,2,3,3,1
33799,2,2,2,2
33800,2,3,3,3
33801,2,0,0,0
33802,2,1,1,1
33803,2,1,1,3
33804,2,3,3,2
33805,2,0,0,1
33806,2,2,2,0
33807,2,2,2,2
33808,2,1,1,3
33809,2,0,0,0
33810,2,3,3,3
33811,2,0,0,2
33812,2,1,1,0
33813,1,1,1,0
33814,2,2,2,2
33815,1,0,0,1
33816,2,1,1,0
33817,1,1,1,1
33818,2,0,0,2
33819,1,0,0,1
33820,1,2,2,3
33821,2,3,3,2
33822,2,3,3,0
33823,2,1,1,2
33824,1,0,0,1
33825,1,2,2,1
33826,1,0,0,3
33827,1,3,3,1
33828,1,2,2,3
33829,2,1,1,2
33830,2,0,0,0
33831,1,3,3,1
33832,2,2,2,3
33833,1,1,1,1
33834,1,3,3,0
33835,1,0,0,1
33836,2,0,0,2
33837,1,1,1,1
33838,2,2,2,3
33839,2,3,3,0
33840,2,3,3,2
33841,1,0,0,1
33842,2,3,3,1
33843,1,1,1,0
33844,1,3,3,0
33845,2,0,0,2
33846,2,1,1,1
33847,2,2,2,3
33848,2,3,3,0
33849,1,1,1,1
33850,1,3,3,3
33851,1,2,2,2
33852,2,0,0,0
33853,2,2,2,2
33854,1,3,3,1
33855,2,1,1,3
33856,2,2,2,2
33857,2,0,0,0
33858,2,1,1,1
33859,2,3,3,2
33860,2,0,0,0
33861,2,3,3,2
33862,2,1,1,1
33863,2,2,2,2
33864,2,3,3,1
33865,2,0,0,3
33866,2,1,1,2
33867,1,2,2,0
33868,2,0,0,2
33869,2,2,2,3
33870,2,3,3,0
33871,2,1,1,1
33872,2,1,1,1
33873,2,2,2,0
33874,2,1,1,3
33875,2,0,0,2
33876,2,0,0,2
33877,2,2,2,3
33878,2,1,1,2
33879,2,3,3,1
33880,2,3,3,0
33881,2,2,2,2
33882,2,2,2,0
33883,1,3,3,1
33884,2,1,1,2
33885,2,3,3,3
33886,2,0,0,0
33887,2,1,1,2
33888,1,2,2,1
33889,2,0,0,2
33890,2,3,3,2
33891,1,1,1,0
33892,2,3,3,3
33893,1,1,1,1
33894,1,0,0,3
33895,1,1,1,0
33896,1,3,3,1
33897,1,2,2,0
33898,2,0,0,1
33899,2,1,1,2
33900,1,2,2,1
33901,2,1,3,2
33902,2,0,0,3
33903,1,3,1,1
33904,1,2,2,0
33905,2,3,3,2
33906,2,2,2,0
33907,2,0,0,1
33908,2,1,1,3
33909,2,3,3,0
33910,2,2,2,1
33911,1,1,1,2
33912,1,0,0,1
33913,2,2,2,3
33914,2,1,1,0
33915,2,3,3,2
33916,2,2,2,1
33917,2,1,1,0
33918,2,2,2,2
33919,1,0,0,3
33920,1,1,1,1
33921,2,1,1,1
33922,1,0,0,2
33923,2,2,2,3
33924,2,3,3,2
33925,2,2,2,3
33926,1,2,2,3
33927,2,1,1,1
33928,2,0,0,2
33929,2,3,3,2
33930,2,0,0,3
33931,1,3,3,0
33932,2,1,1,1
33933,2,2,2,0
33934,2,0,0,2
33935,2,3,3,3
33936,2,1,1,1
33937,2,0,0,2
33938,2,3,3,3
33939,2,2,2,0
33940,2,1,1,1
33941,2,3,3,3
33942,2,0,0,0
33943,2,2,2,2
33944,2,3,3,1
33945,2,0,0,2
33946,2,1,1,3
33947,1,2,2,0
33948,2,3,3,1
33949,2,1,1,3
33950,2,2,2,2
33951,1,2,2,1
33952,1,3,3,0
33953,2,1,1,2
33954,1,2,2,1
33955,2,0,0,3
33956,2,1,1,2
33957,2,3,3,2
33958,2,1,1,3
33959,2,0,0,0
33960,2,3,3,2
33961,2,0,0,1
33962,2,1,1,3
33963,2,2,2,0
33964,2,3,3,1
33965,2,0,0,2
33966,2,1,1,0
33967,2,2,2,3
33968,2,1,1,2
33969,2,2,2,3
33970,2,0,0,1
33971,2,3,3,0
33972,2,1,1,1
33973,2,2,2,2
33974,2,3,3,2
33975,2,2,2,0
33976,2,0,0,3
33977,2,1,1,1
33978,2,3,3,2
33979,2,2,2,0
33980,2,3,3,2
33981,2,2,2,3
33982,2,2,2,3
33983,2,0,0,2
33984,2,1,1,0
33985,2,3,3,1
33986,2,2,2,3
33987,2,0,0,2
33988,2,0,0,2
33989,2,3,3,1
33990,2,1,1,0
33991,2,2,2,3
33992,2,2,2,2
33993,2,3,3,0
33994,2,0,0,1
33995,2,3,3,2
33996,2,1,1,3
33997,2,2,2,0
33998,2,3,3,3
33999,2,2,2,0
34000,2,1,1,1
34001,2,0,0,2
34002,2,2,2,1
34003,2,3,3,3
34004,2,1,1,0
34005,2,3,3,2
34006,2,0,0,2
34007,2,2,2,3
34008,2,3,3,0
34009,2,1,1,1
34010,2,0,0,3
34011,2,2,2,2
34012,2,1,1,1
34013,2,3,3,0
34014,2,0,0,3
34015,2,2,2,2
34016,2,0,0,2
34017,2,1,1,0
34018,2,2,2,1
34019,2,3,3,3
34020,1,2,2,2
34021,1,0,0,3
34022,1,3,3,1
34023,1,1,1,0
34024,1,2,2,2
34025,1,3,3,3
34026,1,0,0,1
34027,1,3,3,3
34028,1,2,2,2
34029,1,3,3,0
34030,1,1,1,1
34031,1,0,0,3
34032,1,2,2,0
34033,1,3,3,2
34034,1,1,1,1
34035,1,1,1,1
34036,1,0,0,3
34037,2,2,2,2
34038,2,3,3,0
34039,1,0,0,3
34040,1,1,1,1
34041,2,2,2,2
34042,1,3,0,0
34043,1,0,0,1
34044,1,1,1,3
34045,1,3,3,0
34046,2,2,2,2
34047,2,1,1,2
34048,1,0,0,3
34049,1,3,3,1
34050,2,1,1,1
34051,1,2,2,1
34052,2,0,0,2
34053,1,3,3,0
34054,2,1,1,3
34055,2,2,2,1
34056,2,3,3,2
34057,2,0,0,2
34058,1,1,1,3
34059,2,3,3,0
34060,2,2,2,1
34061,1,0,0,3
34062,1,1,1,1
34063,2,3,3,0
34064,2,0,0,2
34065,2,2,2,3
34066,2,1,1,2
34067,1,1,1,1
34068,1,3,3,0
34069,2,0,0,3
34070,2,2,2,2
34071,2,0,0,3
34072,2,1,1,1
34073,2,3,3,2
34074,2,1,1,2
34075,2,2,2,2
34076,2,0,0,3
34077,2,3,3,0
34078,2,1,1,1
34079,2,0,0,3
34080,2,1,1,2
34081,2,1,1,0
34082,2,3,3,1
34083,2,2,2,3
34084,2,0,0,2
34085,2,0,0,0
34086,2,1,1,3
34087,2,3,3,2
34088,2,2,2,0
34089,1,2,2,1
34090,1,0,0,0
34091,2,1,1,3
34092,1,0,0,1
34093,1,3,3,1
34094,1,2,2,0
34095,1,0,0,2
34096,1,2,2,3
34097,1,3,3,1
34098,1,1,1,0
34099,1,0,0,2
34100,1,1,1,1
34101,1,0,0,3
34102,2,3,3,2
34103,2,2,2,0
34104,1,1,1,1
34105,1,0,0,3
34106,2,2,2,2
34107,2,3,3,0
34108,2,0,0,3
34109,2,1,1,1
34110,2,2,2,2
34111,2,3,3,0
34112,1,0,0,2
34113,1,2,2,0
34114,2,0,0,1
34115,2,2,2,3
34116,2,3,3,0
34117,2,1,1,2
34118,2,0,0,1
34119,2,2,2,3
34120,1,3,3,1
34121,1,1,1,0
34122,1,0,0,3
34123,1,2,2,0
34124,2,3,3,2
34125,2,0,0,1
34126,2,0,0,2
34127,1,1,1,1
34128,2,2,2,3
34129,2,3,3,0
34130,1,2,2,1
34131,2,3,3,0
34132,2,1,1,1
34133,1,3,3,3
34134,1,1,1,1
34135,1,0,0,2
34136,2,3,3,0
34137,1,2,2,3
34138,2,1,1,2
34139,2,3,3,3
34140,2,0,0,0
34141,2,2,2,1
34142,2,1,1,3
34143,2,3,3,2
34144,2,3,3,2
34145,2,1,1,3
34146,2,2,2,3
34147,2,3,3,0
34148,2,2,2,1
34149,2,0,0,0
34150,2,3,3,2
34151,2,1,1,2
34152,1,2,2,0
34153,1,3,3,1
34154,2,0,0,2
34155,1,2,2,0
34156,2,3,3,1
34157,1,0,0,2
34158,1,3,3,1
34159,2,2,2,1
34160,2,1,1,2
34161,2,0,0,3
34162,1,2,2,1
34163,1,1,1,1
34164,2,2,2,2
34165,2,0,0,0
34166,2,3,3,3
34167,2,0,0,2
34168,2,1,1,0
34169,2,2,2,1
34170,1,1,1,3
34171,2,0,0,2
34172,1,3,3,1
34173,2,2,2,0
34174,1,1,1,3
34175,1,0,0,1
34176,1,2,3,0
34177,1,3,2,3
34178,1,3,1,1
34179,1,1,3,3
34180,1,3,1,0
34181,1,2,2,1
34182,2,0,0,2
34183,2,3,3,2
34184,2,2,2,0
34185,2,0,0,1
34186,2,1,1,2
34187,1,3,3,1
34188,2,0,0,2
34189,2,1,1,2
34190,2,0,0,3
34191,2,3,3,1
34192,2,2,2,0
34193,2,0,0,2
34194,2,1,1,3
34195,2,0,0,1
34196,2,3,3,0
34197,2,1,1,3
34198,2,2,2,0
34199,2,3,3,1
34200,2,0,0,2
34201,2,2,2,1
34202,2,3,3,3
34203,2,1,1,0
34204,2,2,2,2
34205,2,2,2,3
34206,2,0,0,1
34207,2,1,1,1
34208,2,3,3,0
34209,2,0,0,2
34210,1,0,0,3
34211,2,2,2,0
34212,2,1,1,0
34213,2,3,3,1
34214,1,0,0,2
34215,2,0,0,2
34216,2,2,2,1
34217,1,1,3,1
34218,2,3,2,0
34219,2,0,0,2
34220,2,1,1,3
34221,1,2,2,1
34222,1,1,1,3
34223,1,3,3,1
34224,1,0,0,0
34225,1,1,1,2
34226,1,3,3,1
34227,2,2,2,2
34228,2,0,0,0
34229,2,3,3,1
34230,2,1,1,2
34231,2,0,0,3
34232,1,2,2,1
34233,1,1,1,2
34234,1,2,2,0
34235,2,0,0,3
34236,1,2,2,1
34237,1,3,3,2
34238,1,1,1,0
34239,1,1,1,1
34240,2,0,0,2
34241,1,2,2,3
34242,1,3,3,0
34243,1,1,1,1
34244,2,2,2,2
34245,1,3,3,1
34246,1,0,0,0
34247,1,1,1,3
34248,1,3,3,1
34249,2,2,2,2
34250,2,1,1,0
34251,1,0,0,1
34252,1,2,2,3
34253,1,0,0,1
34254,1,1,1,0
34255,2,1,1,2
34256,2,3,3,1
34257,2,0,0,3
34258,2,0,0,2
34259,2,2,2,2
34260,2,3,3,2
34261,2,2,2,0
34262,2,0,0,3
34263,2,1,1,0
34264,2,3,3,1
34265,2,2,2,2
34266,2,0,0,2
34267,2,1,1,0
34268,2,3,3,3
34269,2,2,2,1
34270,2,1,1,1
34271,2,2,2,2
34272,2,3,3,3
34273,2,1,1,3
34274,1,0,0,1
34275,2,2,2,0
34276,2,1,1,2
34277,2,0,0,1
34278,2,1,1,1
34279,2,3,3,2
34280,1,0,0,1
34281,2,2,2,0
34282,2,3,3,2
34283,2,1,1,3
34284,1,0,0,3
34285,2,1,1,1
34286,2,3,3,2
34287,2,0,0,3
34288,2,1,1,0
34289,1,2,2,2
34290,1,3,3,0
34291,1,0,0,1
34292,1,0,0,1
34293,2,2,2,2
34294,2,3,3,0
34295,1,1,1,3
34296,1,3,3,1
34297,1,2,2,2
34298,1,1,1,3
34299,1,2,2,1
34300,2,3,3,0
34301,2,1,1,2
34302,1,2,2,1
34303,1,0,0,0
34304,1,3,3,3
34305,1,1,1,1
34306,1,2,2,3
34307,2,1,1,0
34308,2,3,3,2
34309,2,0,0,1
34310,2,2,2,3
34311,2,1,1,2
34312,2,3,3,0
34313,1,2,2,2
34314,1,3,3,0
34315,1,0,0,1
34316,2,1,1,2
34317,2,3,3,0
34318,2,0,0,2
34319,2,1,1,3
34320,2,2,2,1
34321,1,3,3,1
34322,2,0,0,2
34323,2,2,2,3
34324,2,1,1,0
34325,2,2,2,1
34326,2,0,0,2
34327,2,3,3,1
34328,2,1,1,3
34329,2,0,0,0
34330,2,3,3,2
34331,1,2,2,3
34332,2,1,1,1
34333,1,2,2,1
34334,2,1,1,0
34335,2,3,3,3
34336,1,1,1,2
34337,2,0,0,1
34338,2,2,2,0
34339,2,0,0,2
34340,2,3,3,0
34341,2,0,0,2
34342,2,1,1,0
34343,1,3,3,3
34344,2,2,2,1
34345,2,2,2,2
34346,2,3,3,3
34347,1,2,2,2
34348,1,3,3,1
34349,2,1,1,3
34350,1,0,0,1
34351,2,3,3,2
34352,1,2,2,1
34353,2,0,0,3
34354,1,2,2,1
34355,2,3,3,2
34356,2,1,1,0
34357,2,2,2,2
34358,2,3,3,1
34359,2,0,0,3
34360,2,2,2,0
34361,2,3,3,2
34362,2,0,0,3
34363,1,1,1,1
34364,2,0,0,3
34365,2,1,1,1
34366,2,2,2,2
34367,2,3,3,3
34368,2,1,1,1
34369,1,0,0,0
34370,2,3,3,2
34371,2,2,2,0
34372,2,1,1,1
34373,2,0,0,3
34374,2,2,2,2
34375,2,3,3,0
34376,2,0,0,3
34377,2,1,1,2
34378,2,3,3,2
34379,2,1,1,1
34380,2,0,0,0
34381,2,1,1,3
34382,2,2,2,1
34383,2,3,3,2
34384,2,0,2,2
34385,2,1,1,3
34386,2,0,0,2
34387,2,1,1,0
34388,2,2,3,3
34389,2,3,3,2
34390,2,2,2,1
34391,2,1,1,0
34392,2,3,3,1
34393,2,0,0,2
34394,2,1,1,3
34395,2,3,2,0
34396,2,2,3,2
34397,2,0,0,2
34398,2,2,2,0
34399,2,2,2,1
34400,2,3,3,1
34401,2,0,0,3
34402,2,0,0,1
34403,2,1,1,2
34404,2,2,2,2
34405,2,3,3,1
34406,2,0,1,3
34407,2,3,3,2
34408,2,2,2,0
34409,2,1,1,3
34410,1,3,3,0
34411,1,3,3,2
34412,1,1,1,1
34413,1,2,2,0
34414,2,3,3,2
34415,1,0,0,1
34416,1,1,1,1
34417,1,3,3,2
34418,2,2,2,3
34419,2,1,1,0
34420,1,0,0,1
34421,1,3,3,2
34422,1,2,2,3
34423,1,1,1,0
34424,1,2,2,1
34425,2,0,0,2
34426,1,3,3,3
34427,2,2,2,3
34428,2,1,1,0
34429,2,3,3,2
34430,1,0,0,1
34431,2,1,1,0
34432,1,2,2,3
34433,1,3,3,1
34434,2,0,0,2
34435,1,1,1,0
34436,2,2,2,3
34437,1,3,3,1
34438,2,0,0,2
34439,2,0,0,1
34440,1,3,3,3
34441,2,3,3,2
34442,2,2,2,3
34443,2,0,0,0
34444,2,1,1,2
34445,2,3,3,1
34446,2,2,2,3
34447,2,0,0,1
34448,2,3,3,2
34449,1,0,0,3
34450,2,2,2,0
34451,1,1,1,1
34452,2,2,2,2
34453,2,1,1,1
34454,2,0,0,3
34455,2,3,3,0
34456,2,2,2,2
34457,2,1,1,1
34458,2,0,0,3
34459,2,1,1,0
34460,2,0,0,1
34461,2,3,3,1
34462,2,2,2,3
34463,1,2,2,1
34464,2,3,3,0
34465,2,0,0,3
34466,2,1,1,2
34467,2,2,2,2
34468,2,1,1,1
34469,2,1,0,0
34470,2,3,3,2
34471,2,3,3,2
34472,2,1,1,0
34473,1,1,1,0
34474,1,0,0,3
34475,1,2,2,1
34476,1,3,3,2
34477,1,1,1,0
34478,2,2,2,1
34479,2,0,0,2
34480,1,1,1,3
34481,2,2,2,2
34482,1,3,3,0
34483,1,0,0,1
34484,1,0,0,1
34485,1,1,1,3
34486,2,2,2,2
34487,1,0,0,0
34488,1,1,1,3
34489,1,3,3,1
34490,2,0,0,0
34491,2,2,2,1
34492,2,3,3,2
34493,2,1,1,3
34494,2,0,0,0
34495,1,2,2,1
34496,1,1,1,0
34497,1,2,2,2
34498,1,3,3,1
34499,1,0,0,3
34500,1,2,2,2
34501,2,1,1,0
34502,1,0,0,1
34503,2,3,3,2
34504,1,2,2,3
34505,1,1,1,1
34506,2,1,1,2
34507,2,0,0,0
34508,2,2,2,2
34509,2,3,3,2
34510,2,2,2,1
34511,2,0,0,3
34512,2,1,1,2
34513,2,3,3,0
34514,1,3,3,0
34515,2,0,0,1
34516,1,1,1,2
34517,2,0,0,0
34518,2,0,0,3
34519,2,2,2,1
34520,1,2,2,3
34521,2,1,1,0
34522,2,1,1,1
34523,2,2,2,0
34524,2,2,2,2
34525,2,3,3,1
34526,2,1,1,2
34527,2,3,3,3
34528,2,3,3,2
34529,2,2,2,0
34530,1,2,2,1
34531,2,1,1,0
34532,2,2,2,2
34533,2,0,0,1
34534,2,3,3,3
34535,2,1,1,2
34536,2,0,0,0
34537,2,2,2,3
34538,2,3,3,2
34539,2,2,2,0
34540,2,1,1,1
34541,2,0,0,2
34542,2,0,0,2
34543,2,3,3,0
34544,2,1,1,3
34545,2,2,2,1
34546,2,3,3,2
34547,2,0,0,2
34548,1,2,2,3
34549,1,1,1,1
34550,1,3,3,0
34551,2,2,2,2
34552,2,0,0,1
34553,2,1,1,2
34554,2,0,0,0
34555,2,3,3,3
34556,2,0,0,2
34557,2,1,1,0
34558,2,2,2,1
34559,2,0,0,3
34560,2,1,1,0
34561,2,2,2,2
34562,2,3,3,1
34563,2,1,1,0
34564,2,0,0,2
34565,2,3,3,3
34566,2,2,2,2
34567,2,1,1,1
34568,2,2,2,0
34569,2,3,3,2
34570,2,1,1,3
34571,2,0,0,0
34572,2,1,1,1
34573,2,3,3,2
34574,2,3,3,2
34575,2,0,0,1
34576,2,2,2,0
34577,2,3,3,2
34578,2,2,2,3
34579,2,1,1,0
34580,2,0,0,2
34581,2,1,1,1
34582,2,2,2,3
34583,2,3,3,1
34584,2,0,0,2
34585,2,1,1,0
34586,2,2,2,3
34587,2,1,1,0
34588,2,3,3,0
34589,2,2,2,3
34590,2,3,3,2
34591,2,0,0,2
34592,2,1,1,1
34593,2,2,2,3
34594,2,1,1,0
34595,2,0,0,2
34596,2,3,3,1
34597,1,3,3,0
34598,1,1,1,1
34599,1,0,0,1
34600,1,2,2,2
34601,1,2,2,3
34602,1,3,3,1
34603,2,1,1,2
34604,2,0,0,0
34605,2,2,2,1
34606,2,3,3,3
34607,2,0,0,0
34608,1,1,3,1
34609,2,1,1,2
34610,1,0,0,3
34611,1,2,2,1
34612,2,3,3,2
34613,1,1,1,1
34614,2,0,0,2
34615,2,1,1,3
34616,1,3,3,0
34617,2,2,2,2
34618,1,0,0,1
34619,2,1,1,3
34620,2,1,1,2
34621,2,3,3,0
34622,2,0,0,3
34623,2,2,2,2
34624,2,3,3,1
34625,2,1,1,0
34626,2,2,2,0
34627,2,0,0,3
34628,2,3,3,2
34629,1,1,1,3
34630,2,3,3,2
34631,2,2,2,0
34632,1,0,0,0
34633,2,2,2,2
34634,1,0,0,1
34635,2,0,0,2
34636,2,2,2,1
34637,2,1,1,3
34638,2,3,3,0
34639,2,1,1,2
34640,2,1,1,3
34641,2,0,0,1
34642,2,2,2,2
34643,2,1,1,3
34644,2,0,0,1
34645,2,3,3,0
34646,2,2,2,2
34647,2,1,1,3
34648,2,3,3,2
34649,2,3,3,0
34650,2,0,0,1
34651,2,3,3,2
34652,2,2,2,2
34653,2,1,1,3
34654,2,2,0,2
34655,2,3,3,0
34656,2,1,1,3
34657,2,0,0,1
34658,1,2,2,2
34659,2,1,1,3
34660,1,2,2,1
34661,1,3,3,3
34662,2,0,0,2
34663,1,1,1,0
34664,1,0,0,1
34665,2,1,1,2
34666,1,2,2,3
34667,1,3,3,1
34668,1,1,1,2
34669,1,0,0,0
34670,1,0,0,3
34671,1,1,1,0
34672,1,3,3,1
34673,1,2,2,2
34674,1,1,1,1
34675,1,0,0,0
34676,1,2,2,3
34677,1,0,0,1
34678,1,1,1,2
34679,1,3,3,0
34680,1,2,2,3
34681,2,0,0,0
34682,2,2,2,1
34683,2,3,3,2
34684,2,1,1,3
34685,2,2,2,0
34686,2,0,0,2
34687,1,3,3,1
34688,2,1,1,2
34689,2,0,0,0
34690,1,3,3,1
34691,1,1,1,3
34692,1,3,3,1
34693,1,2,2,0
34694,1,2,2,1
34695,1,0,0,2
34696,1,2,2,1
34697,2,1,1,3
34698,1,2,2,2
34699,2,3,3,0
34700,2,0,0,1
34701,2,2,2,2
34702,2,0,0,0
34703,2,1,1,3
34704,2,2,2,2
34705,2,3,3,0
34706,2,1,1,1
34707,1,2,2,1
34708,2,0,0,2
34709,2,1,1,3
34710,2,3,3,1
34711,2,1,1,3
34712,2,0,0,0
34713,2,3,3,2
34714,2,0,0,0
34715,1,2,2,1
34716,2,1,1,0
34717,2,3,3,2
34718,2,2,2,1
34719,1,3,3,2
34720,1,0,0,1
34721,2,2,2,3
34722,2,1,1,0
34723,2,1,1,2
34724,1,0,0,3
34725,1,2,2,1
34726,1,3,3,1
34727,1,1,1,0
34728,1,0,0,3
34729,2,3,3,2
34730,1,1,1,1
34731,2,2,2,0
34732,1,0,0,1
34733,2,2,2,2
34734,1,3,3,0
34735,1,1,1,3
34736,2,1,1,2
34737,2,0,0,1
34738,2,3,3,2
34739,2,1,1,0
34740,2,0,0,1
34741,1,2,2,3
34742,2,2,2,2
34743,2,0,0,1
34744,2,1,1,0
34745,2,3,3,3
34746,2,2,2,2
34747,2,3,3,1
34748,2,0,0,3
34749,2,1,1,0
34750,1,2,2,1
34751,2,1,1,2
34752,2,3,3,2
34753,2,0,0,1
34754,2,2,2,1
34755,2,1,1,2
34756,2,3,3,1
34757,2,3,3,0
34758,2,2,2,3
34759,2,1,1,2
34760,2,0,0,2
34761,2,0,0,0
34762,2,2,2,3
34763,2,2,2,2
34764,2,1,1,1
34765,2,3,3,0
34766,2,3,3,1
34767,2,1,1,2
34768,2,2,2,0
34769,2,2,2,1
34770,2,1,1,0
34771,2,0,0,3
34772,2,0,0,1
34773,2,3,3,2
34774,2,1,1,2
34775,2,3,3,1
34776,2,2,2,2
34777,2,1,1,3
34778,2,0,0,3
34779,2,3,3,2
34780,1,1,1,3
34781,1,3,3,0
34782,1,2,2,1
34783,1,1,1,3
34784,1,0,0,1
34785,1,3,3,2
34786,1,2,2,0
34787,2,0,0,2
34788,2,1,1,3
34789,2,3,3,2
34790,2,2,2,1
34791,2,0,0,0
34792,1,3,3,1
34793,1,1,1,2
34794,1,2,2,3
34795,2,1,1,0
34796,1,3,3,1
34797,2,2,2,2
34798,2,0,0,3
34799,2,3,3,1
34800,2,1,1,2
34801,2,0,0,3
34802,1,2,2,1
34803,2,3,3,2
34804,2,0,0,0
34805,1,2,2,1
34806,2,1,1,3
34807,2,0,0,0
34808,2,3,3,2
34809,2,2,2,2
34810,2,1,1,3
34811,2,0,0,0
34812,2,1,1,2
34813,2,3,3,2
34814,2,2,2,1
34815,1,1,1,0
34816,2,3,3,3
34817,2,0,0,1
34818,2,2,2,0
34819,2,3,3,3
34820,2,0,0,0
34821,2,1,1,2
34822,2,2,2,3
34823,1,1,1,1
34824,2,2,2,2
34825,2,0,0,1
