configuration,b,M,guard_bits,shot,syndrome_converged,logically_correct,decision_agrees_with_float,decision_hamming_distance,iterations,relay_legs,iterations_agree_with_float,legs_agree_with_float,selected_solution_weight,saturation_physical_prior,saturation_lambda_bias,saturation_check_messages,saturation_guard_accumulator,saturation_variable_messages,saturation_marginals
low_latency,8,4,4,64,1,1,0,10,21,1,0,1,292.47487136357347,0,0,0,0,5071356,886885
low_latency,8,4,4,65,1,1,0,12,15,1,0,1,285.58125895758644,0,0,0,0,3047987,533852
low_latency,8,4,4,66,1,1,0,12,33,1,0,1,306.2017227738768,0,0,0,0,9534703,1648692
low_latency,8,4,4,67,1,1,0,13,35,1,0,1,430.6190126023324,0,0,0,0,9748457,1690032
low_latency,8,4,4,68,1,1,0,9,24,1,0,1,285.73332162990243,0,0,0,0,6361137,1106456
low_latency,8,4,4,69,1,1,0,23,36,1,0,1,371.4201925964611,0,0,0,0,10390580,1797246
low_latency,8,4,4,70,1,1,0,25,40,1,0,1,307.2022832024958,0,0,0,0,11747803,2039566
low_latency,8,4,4,71,1,1,0,8,24,1,0,1,228.5749587491972,0,0,0,0,6623029,1150623
low_latency,8,4,4,72,1,1,0,16,22,1,0,1,370.64213244020436,0,0,0,0,4933830,860263
low_latency,8,4,4,73,1,1,0,12,40,1,0,1,271.09474733407797,0,0,0,0,12028968,2088059
low_latency,8,4,4,74,1,1,0,26,42,1,0,1,438.8387048398205,0,0,0,0,12526649,2168765
low_latency,8,4,4,75,1,1,0,30,95,2,0,1,416.03246886723707,0,0,0,0,30741077,5312049
low_latency,8,4,4,76,1,1,0,17,29,1,0,1,386.6004632550951,0,0,0,0,7120893,1241700
low_latency,8,4,4,77,1,1,0,18,39,1,0,1,341.35240873970747,0,0,0,0,11702917,2027488
low_latency,8,4,4,78,1,1,0,13,89,2,0,1,339.337701468038,0,0,0,0,30025854,5184152
low_latency,8,4,4,79,1,1,0,26,47,1,0,1,303.32468129049903,0,0,0,0,15069873,2603393
low_latency,8,4,4,80,1,1,0,18,20,1,0,1,384.1977355660755,0,0,0,0,4382302,765286
low_latency,8,4,4,81,1,1,0,18,28,1,0,1,378.978317567707,0,0,0,0,7232159,1257285
low_latency,8,4,4,82,1,1,0,12,35,1,0,1,314.07108307873284,0,0,0,0,10557156,1830938
low_latency,8,4,4,83,1,1,0,17,22,1,0,1,404.13317694081593,0,0,0,0,4804364,841986
low_latency,8,4,4,84,1,1,0,23,46,1,0,1,415.59369971343506,0,0,0,0,13481450,2335963
low_latency,8,4,4,85,1,1,0,17,19,1,0,1,214.33441560825503,0,0,0,0,5038013,877812
low_latency,8,4,4,86,1,1,0,16,35,1,0,1,315.43982862278983,0,0,0,0,10079107,1743518
low_latency,8,4,4,87,1,1,0,12,37,1,0,0,303.125243753404,0,0,0,0,11064285,1916954
low_latency,8,4,4,88,1,1,0,23,28,1,0,1,340.3919498461496,0,0,0,0,7533339,1307406
low_latency,8,4,4,89,1,1,0,22,98,2,0,0,387.36231778374173,0,0,0,0,32078955,5544781
low_latency,8,4,4,90,1,1,0,20,21,1,0,1,304.36271079121286,0,0,0,0,4829303,845811
low_latency,8,4,4,91,1,1,0,40,108,2,0,0,492.4240637568022,0,0,0,0,34931167,6027081
low_latency,8,4,4,92,1,1,0,20,41,1,0,1,322.7155043235801,0,0,0,0,12545092,2175090
low_latency,8,4,4,93,1,1,0,22,21,1,0,1,330.4522182724087,0,0,0,0,5185600,900673
low_latency,8,4,4,94,1,1,0,30,31,1,0,1,344.76009683693974,0,0,0,0,8093712,1408852
low_latency,8,4,4,95,1,1,0,12,17,1,0,1,348.3839892393951,0,0,0,0,3721383,650316
low_latency,8,4,4,96,1,1,0,26,118,2,0,0,319.11178107510585,0,0,0,0,40635121,7001501
low_latency,8,4,4,97,1,1,0,34,33,1,0,0,466.1886615022887,0,0,0,0,9605782,1660607
low_latency,8,4,4,98,1,1,0,19,22,1,0,1,327.33594158445766,0,0,0,0,5385337,939239
low_latency,8,4,4,99,1,1,0,36,25,1,0,1,355.7805720157923,0,0,0,0,5856031,1033241
low_latency,8,4,4,100,1,1,0,22,35,1,0,0,376.2285641786908,0,0,0,0,9961391,1731258
low_latency,8,4,4,101,1,1,0,35,103,2,0,0,356.75121128317784,0,0,0,0,34608126,5972179
low_latency,8,4,4,102,1,1,0,16,26,1,0,0,272.6439639243604,0,0,0,0,7815189,1351355
low_latency,8,4,4,103,1,1,0,44,124,2,0,0,508.6663331654822,0,0,0,0,41305687,7134373
low_latency,8,4,4,104,1,1,0,13,25,1,0,1,290.83895956349977,0,0,0,0,6710388,1167069
low_latency,8,4,4,105,1,1,0,30,31,1,0,1,422.2582574949289,0,0,0,0,8111172,1408130
low_latency,8,4,4,106,1,1,0,24,32,1,0,1,308.1091799185616,0,0,0,0,9031560,1569111
low_latency,8,4,4,107,1,1,0,11,55,1,0,0,296.3432288872443,0,0,0,0,17941577,3101331
low_latency,8,4,4,108,1,1,0,16,18,1,0,0,357.0339576978198,0,0,0,0,3428272,604660
low_latency,8,4,4,109,1,1,0,19,38,1,0,1,368.5845542802915,0,0,0,0,10102067,1760174
low_latency,8,4,4,110,1,1,0,27,37,1,0,1,441.6374304536615,0,0,0,0,9739003,1696560
low_latency,8,4,4,111,1,1,0,23,37,1,0,1,398.0083123076955,0,0,0,0,10433062,1811538
low_latency,8,4,4,112,1,1,0,12,28,1,0,1,330.3181042673114,0,0,0,0,7415643,1283819
low_latency,8,4,4,113,1,1,0,9,41,1,0,1,280.98431817549726,0,0,0,0,12857758,2226498
low_latency,8,4,4,114,1,1,0,46,161,3,0,0,378.60506514481534,0,0,0,0,54731435,9435753
low_latency,8,4,4,115,1,1,0,17,30,1,0,1,280.29823150691584,0,0,0,0,8598426,1493181
low_latency,8,4,4,116,1,1,0,6,25,1,0,1,323.21488746233183,0,0,0,0,6426053,1117882
low_latency,8,4,4,117,1,1,0,47,156,3,0,1,427.14014613149396,0,0,0,0,51974055,8968332
low_latency,8,4,4,118,1,1,0,18,24,1,0,1,347.4686720716745,0,0,0,0,6117251,1062447
low_latency,8,4,4,119,1,1,0,17,22,1,0,1,291.67056369975626,0,0,0,0,5720641,992799
low_latency,8,4,4,120,1,1,0,18,56,1,0,1,292.9333712977218,0,0,0,0,18411750,3173575
low_latency,8,4,4,121,1,1,0,27,32,1,0,1,442.7166953769953,0,0,0,0,8440111,1463478
low_latency,8,4,4,122,1,1,0,12,48,1,0,1,337.08276075473293,0,0,0,0,15585814,2687547
low_latency,8,4,4,123,1,1,0,13,18,1,0,1,365.0605178432185,0,0,0,0,3184573,565547
low_latency,8,4,4,124,1,1,0,17,53,1,0,0,328.94615599261283,0,0,0,0,17381658,2998467
low_latency,8,4,4,125,1,1,0,16,37,1,0,1,358.01359672029184,0,0,0,0,10754964,1862511
low_latency,8,4,4,126,1,1,0,26,30,1,0,1,408.04438006846533,0,0,0,0,7842882,1363981
low_latency,8,4,4,127,1,1,0,12,30,1,0,1,368.04427371581585,0,0,0,0,7941526,1379576
low_latency,8,8,4,0,1,1,0,31,37,1,0,1,318.1463945999453,0,0,0,0,11281177,1951959
low_latency,8,8,4,1,1,1,0,25,42,1,0,1,319.244503996015,0,0,0,0,12648752,2197393
low_latency,8,8,4,2,1,1,0,33,40,1,0,1,386.867476264577,0,0,0,0,11466880,1991224
low_latency,8,8,4,3,1,1,0,24,41,1,0,1,367.00421729754777,0,0,0,0,12597294,2172979
low_latency,8,8,4,4,1,1,0,20,17,1,0,1,410.41626611945526,0,0,0,0,3789472,661078
low_latency,8,8,4,5,1,1,0,12,53,1,0,1,263.4989090628512,0,0,0,0,16698557,2900355
low_latency,8,8,4,6,1,1,0,31,86,2,0,0,316.36135245344684,0,0,0,0,28876273,4987248
low_latency,8,8,4,7,1,1,0,41,34,1,0,0,367.54835723090434,0,0,0,0,9422036,1636129
low_latency,8,8,4,8,1,1,0,27,28,1,0,1,353.32071911028163,0,0,0,0,7426289,1291086
low_latency,8,8,4,9,0,0,0,28,260,4,0,1,,0,0,0,0,91441987,15766956
low_latency,8,8,4,10,1,1,0,24,23,1,0,1,338.3058737049273,0,0,0,0,5576678,972513
low_latency,8,8,4,11,1,1,0,44,102,2,0,0,413.1734625097471,0,0,0,0,33526576,5798805
low_latency,8,8,4,12,1,1,0,26,42,1,0,1,390.6551592319578,0,0,0,0,12145926,2110839
low_latency,8,8,4,13,1,1,0,44,109,2,0,1,413.97801961375336,0,0,0,0,35874313,6193384
low_latency,8,8,4,14,1,1,0,24,32,1,0,1,338.5979398863363,0,0,0,0,8498323,1481542
low_latency,8,8,4,15,1,1,0,48,99,2,0,1,355.40787269063463,0,0,0,0,32450537,5607729
low_latency,8,8,4,16,1,1,0,19,92,2,0,0,459.6320158995273,0,0,0,0,29848423,5161929
low_latency,8,8,4,17,1,1,0,26,37,1,0,1,305.6760592640092,0,0,0,0,11248096,1942902
low_latency,8,8,4,18,1,1,0,44,113,2,0,0,485.0769616597588,0,0,0,0,37469174,6461729
low_latency,8,8,4,19,1,1,0,16,27,1,0,1,381.1940697065229,0,0,0,0,6576384,1150662
low_latency,8,8,4,20,1,1,0,6,44,1,0,1,286.36505775018753,0,0,0,0,13913184,2410045
low_latency,8,8,4,21,1,1,1,0,14,1,1,1,273.57854771508386,0,0,0,0,3040775,531394
low_latency,8,8,4,22,1,1,0,16,25,1,0,1,308.5124129581066,0,0,0,0,6379077,1115306
low_latency,8,8,4,23,1,1,0,17,38,1,0,1,348.9287107278032,0,0,0,0,11058981,1916052
low_latency,8,8,4,24,1,1,0,20,29,1,0,1,311.34676067526306,0,0,0,0,8165186,1416440
low_latency,8,8,4,25,1,1,0,12,27,1,0,1,233.46049367038287,0,0,0,0,7461484,1299142
low_latency,8,8,4,26,1,1,0,21,27,1,1,1,287.54706712272224,0,0,0,0,7031125,1227206
low_latency,8,8,4,27,1,1,0,27,19,1,0,1,282.4251143019695,0,0,0,0,4733196,825550
low_latency,8,8,4,28,1,1,0,28,98,2,0,0,402.69895314322525,0,0,0,0,32344533,5591697
low_latency,8,8,4,29,1,1,0,39,29,1,0,1,342.08492718851875,0,0,0,0,8049009,1399636
low_latency,8,8,4,30,1,1,0,7,17,1,0,1,332.7156967748629,0,0,0,0,3753425,655695
low_latency,8,8,4,31,1,1,0,7,26,1,0,1,282.4417930129109,0,0,0,0,7243362,1258666
low_latency,8,8,4,32,1,1,0,16,23,1,0,1,353.87693487265017,0,0,0,0,6065842,1053352
low_latency,8,8,4,33,1,1,0,7,17,1,0,1,351.2539752513059,0,0,0,0,3653830,638718
low_latency,8,8,4,34,1,1,0,27,208,4,0,0,386.70741282836,0,0,0,0,72304681,12484605
low_latency,8,8,4,35,1,1,0,24,45,1,0,1,441.364641160651,0,0,0,0,13205021,2287308
low_latency,8,8,4,36,1,1,0,15,44,1,0,1,385.2338679066979,0,0,0,0,12936596,2244081
low_latency,8,8,4,37,0,0,0,44,260,4,1,1,,0,0,0,0,90853432,15689121
low_latency,8,8,4,38,1,1,0,35,165,3,0,0,410.3091912038931,0,0,0,0,55228740,9534617
low_latency,8,8,4,39,1,1,0,19,25,1,0,1,343.76950382381267,0,0,0,0,6083930,1063112
low_latency,8,8,4,40,1,1,0,11,16,1,0,1,280.6114019145944,0,0,0,0,3385899,593530
low_latency,8,8,4,41,1,1,0,13,18,1,1,1,293.7052144960676,0,0,0,0,4458188,775453
low_latency,8,8,4,42,1,1,0,21,47,1,0,1,328.7853623556117,0,0,0,0,14563590,2521109
low_latency,8,8,4,43,1,1,0,12,29,1,0,1,327.8708032616791,0,0,0,0,7963834,1379322
low_latency,8,8,4,44,1,1,0,32,32,1,0,1,415.53792045987825,0,0,0,0,8710749,1509091
low_latency,8,8,4,45,1,1,0,10,21,1,0,1,260.790073795145,0,0,0,0,5482905,955518
low_latency,8,8,4,46,1,1,0,32,177,3,0,0,419.70730904175014,0,0,0,0,60093443,10375670
low_latency,8,8,4,47,1,1,0,30,96,2,0,0,314.8011568983576,0,0,0,0,32658143,5630164
low_latency,8,8,4,48,1,1,0,32,31,1,0,1,411.17963838383093,0,0,0,0,8237423,1432299
low_latency,8,8,4,49,1,1,0,14,29,1,0,1,383.9185769363319,0,0,0,0,7304796,1276143
low_latency,8,8,4,50,1,1,0,16,30,1,0,1,317.9132485500227,0,0,0,0,8489218,1470459
low_latency,8,8,4,51,1,1,0,9,30,1,0,1,263.7509668181009,0,0,0,0,8579352,1489636
low_latency,8,8,4,52,1,1,0,16,41,1,0,1,296.2232499367866,0,0,0,0,12906689,2233360
low_latency,8,8,4,53,1,1,0,13,48,1,0,1,340.8877484362215,0,0,0,0,15092629,2612949
low_latency,8,8,4,54,1,1,0,18,30,1,0,1,388.574463848896,0,0,0,0,8216351,1423199
low_latency,8,8,4,55,1,1,0,26,36,1,0,1,391.83426521971865,0,0,0,0,10145595,1755147
low_latency,8,8,4,56,1,1,0,17,29,1,0,0,330.546580202735,0,0,0,0,8078526,1396008
low_latency,8,8,4,57,1,1,0,29,17,1,0,1,319.78759681830473,0,0,0,0,3588861,626478
low_latency,8,8,4,58,1,1,0,21,28,1,0,1,317.1992605606455,0,0,0,0,7490547,1300183
low_latency,8,8,4,59,1,1,0,43,44,1,0,1,442.29743084299844,0,0,0,0,12360697,2147821
low_latency,8,8,4,60,1,1,0,22,99,2,0,0,300.9653951664279,0,0,0,0,33818411,5832485
low_latency,8,8,4,61,0,0,0,35,260,4,1,1,,0,0,0,0,88901415,15351302
low_latency,8,8,4,62,1,1,0,26,35,1,0,1,375.23815819477284,0,0,0,0,9728730,1690556
low_latency,8,8,4,63,1,1,0,27,103,2,0,0,402.93726802162513,0,0,0,0,33699991,5832967
low_latency,8,8,4,64,1,1,0,10,21,1,0,1,292.47487136357347,0,0,0,0,5071356,886885
low_latency,8,8,4,65,1,1,0,12,15,1,0,1,285.58125895758644,0,0,0,0,3047987,533852
low_latency,8,8,4,66,1,1,0,12,33,1,0,1,306.2017227738768,0,0,0,0,9534703,1648692
low_latency,8,8,4,67,1,1,0,13,35,1,0,1,430.6190126023324,0,0,0,0,9748457,1690032
low_latency,8,8,4,68,1,1,0,9,24,1,0,1,285.73332162990243,0,0,0,0,6361137,1106456
low_latency,8,8,4,69,1,1,0,23,36,1,0,1,371.4201925964611,0,0,0,0,10390580,1797246
low_latency,8,8,4,70,1,1,0,25,40,1,0,1,307.2022832024958,0,0,0,0,11747803,2039566
low_latency,8,8,4,71,1,1,0,8,24,1,0,1,228.5749587491972,0,0,0,0,6623029,1150623
low_latency,8,8,4,72,1,1,0,16,22,1,0,1,370.64213244020436,0,0,0,0,4933830,860263
low_latency,8,8,4,73,1,1,0,12,40,1,0,1,271.09474733407797,0,0,0,0,12028968,2088059
low_latency,8,8,4,74,1,1,0,26,42,1,0,1,438.8387048398205,0,0,0,0,12526649,2168765
low_latency,8,8,4,75,1,1,0,29,93,2,0,1,412.19405322315777,0,0,0,0,30115562,5207011
low_latency,8,8,4,76,1,1,0,17,29,1,0,1,386.6004632550951,0,0,0,0,7120893,1241700
low_latency,8,8,4,77,1,1,0,18,39,1,0,1,341.35240873970747,0,0,0,0,11702917,2027488
low_latency,8,8,4,78,1,1,0,19,93,2,0,1,334.3127310106196,0,0,0,0,31679081,5471510
low_latency,8,8,4,79,1,1,0,26,47,1,0,1,303.32468129049903,0,0,0,0,15069873,2603393
low_latency,8,8,4,80,1,1,0,18,20,1,0,1,384.1977355660755,0,0,0,0,4382302,765286
low_latency,8,8,4,81,1,1,0,18,28,1,0,1,378.978317567707,0,0,0,0,7232159,1257285
low_latency,8,8,4,82,1,1,0,12,35,1,0,1,314.07108307873284,0,0,0,0,10557156,1830938
low_latency,8,8,4,83,1,1,0,17,22,1,0,1,404.13317694081593,0,0,0,0,4804364,841986
low_latency,8,8,4,84,1,1,0,23,46,1,0,1,415.59369971343506,0,0,0,0,13481450,2335963
low_latency,8,8,4,85,1,1,0,17,19,1,0,1,214.33441560825503,0,0,0,0,5038013,877812
low_latency,8,8,4,86,1,1,0,16,35,1,0,1,315.43982862278983,0,0,0,0,10079107,1743518
low_latency,8,8,4,87,1,1,0,12,37,1,0,0,303.125243753404,0,0,0,0,11064285,1916954
low_latency,8,8,4,88,1,1,0,23,28,1,0,1,340.3919498461496,0,0,0,0,7533339,1307406
low_latency,8,8,4,89,1,1,0,26,100,2,0,0,383.301438649219,0,0,0,0,32882353,5689050
low_latency,8,8,4,90,1,1,0,20,21,1,0,1,304.36271079121286,0,0,0,0,4829303,845811
low_latency,8,8,4,91,1,1,0,36,102,2,0,0,478.5727032558314,0,0,0,0,33024627,5698210
low_latency,8,8,4,92,1,1,0,20,41,1,0,1,322.7155043235801,0,0,0,0,12545092,2175090
low_latency,8,8,4,93,1,1,0,22,21,1,0,1,330.4522182724087,0,0,0,0,5185600,900673
low_latency,8,8,4,94,1,1,0,30,31,1,0,1,344.76009683693974,0,0,0,0,8093712,1408852
low_latency,8,8,4,95,1,1,0,12,17,1,0,1,348.3839892393951,0,0,0,0,3721383,650316
low_latency,8,8,4,96,1,1,0,20,94,2,0,0,312.4009899354025,0,0,0,0,31958011,5508226
low_latency,8,8,4,97,1,1,0,34,33,1,0,0,466.1886615022887,0,0,0,0,9605782,1660607
low_latency,8,8,4,98,1,1,0,19,22,1,0,1,327.33594158445766,0,0,0,0,5385337,939239
low_latency,8,8,4,99,1,1,0,36,25,1,0,1,355.7805720157923,0,0,0,0,5856031,1033241
low_latency,8,8,4,100,1,1,0,22,35,1,0,0,376.2285641786908,0,0,0,0,9961391,1731258
low_latency,8,8,4,101,1,1,0,26,101,2,0,0,339.3637689201262,0,0,0,0,34181709,5900514
low_latency,8,8,4,102,1,1,0,16,26,1,0,0,272.6439639243604,0,0,0,0,7815189,1351355
low_latency,8,8,4,103,0,0,0,48,260,4,0,0,,0,0,0,0,90835850,15676230
low_latency,8,8,4,104,1,1,0,13,25,1,0,1,290.83895956349977,0,0,0,0,6710388,1167069
low_latency,8,8,4,105,1,1,0,30,31,1,0,1,422.2582574949289,0,0,0,0,8111172,1408130
low_latency,8,8,4,106,1,1,0,24,32,1,0,1,308.1091799185616,0,0,0,0,9031560,1569111
low_latency,8,8,4,107,1,1,0,11,55,1,0,0,296.3432288872443,0,0,0,0,17941577,3101331
low_latency,8,8,4,108,1,1,0,16,18,1,0,0,357.0339576978198,0,0,0,0,3428272,604660
low_latency,8,8,4,109,1,1,0,19,38,1,0,1,368.5845542802915,0,0,0,0,10102067,1760174
low_latency,8,8,4,110,1,1,0,27,37,1,0,1,441.6374304536615,0,0,0,0,9739003,1696560
low_latency,8,8,4,111,1,1,0,23,37,1,0,1,398.0083123076955,0,0,0,0,10433062,1811538
low_latency,8,8,4,112,1,1,0,12,28,1,0,1,330.3181042673114,0,0,0,0,7415643,1283819
low_latency,8,8,4,113,1,1,0,9,41,1,0,1,280.98431817549726,0,0,0,0,12857758,2226498
low_latency,8,8,4,114,1,1,0,43,157,3,0,0,382.3322797023375,0,0,0,0,53797117,9281312
low_latency,8,8,4,115,1,1,0,17,30,1,0,1,280.29823150691584,0,0,0,0,8598426,1493181
low_latency,8,8,4,116,1,1,0,6,25,1,0,1,323.21488746233183,0,0,0,0,6426053,1117882
low_latency,8,8,4,117,1,1,0,34,109,2,0,0,383.6621777241561,0,0,0,0,36839582,6351258
low_latency,8,8,4,118,1,1,0,18,24,1,0,1,347.4686720716745,0,0,0,0,6117251,1062447
low_latency,8,8,4,119,1,1,0,17,22,1,0,1,291.67056369975626,0,0,0,0,5720641,992799
low_latency,8,8,4,120,1,1,0,18,56,1,0,1,292.9333712977218,0,0,0,0,18411750,3173575
low_latency,8,8,4,121,1,1,0,27,32,1,0,1,442.7166953769953,0,0,0,0,8440111,1463478
low_latency,8,8,4,122,1,1,0,12,48,1,0,1,337.08276075473293,0,0,0,0,15585814,2687547
low_latency,8,8,4,123,1,1,0,13,18,1,0,1,365.0605178432185,0,0,0,0,3184573,565547
low_latency,8,8,4,124,1,1,0,17,53,1,0,0,328.94615599261283,0,0,0,0,17381658,2998467
low_latency,8,8,4,125,1,1,0,16,37,1,0,1,358.01359672029184,0,0,0,0,10754964,1862511
low_latency,8,8,4,126,1,1,0,26,30,1,0,1,408.04438006846533,0,0,0,0,7842882,1363981
low_latency,8,8,4,127,1,1,0,12,30,1,0,1,368.04427371581585,0,0,0,0,7941526,1379576
low_latency,8,16,4,0,1,1,0,31,37,1,0,1,318.1463945999453,0,0,0,0,11281177,1951959
low_latency,8,16,4,1,1,1,0,25,42,1,0,1,319.244503996015,0,0,0,0,12648752,2197393
low_latency,8,16,4,2,1,1,0,33,40,1,0,1,386.867476264577,0,0,0,0,11466880,1991224
low_latency,8,16,4,3,1,1,0,24,41,1,0,1,367.00421729754777,0,0,0,0,12597294,2172979
low_latency,8,16,4,4,1,1,0,20,17,1,0,1,410.41626611945526,0,0,0,0,3789472,661078
low_latency,8,16,4,5,1,1,0,12,53,1,0,1,263.4989090628512,0,0,0,0,16698557,2900355
low_latency,8,16,4,6,1,1,0,30,99,2,0,0,294.1082567288896,0,0,0,0,34009825,5872827
low_latency,8,16,4,7,1,1,0,41,34,1,0,0,367.54835723090434,0,0,0,0,9422036,1636129
low_latency,8,16,4,8,1,1,0,27,28,1,0,1,353.32071911028163,0,0,0,0,7426289,1291086
low_latency,8,16,4,9,1,1,0,41,215,4,0,1,387.01170938548546,0,0,0,0,74491765,12853746
low_latency,8,16,4,10,1,1,0,24,23,1,0,1,338.3058737049273,0,0,0,0,5576678,972513
low_latency,8,16,4,11,1,1,0,33,100,2,0,0,393.976639333885,0,0,0,0,33263714,5751738
low_latency,8,16,4,12,1,1,0,26,42,1,0,1,390.6551592319578,0,0,0,0,12145926,2110839
low_latency,8,16,4,13,1,1,0,43,224,4,0,0,429.9678101384246,0,0,0,0,76935397,13287357
low_latency,8,16,4,14,1,1,0,24,32,1,0,1,338.5979398863363,0,0,0,0,8498323,1481542
low_latency,8,16,4,15,1,1,0,42,104,2,0,1,345.77094183566896,0,0,0,0,34697113,5993857
low_latency,8,16,4,16,1,1,0,18,93,2,0,0,462.8892640542681,0,0,0,0,30697072,5305413
low_latency,8,16,4,17,1,1,0,26,37,1,0,1,305.6760592640092,0,0,0,0,11248096,1942902
low_latency,8,16,4,18,1,1,0,51,162,3,0,0,458.105083925794,0,0,0,0,54729608,9440956
low_latency,8,16,4,19,1,1,0,16,27,1,0,1,381.1940697065229,0,0,0,0,6576384,1150662
low_latency,8,16,4,20,1,1,0,6,44,1,0,1,286.36505775018753,0,0,0,0,13913184,2410045
low_latency,8,16,4,21,1,1,1,0,14,1,1,1,273.57854771508386,0,0,0,0,3040775,531394
low_latency,8,16,4,22,1,1,0,16,25,1,0,1,308.5124129581066,0,0,0,0,6379077,1115306
low_latency,8,16,4,23,1,1,0,17,38,1,0,1,348.9287107278032,0,0,0,0,11058981,1916052
low_latency,8,16,4,24,1,1,0,20,29,1,0,1,311.34676067526306,0,0,0,0,8165186,1416440
low_latency,8,16,4,25,1,1,0,12,27,1,0,1,233.46049367038287,0,0,0,0,7461484,1299142
low_latency,8,16,4,26,1,1,0,21,27,1,1,1,287.54706712272224,0,0,0,0,7031125,1227206
low_latency,8,16,4,27,1,1,0,27,19,1,0,1,282.4251143019695,0,0,0,0,4733196,825550
low_latency,8,16,4,28,1,1,0,17,107,2,0,0,397.10858176910006,0,0,0,0,36095503,6235992
low_latency,8,16,4,29,1,1,0,39,29,1,0,1,342.08492718851875,0,0,0,0,8049009,1399636
low_latency,8,16,4,30,1,1,0,7,17,1,0,1,332.7156967748629,0,0,0,0,3753425,655695
low_latency,8,16,4,31,1,1,0,7,26,1,0,1,282.4417930129109,0,0,0,0,7243362,1258666
low_latency,8,16,4,32,1,1,0,16,23,1,0,1,353.87693487265017,0,0,0,0,6065842,1053352
low_latency,8,16,4,33,1,1,0,7,17,1,0,1,351.2539752513059,0,0,0,0,3653830,638718
low_latency,8,16,4,34,1,1,0,24,217,4,0,0,375.4982069336007,0,0,0,0,76572594,13220215
low_latency,8,16,4,35,1,1,0,24,45,1,0,1,441.364641160651,0,0,0,0,13205021,2287308
low_latency,8,16,4,36,1,1,0,15,44,1,0,1,385.2338679066979,0,0,0,0,12936596,2244081
low_latency,8,16,4,37,0,0,0,61,260,4,1,1,,0,0,0,0,91519414,15800799
low_latency,8,16,4,38,1,1,0,33,96,2,0,0,402.2751896096573,0,0,0,0,31116588,5367838
low_latency,8,16,4,39,1,1,0,19,25,1,0,1,343.76950382381267,0,0,0,0,6083930,1063112
low_latency,8,16,4,40,1,1,0,11,16,1,0,1,280.6114019145944,0,0,0,0,3385899,593530
low_latency,8,16,4,41,1,1,0,13,18,1,1,1,293.7052144960676,0,0,0,0,4458188,775453
low_latency,8,16,4,42,1,1,0,21,47,1,0,1,328.7853623556117,0,0,0,0,14563590,2521109
low_latency,8,16,4,43,1,1,0,12,29,1,0,1,327.8708032616791,0,0,0,0,7963834,1379322
low_latency,8,16,4,44,1,1,0,32,32,1,0,1,415.53792045987825,0,0,0,0,8710749,1509091
low_latency,8,16,4,45,1,1,0,10,21,1,0,1,260.790073795145,0,0,0,0,5482905,955518
low_latency,8,16,4,46,1,1,0,34,103,2,0,0,513.2617434826932,0,0,0,0,33896298,5854636
low_latency,8,16,4,47,1,1,0,30,92,2,0,0,311.90335674890014,0,0,0,0,31173894,5374864
low_latency,8,16,4,48,1,1,0,32,31,1,0,1,411.17963838383093,0,0,0,0,8237423,1432299
low_latency,8,16,4,49,1,1,0,14,29,1,0,1,383.9185769363319,0,0,0,0,7304796,1276143
low_latency,8,16,4,50,1,1,0,16,30,1,0,1,317.9132485500227,0,0,0,0,8489218,1470459
low_latency,8,16,4,51,1,1,0,9,30,1,0,1,263.7509668181009,0,0,0,0,8579352,1489636
low_latency,8,16,4,52,1,1,0,16,41,1,0,1,296.2232499367866,0,0,0,0,12906689,2233360
low_latency,8,16,4,53,1,1,0,13,48,1,0,1,340.8877484362215,0,0,0,0,15092629,2612949
low_latency,8,16,4,54,1,1,0,18,30,1,0,1,388.574463848896,0,0,0,0,8216351,1423199
low_latency,8,16,4,55,1,1,0,26,36,1,0,1,391.83426521971865,0,0,0,0,10145595,1755147
low_latency,8,16,4,56,1,1,0,17,29,1,0,0,330.546580202735,0,0,0,0,8078526,1396008
low_latency,8,16,4,57,1,1,0,29,17,1,0,1,319.78759681830473,0,0,0,0,3588861,626478
low_latency,8,16,4,58,1,1,0,21,28,1,0,1,317.1992605606455,0,0,0,0,7490547,1300183
low_latency,8,16,4,59,1,1,0,43,44,1,0,1,442.29743084299844,0,0,0,0,12360697,2147821
low_latency,8,16,4,60,1,1,0,22,90,2,0,0,297.32671866884584,0,0,0,0,30480673,5257738
low_latency,8,16,4,61,0,0,0,44,260,4,1,1,,0,0,0,0,89807355,15518101
low_latency,8,16,4,62,1,1,0,26,35,1,0,1,375.23815819477284,0,0,0,0,9728730,1690556
low_latency,8,16,4,63,1,1,0,28,127,2,0,0,431.58053051316153,0,0,0,0,43027704,7439360
low_latency,8,16,4,64,1,1,0,10,21,1,0,1,292.47487136357347,0,0,0,0,5071356,886885
low_latency,8,16,4,65,1,1,0,12,15,1,0,1,285.58125895758644,0,0,0,0,3047987,533852
low_latency,8,16,4,66,1,1,0,12,33,1,0,1,306.2017227738768,0,0,0,0,9534703,1648692
low_latency,8,16,4,67,1,1,0,13,35,1,0,1,430.6190126023324,0,0,0,0,9748457,1690032
low_latency,8,16,4,68,1,1,0,9,24,1,0,1,285.73332162990243,0,0,0,0,6361137,1106456
low_latency,8,16,4,69,1,1,0,23,36,1,0,1,371.4201925964611,0,0,0,0,10390580,1797246
low_latency,8,16,4,70,1,1,0,25,40,1,0,1,307.2022832024958,0,0,0,0,11747803,2039566
