first_gamma,later_gamma_low,later_gamma_high,S,R,shot,syndrome_converged,logical_action_match,logically_correct,selected_weight,iterations,first_leg_iterations,legs,solutions,first_leg_success,rescued
0.25,-0.24,0.66,3,8,28,1,1,1,349.4815894729844,350,80,7,3,False,True
0.25,-0.24,0.66,3,8,29,1,1,1,359.1956840668613,254,43,5,3,True,False
0.25,-0.24,0.66,3,8,30,1,1,1,325.8828210696963,254,33,6,3,True,False
0.25,-0.24,0.66,3,8,31,1,1,1,285.52694858161897,141,20,4,3,True,False
0.25,-0.24,0.66,3,8,32,1,1,1,340.4050680907237,252,28,6,3,True,False
0.25,-0.24,0.66,3,8,33,1,1,1,346.02187035022496,117,18,4,3,True,False
0.25,-0.24,0.66,3,8,34,1,1,1,346.85386483268485,466,80,8,2,False,True
0.25,-0.24,0.66,3,8,35,1,1,1,407.4045599519107,238,52,5,3,True,False
0.25,-0.24,0.66,3,8,36,1,1,1,396.351264363206,153,25,4,3,True,False
0.25,-0.24,0.66,3,8,37,0,0,0,,500,80,8,0,False,False
0.25,-0.24,0.66,3,8,38,1,1,1,391.12588992694896,424,37,8,2,True,False
0.25,-0.24,0.66,3,8,39,1,1,1,360.0953822279208,360,37,7,3,True,False
0.25,-0.24,0.66,3,8,40,1,1,1,293.50734883469914,72,33,3,3,True,False
0.25,-0.24,0.66,3,8,41,1,1,1,226.82538599575787,136,18,4,3,True,False
0.25,-0.24,0.66,3,8,42,1,1,1,328.3955906081728,416,25,8,2,True,False
0.25,-0.24,0.66,3,8,43,1,1,1,343.36213996198785,98,21,3,3,True,False
0.25,-0.24,0.66,3,8,44,1,1,1,396.4687337538469,219,18,5,3,True,False
0.25,-0.24,0.66,3,8,45,1,1,1,247.19065710579184,198,26,4,3,True,False
0.25,-0.24,0.66,3,8,46,1,1,1,399.623139095343,312,25,7,3,True,False
0.25,-0.24,0.66,3,8,47,1,1,1,300.8377827556977,442,22,8,1,True,False
0.25,-0.24,0.66,3,8,48,1,1,1,391.10301773934555,120,27,3,3,True,False
0.25,-0.24,0.66,3,8,49,1,1,1,360.90741421459387,332,25,7,3,True,False
0.25,-0.24,0.66,3,8,50,1,1,1,313.24746694633507,451,31,8,1,True,False
0.25,-0.24,0.66,3,8,51,1,1,1,272.420109038991,103,17,3,3,True,False
0.25,-0.24,0.66,3,8,52,1,1,1,258.6872963628482,233,44,5,3,True,False
0.25,-0.24,0.66,3,8,53,1,1,1,353.6181848264015,261,80,5,3,True,False
0.25,-0.24,0.66,3,8,54,1,1,1,385.9629727434567,266,46,6,3,True,False
0.25,-0.24,0.66,3,8,55,1,1,1,405.4659368855956,445,25,8,1,True,False
0.25,-0.24,0.66,3,8,56,1,1,1,358.0905468496888,439,80,8,3,False,True
0.25,-0.24,0.66,3,8,57,1,1,1,335.1588456344334,243,19,6,3,True,False
0.25,-0.24,0.66,3,8,58,1,1,1,303.81979552907956,101,16,3,3,True,False
0.25,-0.24,0.66,3,8,59,1,1,1,452.26105662239297,465,45,8,1,True,False
0.25,-0.24,0.66,3,8,60,1,1,1,322.91472542438373,132,30,4,3,True,False
0.25,-0.24,0.66,3,8,61,0,0,0,,500,80,8,0,False,False
0.25,-0.24,0.66,3,8,62,1,1,1,411.832119405667,215,28,5,3,True,False
0.25,-0.24,0.66,3,8,63,1,1,1,385.642096417405,232,37,5,3,True,False
0.25,-0.24,0.66,3,8,64,1,1,1,278.7770616951118,74,23,3,3,True,False
0.25,-0.24,0.66,3,8,65,1,1,1,298.46332625844525,65,31,3,3,True,False
0.25,-0.24,0.66,3,8,66,1,1,1,310.05971627856,215,22,5,3,True,False
0.25,-0.24,0.66,3,8,67,1,1,1,428.84117822222026,147,31,4,3,True,False
0.25,-0.24,0.66,3,8,68,1,1,1,290.45936733726637,411,20,8,2,True,False
0.25,-0.24,0.66,3,8,69,1,1,1,355.31448491275955,77,35,3,3,True,False
0.25,-0.24,0.66,3,8,70,1,1,1,324.2738142332343,244,32,6,3,True,False
0.25,-0.24,0.66,3,8,71,1,1,1,233.85822205456148,56,19,3,3,True,False
0.25,-0.24,0.66,3,8,72,1,1,1,345.2601536845826,446,30,8,2,True,False
0.25,-0.24,0.66,3,8,73,1,1,1,272.94166483059627,95,16,3,3,True,False
0.25,-0.24,0.66,3,8,74,1,1,1,393.94997139003056,119,30,3,3,True,False
0.25,-0.24,0.66,3,8,75,1,1,1,427.0856209830672,307,80,6,3,False,True
0.25,-0.24,0.66,3,8,76,1,1,1,386.90030226549425,197,30,5,3,True,False
0.25,-0.24,0.66,3,8,77,1,1,1,335.72277966329,304,27,7,3,True,False
0.25,-0.24,0.66,3,8,78,1,1,1,332.47239415105923,411,80,8,3,False,True
0.25,-0.24,0.66,3,8,79,1,1,1,273.0699800584164,90,16,3,3,True,False
0.25,-0.24,0.66,3,8,80,1,1,1,390.7174692338731,247,29,6,3,True,False
0.25,-0.24,0.66,3,8,81,1,1,1,363.0386420998793,104,20,3,3,True,False
0.25,-0.24,0.66,3,8,82,1,1,1,303.2887316188873,64,30,3,3,True,False
0.25,-0.24,0.66,3,8,83,1,1,1,363.06592510765,291,34,6,3,True,False
0.25,-0.24,0.66,3,8,84,1,1,1,357.15246147857147,319,27,6,3,True,False
0.25,-0.24,0.66,3,8,85,1,1,1,240.1246727008927,230,29,5,3,True,False
0.25,-0.24,0.66,3,8,86,1,1,1,338.1824667100422,107,50,3,3,True,False
0.25,-0.24,0.66,3,8,87,1,1,1,377.2088094351727,480,80,8,1,False,True
0.25,-0.24,0.66,3,8,88,1,1,1,377.6572523052703,95,42,3,3,True,False
0.25,-0.24,0.66,3,8,89,1,1,1,366.4414296001787,254,32,6,3,True,False
0.25,-0.24,0.66,3,8,90,1,1,1,311.677600028673,55,16,3,3,True,False
0.25,-0.24,0.66,3,8,91,0,0,0,,500,80,8,0,False,False
0.25,-0.24,0.66,3,8,92,1,1,1,343.5577990850549,374,26,8,3,True,False
0.25,-0.24,0.66,3,8,93,1,1,1,300.4789985779083,220,31,5,3,True,False
0.25,-0.24,0.66,3,8,94,1,1,1,362.5856886511678,252,33,6,3,True,False
0.25,-0.24,0.66,3,8,95,1,1,1,339.04132144161815,81,18,3,3,True,False
0.25,-0.24,0.66,3,8,96,1,1,1,300.6408532896441,336,16,7,3,True,False
0.25,-0.24,0.66,3,8,97,1,1,1,430.73776283984773,461,80,8,2,False,True
0.25,-0.24,0.66,3,8,98,1,1,1,326.960255386557,165,25,4,3,True,False
0.25,-0.24,0.66,3,8,99,1,1,1,326.94040353973685,180,44,4,3,True,False
0.25,-0.24,0.66,3,8,100,1,1,1,345.4227854954969,171,80,4,3,False,True
0.25,-0.24,0.66,3,8,101,1,1,1,309.140936455733,50,18,3,3,True,False
0.25,-0.24,0.66,3,8,102,1,1,1,258.74913176928567,299,80,6,3,False,True
0.25,-0.24,0.66,3,8,103,1,1,1,410.70648991171845,457,54,8,2,True,False
0.25,-0.24,0.66,3,8,104,1,1,1,295.380544476776,86,18,3,3,True,False
0.25,-0.24,0.66,3,8,105,1,1,1,391.04841419798083,449,58,8,2,True,False
0.25,-0.24,0.66,3,8,106,1,1,1,302.2556580886102,99,35,3,3,True,False
0.25,-0.24,0.66,3,8,107,1,1,1,322.1300817363482,398,80,8,3,False,True
0.25,-0.24,0.66,3,8,108,1,1,1,382.38909344565906,192,80,4,3,False,True
0.25,-0.24,0.66,3,8,109,1,1,1,379.0741094134602,83,34,3,3,True,False
0.25,-0.24,0.66,3,8,110,1,1,1,413.1985613690827,469,49,8,1,True,False
0.25,-0.24,0.66,3,8,111,1,1,1,404.2715570445873,273,54,6,3,True,False
0.25,-0.24,0.66,3,8,112,1,1,1,329.8719165750861,436,48,8,2,True,False
0.25,-0.24,0.66,3,8,113,1,1,1,276.2851926126827,209,26,5,3,True,False
0.25,-0.24,0.66,3,8,114,1,1,1,349.97869022261057,440,20,8,1,True,False
0.25,-0.24,0.66,3,8,115,1,1,1,261.4680266731877,67,19,3,3,True,False
0.25,-0.24,0.66,3,8,116,1,1,1,334.35677903390723,90,34,3,3,True,False
0.25,-0.24,0.66,3,8,117,1,1,1,451.12793201683985,467,80,8,2,False,True
0.25,-0.24,0.66,3,8,118,1,1,1,344.0011686597601,189,18,5,3,True,False
0.25,-0.24,0.66,3,8,119,1,1,1,293.7021099222694,86,28,3,3,True,False
0.25,-0.24,0.66,3,8,120,1,1,1,285.0630681786598,90,20,3,3,True,False
0.25,-0.24,0.66,3,8,121,1,1,1,463.4497246426643,431,29,8,2,True,False
0.25,-0.24,0.66,3,8,122,1,1,1,317.9205826506741,218,33,5,3,True,False
0.25,-0.24,0.66,3,8,123,1,1,1,395.357992675913,224,29,5,3,True,False
0.25,-0.24,0.66,3,8,124,0,0,0,,500,80,8,0,False,False
0.25,-0.24,0.66,3,8,125,1,1,1,354.7803852639372,106,61,3,3,True,False
0.25,-0.24,0.66,3,8,126,1,1,1,354.90696138202713,126,25,4,3,True,False
0.25,-0.24,0.66,3,8,127,1,1,1,369.43141632645563,178,38,4,3,True,False
0.25,-0.24,0.66,3,16,0,1,1,1,328.6641794878916,86,23,3,3,True,False
0.25,-0.24,0.66,3,16,1,1,1,1,298.31313780294295,135,17,4,3,True,False
0.25,-0.24,0.66,3,16,2,1,1,1,388.67262118387396,694,25,13,3,True,False
0.25,-0.24,0.66,3,16,3,1,1,1,362.1952545164906,187,36,5,3,True,False
0.25,-0.24,0.66,3,16,4,1,1,1,319.89038709201327,81,15,3,3,True,False
0.25,-0.24,0.66,3,16,5,1,1,1,274.69419033665883,212,16,5,3,True,False
0.25,-0.24,0.66,3,16,6,1,1,1,290.88716386431827,426,23,9,3,True,False
0.25,-0.24,0.66,3,16,7,1,1,1,384.8952554249646,589,80,11,3,False,True
0.25,-0.24,0.66,3,16,8,1,1,1,359.70213395503305,99,56,3,3,True,False
0.25,-0.24,0.66,3,16,9,1,1,1,361.2302565766138,478,80,9,3,False,True
0.25,-0.24,0.66,3,16,10,1,1,1,343.5933583476939,113,39,3,3,True,False
0.25,-0.24,0.66,3,16,11,1,1,1,361.91901569493524,187,21,5,3,True,False
0.25,-0.24,0.66,3,16,12,1,1,1,382.6857445878155,184,52,4,3,True,False
0.25,-0.24,0.66,3,16,13,1,1,1,406.8894433067278,686,80,12,3,False,True
0.25,-0.24,0.66,3,16,14,1,1,1,344.9932359701255,348,61,6,3,True,False
0.25,-0.24,0.66,3,16,15,1,1,1,378.2873233726293,425,80,8,3,False,True
0.25,-0.24,0.66,3,16,16,1,1,1,393.06636497611544,129,34,4,3,True,False
0.25,-0.24,0.66,3,16,17,1,1,1,345.976594832811,131,22,4,3,True,False
0.25,-0.24,0.66,3,16,18,1,1,1,453.84616372582457,922,22,16,1,True,False
0.25,-0.24,0.66,3,16,19,1,1,1,387.6302560012778,85,25,3,3,True,False
0.25,-0.24,0.66,3,16,20,1,1,1,279.96045497823843,240,24,6,3,True,False
0.25,-0.24,0.66,3,16,21,1,1,1,273.57854771508386,169,14,4,3,True,False
0.25,-0.24,0.66,3,16,22,1,1,1,329.43220613348376,61,22,3,3,True,False
0.25,-0.24,0.66,3,16,23,1,1,1,360.65008896626534,273,16,6,3,True,False
0.25,-0.24,0.66,3,16,24,1,1,1,299.5748059099719,156,19,4,3,True,False
0.25,-0.24,0.66,3,16,25,1,1,1,231.49009693130174,416,22,8,3,True,False
0.25,-0.24,0.66,3,16,26,1,1,1,298.1364026687779,202,27,5,3,True,False
0.25,-0.24,0.66,3,16,27,1,1,1,279.68360395475577,135,38,4,3,True,False
0.25,-0.24,0.66,3,16,28,1,1,1,349.4815894729844,350,80,7,3,False,True
0.25,-0.24,0.66,3,16,29,1,1,1,359.1956840668613,254,43,5,3,True,False
0.25,-0.24,0.66,3,16,30,1,1,1,325.8828210696963,254,33,6,3,True,False
0.25,-0.24,0.66,3,16,31,1,1,1,285.52694858161897,141,20,4,3,True,False
0.25,-0.24,0.66,3,16,32,1,1,1,340.4050680907237,252,28,6,3,True,False
0.25,-0.24,0.66,3,16,33,1,1,1,346.02187035022496,117,18,4,3,True,False
0.25,-0.24,0.66,3,16,34,1,1,1,346.85386483268485,480,80,9,3,False,True
0.25,-0.24,0.66,3,16,35,1,1,1,407.4045599519107,238,52,5,3,True,False
0.25,-0.24,0.66,3,16,36,1,1,1,396.351264363206,153,25,4,3,True,False
0.25,-0.24,0.66,3,16,37,0,1,0,,980,80,16,0,False,False
0.25,-0.24,0.66,3,16,38,1,1,1,391.12588992694896,570,37,11,3,True,False
0.25,-0.24,0.66,3,16,39,1,1,1,360.0953822279208,360,37,7,3,True,False
0.25,-0.24,0.66,3,16,40,1,1,1,293.50734883469914,72,33,3,3,True,False
0.25,-0.24,0.66,3,16,41,1,1,1,226.82538599575787,136,18,4,3,True,False
0.25,-0.24,0.66,3,16,42,1,1,1,328.3955906081728,503,25,10,3,True,False
0.25,-0.24,0.66,3,16,43,1,1,1,343.36213996198785,98,21,3,3,True,False
0.25,-0.24,0.66,3,16,44,1,1,1,396.4687337538469,219,18,5,3,True,False
0.25,-0.24,0.66,3,16,45,1,1,1,247.19065710579184,198,26,4,3,True,False
0.25,-0.24,0.66,3,16,46,1,1,1,399.623139095343,312,25,7,3,True,False
0.25,-0.24,0.66,3,16,47,1,1,1,300.8377827556977,712,22,13,3,True,False
0.25,-0.24,0.66,3,16,48,1,1,1,391.10301773934555,120,27,3,3,True,False
0.25,-0.24,0.66,3,16,49,1,1,1,360.90741421459387,332,25,7,3,True,False
0.25,-0.24,0.66,3,16,50,1,1,1,313.24746694633507,548,31,11,3,True,False
0.25,-0.24,0.66,3,16,51,1,1,1,272.420109038991,103,17,3,3,True,False
0.25,-0.24,0.66,3,16,52,1,1,1,258.6872963628482,233,44,5,3,True,False
0.25,-0.24,0.66,3,16,53,1,1,1,353.6181848264015,261,80,5,3,True,False
0.25,-0.24,0.66,3,16,54,1,1,1,385.9629727434567,266,46,6,3,True,False
0.25,-0.24,0.66,3,16,55,1,1,1,405.4659368855956,551,25,11,3,True,False
0.25,-0.24,0.66,3,16,56,1,1,1,358.0905468496888,439,80,8,3,False,True
0.25,-0.24,0.66,3,16,57,1,1,1,335.1588456344334,243,19,6,3,True,False
0.25,-0.24,0.66,3,16,58,1,1,1,303.81979552907956,101,16,3,3,True,False
0.25,-0.24,0.66,3,16,59,1,1,1,452.26105662239297,945,45,16,1,True,False
0.25,-0.24,0.66,3,16,60,1,1,1,322.91472542438373,132,30,4,3,True,False
0.25,-0.24,0.66,3,16,61,1,1,1,420.11977261629136,629,80,12,3,False,True
0.25,-0.24,0.66,3,16,62,1,1,1,411.832119405667,215,28,5,3,True,False
0.25,-0.24,0.66,3,16,63,1,1,1,385.642096417405,232,37,5,3,True,False
0.25,-0.24,0.66,3,16,64,1,1,1,278.7770616951118,74,23,3,3,True,False
0.25,-0.24,0.66,3,16,65,1,1,1,298.46332625844525,65,31,3,3,True,False
0.25,-0.24,0.66,3,16,66,1,1,1,310.05971627856,215,22,5,3,True,False
0.25,-0.24,0.66,3,16,67,1,1,1,428.84117822222026,147,31,4,3,True,False
0.25,-0.24,0.66,3,16,68,1,1,1,290.45936733726637,441,20,9,3,True,False
0.25,-0.24,0.66,3,16,69,1,1,1,355.31448491275955,77,35,3,3,True,False
0.25,-0.24,0.66,3,16,70,1,1,1,324.2738142332343,244,32,6,3,True,False
0.25,-0.24,0.66,3,16,71,1,1,1,233.85822205456148,56,19,3,3,True,False
0.25,-0.24,0.66,3,16,72,1,1,1,345.2601536845826,536,30,10,3,True,False
0.25,-0.24,0.66,3,16,73,1,1,1,272.94166483059627,95,16,3,3,True,False
0.25,-0.24,0.66,3,16,74,1,1,1,393.94997139003056,119,30,3,3,True,False
0.25,-0.24,0.66,3,16,75,1,1,1,427.0856209830672,307,80,6,3,False,True
0.25,-0.24,0.66,3,16,76,1,1,1,386.90030226549425,197,30,5,3,True,False
0.25,-0.24,0.66,3,16,77,1,1,1,335.72277966329,304,27,7,3,True,False
0.25,-0.24,0.66,3,16,78,1,1,1,332.47239415105923,411,80,8,3,False,True
0.25,-0.24,0.66,3,16,79,1,1,1,273.0699800584164,90,16,3,3,True,False
0.25,-0.24,0.66,3,16,80,1,1,1,390.7174692338731,247,29,6,3,True,False
0.25,-0.24,0.66,3,16,81,1,1,1,363.0386420998793,104,20,3,3,True,False
0.25,-0.24,0.66,3,16,82,1,1,1,303.2887316188873,64,30,3,3,True,False
0.25,-0.24,0.66,3,16,83,1,1,1,363.06592510765,291,34,6,3,True,False
0.25,-0.24,0.66,3,16,84,1,1,1,357.15246147857147,319,27,6,3,True,False
0.25,-0.24,0.66,3,16,85,1,1,1,240.1246727008927,230,29,5,3,True,False
0.25,-0.24,0.66,3,16,86,1,1,1,338.1824667100422,107,50,3,3,True,False
0.25,-0.24,0.66,3,16,87,1,1,1,377.2088094351727,565,80,10,3,False,True
0.25,-0.24,0.66,3,16,88,1,1,1,377.6572523052703,95,42,3,3,True,False
0.25,-0.24,0.66,3,16,89,1,1,1,366.4414296001787,254,32,6,3,True,False
0.25,-0.24,0.66,3,16,90,1,1,1,311.677600028673,55,16,3,3,True,False
0.25,-0.24,0.66,3,16,91,0,0,0,,980,80,16,0,False,False
0.25,-0.24,0.66,3,16,92,1,1,1,343.5577990850549,374,26,8,3,True,False
0.25,-0.24,0.66,3,16,93,1,1,1,300.4789985779083,220,31,5,3,True,False
0.25,-0.24,0.66,3,16,94,1,1,1,362.5856886511678,252,33,6,3,True,False
0.25,-0.24,0.66,3,16,95,1,1,1,339.04132144161815,81,18,3,3,True,False
0.25,-0.24,0.66,3,16,96,1,1,1,300.6408532896441,336,16,7,3,True,False
0.25,-0.24,0.66,3,16,97,1,1,1,412.3640180816908,722,80,13,3,False,True
0.25,-0.24,0.66,3,16,98,1,1,1,326.960255386557,165,25,4,3,True,False
0.25,-0.24,0.66,3,16,99,1,1,1,326.94040353973685,180,44,4,3,True,False
0.25,-0.24,0.66,3,16,100,1,1,1,345.4227854954969,171,80,4,3,False,True
0.25,-0.24,0.66,3,16,101,1,1,1,309.140936455733,50,18,3,3,True,False
0.25,-0.24,0.66,3,16,102,1,1,1,258.74913176928567,299,80,6,3,False,True
0.25,-0.24,0.66,3,16,103,1,1,1,410.70648991171845,935,54,16,3,True,False
0.25,-0.24,0.66,3,16,104,1,1,1,295.380544476776,86,18,3,3,True,False
0.25,-0.24,0.66,3,16,105,1,1,1,391.04841419798083,588,58,11,3,True,False
0.25,-0.24,0.66,3,16,106,1,1,1,302.2556580886102,99,35,3,3,True,False
0.25,-0.24,0.66,3,16,107,1,1,1,322.1300817363482,398,80,8,3,False,True
0.25,-0.24,0.66,3,16,108,1,1,1,382.38909344565906,192,80,4,3,False,True
0.25,-0.24,0.66,3,16,109,1,1,1,379.0741094134602,83,34,3,3,True,False
0.25,-0.24,0.66,3,16,110,1,1,1,413.1985613690827,642,49,12,3,True,False
0.25,-0.24,0.66,3,16,111,1,1,1,404.2715570445873,273,54,6,3,True,False
0.25,-0.24,0.66,3,16,112,1,1,1,329.8719165750861,545,48,10,3,True,False
0.25,-0.24,0.66,3,16,113,1,1,1,276.2851926126827,209,26,5,3,True,False
0.25,-0.24,0.66,3,16,114,1,1,1,349.97869022261057,815,20,15,3,True,False
0.25,-0.24,0.66,3,16,115,1,1,1,261.4680266731877,67,19,3,3,True,False
0.25,-0.24,0.66,3,16,116,1,1,1,334.35677903390723,90,34,3,3,True,False
0.25,-0.24,0.66,3,16,117,1,1,1,451.12793201683985,626,80,11,3,False,True
0.25,-0.24,0.66,3,16,118,1,1,1,344.0011686597601,189,18,5,3,True,False
0.25,-0.24,0.66,3,16,119,1,1,1,293.7021099222694,86,28,3,3,True,False
0.25,-0.24,0.66,3,16,120,1,1,1,285.0630681786598,90,20,3,3,True,False
0.25,-0.24,0.66,3,16,121,1,1,1,463.4497246426643,449,29,9,3,True,False
0.25,-0.24,0.66,3,16,122,1,1,1,317.9205826506741,218,33,5,3,True,False
0.25,-0.24,0.66,3,16,123,1,1,1,395.357992675913,224,29,5,3,True,False
0.25,-0.24,0.66,3,16,124,1,1,1,375.1159022075733,899,80,16,2,False,True
0.25,-0.24,0.66,3,16,125,1,1,1,354.7803852639372,106,61,3,3,True,False
0.25,-0.24,0.66,3,16,126,1,1,1,354.90696138202713,126,25,4,3,True,False
0.25,-0.24,0.66,3,16,127,1,1,1,369.43141632645563,178,38,4,3,True,False
0.25,-0.24,0.66,3,32,0,1,1,1,328.6641794878916,86,23,3,3,True,False
0.25,-0.24,0.66,3,32,1,1,1,1,298.31313780294295,135,17,4,3,True,False
0.25,-0.24,0.66,3,32,2,1,1,1,388.67262118387396,694,25,13,3,True,False
0.25,-0.24,0.66,3,32,3,1,1,1,362.1952545164906,187,36,5,3,True,False
0.25,-0.24,0.66,3,32,4,1,1,1,319.89038709201327,81,15,3,3,True,False
0.25,-0.24,0.66,3,32,5,1,1,1,274.69419033665883,212,16,5,3,True,False
0.25,-0.24,0.66,3,32,6,1,1,1,290.88716386431827,426,23,9,3,True,False
0.25,-0.24,0.66,3,32,7,1,1,1,384.8952554249646,589,80,11,3,False,True
0.25,-0.24,0.66,3,32,8,1,1,1,359.70213395503305,99,56,3,3,True,False
0.25,-0.24,0.66,3,32,9,1,1,1,361.2302565766138,478,80,9,3,False,True
0.25,-0.24,0.66,3,32,10,1,1,1,343.5933583476939,113,39,3,3,True,False
0.25,-0.24,0.66,3,32,11,1,1,1,361.91901569493524,187,21,5,3,True,False
0.25,-0.24,0.66,3,32,12,1,1,1,382.6857445878155,184,52,4,3,True,False
0.25,-0.24,0.66,3,32,13,1,1,1,406.8894433067278,686,80,12,3,False,True
0.25,-0.24,0.66,3,32,14,1,1,1,344.9932359701255,348,61,6,3,True,False
0.25,-0.24,0.66,3,32,15,1,1,1,378.2873233726293,425,80,8,3,False,True
0.25,-0.24,0.66,3,32,16,1,1,1,393.06636497611544,129,34,4,3,True,False
0.25,-0.24,0.66,3,32,17,1,1,1,345.976594832811,131,22,4,3,True,False
0.25,-0.24,0.66,3,32,18,1,1,1,453.84616372582457,1838,22,32,2,True,False
0.25,-0.24,0.66,3,32,19,1,1,1,387.6302560012778,85,25,3,3,True,False
0.25,-0.24,0.66,3,32,20,1,1,1,279.96045497823843,240,24,6,3,True,False
0.25,-0.24,0.66,3,32,21,1,1,1,273.57854771508386,169,14,4,3,True,False
0.25,-0.24,0.66,3,32,22,1,1,1,329.43220613348376,61,22,3,3,True,False
0.25,-0.24,0.66,3,32,23,1,1,1,360.65008896626534,273,16,6,3,True,False
0.25,-0.24,0.66,3,32,24,1,1,1,299.5748059099719,156,19,4,3,True,False
0.25,-0.24,0.66,3,32,25,1,1,1,231.49009693130174,416,22,8,3,True,False
0.25,-0.24,0.66,3,32,26,1,1,1,298.1364026687779,202,27,5,3,True,False
0.25,-0.24,0.66,3,32,27,1,1,1,279.68360395475577,135,38,4,3,True,False
0.25,-0.24,0.66,3,32,28,1,1,1,349.4815894729844,350,80,7,3,False,True
0.25,-0.24,0.66,3,32,29,1,1,1,359.1956840668613,254,43,5,3,True,False
0.25,-0.24,0.66,3,32,30,1,1,1,325.8828210696963,254,33,6,3,True,False
0.25,-0.24,0.66,3,32,31,1,1,1,285.52694858161897,141,20,4,3,True,False
0.25,-0.24,0.66,3,32,32,1,1,1,340.4050680907237,252,28,6,3,True,False
0.25,-0.24,0.66,3,32,33,1,1,1,346.02187035022496,117,18,4,3,True,False
0.25,-0.24,0.66,3,32,34,1,1,1,346.85386483268485,480,80,9,3,False,True
0.25,-0.24,0.66,3,32,35,1,1,1,407.4045599519107,238,52,5,3,True,False
0.25,-0.24,0.66,3,32,36,1,1,1,396.351264363206,153,25,4,3,True,False
0.25,-0.24,0.66,3,32,37,0,0,0,,1940,80,32,0,False,False
0.25,-0.24,0.66,3,32,38,1,1,1,391.12588992694896,570,37,11,3,True,False
0.25,-0.24,0.66,3,32,39,1,1,1,360.0953822279208,360,37,7,3,True,False
0.25,-0.24,0.66,3,32,40,1,1,1,293.50734883469914,72,33,3,3,True,False
0.25,-0.24,0.66,3,32,41,1,1,1,226.82538599575787,136,18,4,3,True,False
0.25,-0.24,0.66,3,32,42,1,1,1,328.3955906081728,503,25,10,3,True,False
0.25,-0.24,0.66,3,32,43,1,1,1,343.36213996198785,98,21,3,3,True,False
0.25,-0.24,0.66,3,32,44,1,1,1,396.4687337538469,219,18,5,3,True,False
0.25,-0.24,0.66,3,32,45,1,1,1,247.19065710579184,198,26,4,3,True,False
0.25,-0.24,0.66,3,32,46,1,1,1,399.623139095343,312,25,7,3,True,False
0.25,-0.24,0.66,3,32,47,1,1,1,300.8377827556977,712,22,13,3,True,False
0.25,-0.24,0.66,3,32,48,1,1,1,391.10301773934555,120,27,3,3,True,False
0.25,-0.24,0.66,3,32,49,1,1,1,360.90741421459387,332,25,7,3,True,False
0.25,-0.24,0.66,3,32,50,1,1,1,313.24746694633507,548,31,11,3,True,False
0.25,-0.24,0.66,3,32,51,1,1,1,272.420109038991,103,17,3,3,True,False
0.25,-0.24,0.66,3,32,52,1,1,1,258.6872963628482,233,44,5,3,True,False
0.25,-0.24,0.66,3,32,53,1,1,1,353.6181848264015,261,80,5,3,True,False
0.25,-0.24,0.66,3,32,54,1,1,1,385.9629727434567,266,46,6,3,True,False
0.25,-0.24,0.66,3,32,55,1,1,1,405.4659368855956,551,25,11,3,True,False
0.25,-0.24,0.66,3,32,56,1,1,1,358.0905468496888,439,80,8,3,False,True
0.25,-0.24,0.66,3,32,57,1,1,1,335.1588456344334,243,19,6,3,True,False
0.25,-0.24,0.66,3,32,58,1,1,1,303.81979552907956,101,16,3,3,True,False
0.25,-0.24,0.66,3,32,59,1,1,1,452.26105662239297,1529,45,27,3,True,False
0.25,-0.24,0.66,3,32,60,1,1,1,322.91472542438373,132,30,4,3,True,False
0.25,-0.24,0.66,3,32,61,1,1,1,420.11977261629136,629,80,12,3,False,True
0.25,-0.24,0.66,3,32,62,1,1,1,411.832119405667,215,28,5,3,True,False
0.25,-0.24,0.66,3,32,63,1,1,1,385.642096417405,232,37,5,3,True,False
0.25,-0.24,0.66,3,32,64,1,1,1,278.7770616951118,74,23,3,3,True,False
0.25,-0.24,0.66,3,32,65,1,1,1,298.46332625844525,65,31,3,3,True,False
0.25,-0.24,0.66,3,32,66,1,1,1,310.05971627856,215,22,5,3,True,False
0.25,-0.24,0.66,3,32,67,1,1,1,428.84117822222026,147,31,4,3,True,False
0.25,-0.24,0.66,3,32,68,1,1,1,290.45936733726637,441,20,9,3,True,False
0.25,-0.24,0.66,3,32,69,1,1,1,355.31448491275955,77,35,3,3,True,False
0.25,-0.24,0.66,3,32,70,1,1,1,324.2738142332343,244,32,6,3,True,False
0.25,-0.24,0.66,3,32,71,1,1,1,233.85822205456148,56,19,3,3,True,False
0.25,-0.24,0.66,3,32,72,1,1,1,345.2601536845826,536,30,10,3,True,False
0.25,-0.24,0.66,3,32,73,1,1,1,272.94166483059627,95,16,3,3,True,False
0.25,-0.24,0.66,3,32,74,1,1,1,393.94997139003056,119,30,3,3,True,False
0.25,-0.24,0.66,3,32,75,1,1,1,427.0856209830672,307,80,6,3,False,True
0.25,-0.24,0.66,3,32,76,1,1,1,386.90030226549425,197,30,5,3,True,False
0.25,-0.24,0.66,3,32,77,1,1,1,335.72277966329,304,27,7,3,True,False
0.25,-0.24,0.66,3,32,78,1,1,1,332.47239415105923,411,80,8,3,False,True
0.25,-0.24,0.66,3,32,79,1,1,1,273.0699800584164,90,16,3,3,True,False
0.25,-0.24,0.66,3,32,80,1,1,1,390.7174692338731,247,29,6,3,True,False
0.25,-0.24,0.66,3,32,81,1,1,1,363.0386420998793,104,20,3,3,True,False
