N,sample_seed,shot,winner_engine,parallel_iterations,syndrome_converged,logically_correct,syndrome_valid_logical_error,selected_weight,baseline_iterations,rescued_vs_engine0,selected_correction_differs_from_engine0,full_counterfactual_engine_iterations,post_winner_iterations_avoided_by_cancellation,post_winner_waste_fraction_without_cancellation,early_stop_compute_cycles,early_stop_nonwinner_work_fraction
2,20260810,113,0,30,1,1,0,278.56803548084486,30,0,0,60,0,0.0,60,0.5
2,20260810,114,0,21,1,1,0,280.1410712738771,21,0,0,42,0,0.0,42,0.5
2,20260810,115,0,74,1,1,0,415.98568841664854,74,0,0,148,0,0.0,148,0.5
2,20260810,116,0,26,1,1,0,306.9698903663811,26,0,0,52,0,0.0,52,0.5
2,20260810,117,1,93,1,1,0,330.0014287031156,103,0,1,196,10,0.05102040816326531,186,0.5
2,20260810,118,1,113,1,1,0,422.5373008031957,230,0,1,343,117,0.34110787172011664,226,0.5
2,20260810,119,0,58,1,1,0,323.2817376809637,58,0,0,116,0,0.0,116,0.5
2,20260810,120,1,103,1,1,0,409.40395185736617,436,0,1,539,333,0.6178107606679035,206,0.5
2,20260810,121,0,100,1,1,0,329.87798590520765,100,0,0,230,30,0.13043478260869565,200,0.5
2,20260810,122,0,30,1,1,0,265.1295361278866,30,0,0,60,0,0.0,60,0.5
2,20260810,123,0,53,1,1,0,265.9838075018389,53,0,0,106,0,0.0,106,0.5
2,20260810,124,0,41,1,1,0,380.2973655884095,41,0,0,82,0,0.0,82,0.5
2,20260810,125,0,43,1,1,0,302.04750776657295,43,0,0,86,0,0.0,86,0.5
2,20260810,126,1,119,1,1,0,409.29548786553653,128,0,1,247,9,0.03643724696356275,238,0.5
2,20260810,127,0,26,1,1,0,362.5627157712985,26,0,0,52,0,0.0,52,0.5
2,20260811,0,0,38,1,1,0,262.72411758213116,38,0,0,76,0,0.0,76,0.5
2,20260811,1,1,231,1,1,0,387.96458763921237,1182,0,1,1413,951,0.673036093418259,462,0.5
2,20260811,2,0,51,1,1,0,301.131114823069,51,0,0,102,0,0.0,102,0.5
2,20260811,3,0,45,1,1,0,346.12024981797845,45,0,0,90,0,0.0,90,0.5
2,20260811,4,1,115,1,1,0,312.8585054800849,195,0,1,310,80,0.25806451612903225,230,0.5
2,20260811,5,0,112,1,1,0,328.25603983697135,112,0,0,241,17,0.07053941908713693,224,0.5
2,20260811,6,0,21,1,1,0,270.52824890805505,21,0,0,42,0,0.0,42,0.5
2,20260811,7,0,78,1,1,0,373.69719295653067,78,0,0,156,0,0.0,156,0.5
2,20260811,8,1,90,1,1,0,254.5467512994269,164,0,1,254,74,0.29133858267716534,180,0.5
2,20260811,9,0,74,1,1,0,281.26795917260876,74,0,0,148,0,0.0,148,0.5
2,20260811,10,0,32,1,1,0,278.2676039972531,32,0,0,64,0,0.0,64,0.5
2,20260811,11,0,73,1,1,0,334.53197140417876,73,0,0,146,0,0.0,146,0.5
2,20260811,12,1,159,1,1,0,275.5177115339319,168,0,1,327,9,0.027522935779816515,318,0.5
2,20260811,13,1,100,1,1,0,381.0280329923555,186,0,1,286,86,0.3006993006993007,200,0.5
2,20260811,14,0,36,1,1,0,309.29812843956813,36,0,0,72,0,0.0,72,0.5
2,20260811,15,0,100,1,1,0,356.8067888010495,100,0,0,279,79,0.2831541218637993,200,0.5
2,20260811,16,0,109,1,1,0,381.45591896909934,109,0,0,235,17,0.07234042553191489,218,0.5
2,20260811,17,0,66,1,1,0,310.8063991347773,66,0,0,132,0,0.0,132,0.5
2,20260811,18,1,116,1,1,0,331.1423900288015,135,0,1,251,19,0.07569721115537849,232,0.5
2,20260811,19,0,23,1,1,0,316.6001322510972,23,0,0,46,0,0.0,46,0.5
2,20260811,20,0,165,1,1,0,363.45653704960455,165,0,0,335,5,0.014925373134328358,330,0.5
2,20260811,21,1,193,1,1,0,357.46618300252595,224,0,1,417,31,0.07434052757793765,386,0.5
2,20260811,22,0,64,1,1,0,335.4195204053038,64,0,0,128,0,0.0,128,0.5
2,20260811,23,0,125,1,1,0,404.2563965331852,125,0,0,254,4,0.015748031496062992,250,0.5
2,20260811,24,0,73,1,1,0,291.222054809026,73,0,0,146,0,0.0,146,0.5
2,20260811,25,0,107,1,1,0,344.3882184284754,107,0,0,279,65,0.23297491039426524,214,0.5
2,20260811,26,1,309,1,1,0,271.27242409076234,1013,0,1,1322,704,0.5325264750378215,618,0.5
2,20260811,27,0,111,1,1,0,326.9479451712326,111,0,0,229,7,0.03056768558951965,222,0.5
2,20260811,28,0,101,1,1,0,334.3829562794581,101,0,0,231,29,0.12554112554112554,202,0.5
2,20260811,29,0,34,1,1,0,226.6341805350745,34,0,0,68,0,0.0,68,0.5
2,20260811,30,0,31,1,1,0,332.15061678648215,31,0,0,62,0,0.0,62,0.5
2,20260811,31,0,57,1,1,0,394.7011525225419,57,0,0,114,0,0.0,114,0.5
2,20260811,32,0,23,1,1,0,215.4102062512727,23,0,0,46,0,0.0,46,0.5
2,20260811,33,0,39,1,1,0,336.1170316676389,39,0,0,78,0,0.0,78,0.5
2,20260811,34,0,67,1,1,0,329.3867908013183,67,0,0,134,0,0.0,134,0.5
2,20260811,35,0,30,1,1,0,288.0016818063665,30,0,0,60,0,0.0,60,0.5
2,20260811,36,0,56,1,1,0,308.31499240277907,56,0,0,112,0,0.0,112,0.5
2,20260811,37,0,60,1,1,0,399.8634866343296,60,0,0,120,0,0.0,120,0.5
2,20260811,38,0,112,1,1,0,305.31626300186343,112,0,0,244,20,0.08196721311475409,224,0.5
2,20260811,39,1,104,1,1,0,420.1794565039062,132,0,1,236,28,0.11864406779661017,208,0.5
2,20260811,40,0,47,1,1,0,362.53686602792294,47,0,0,94,0,0.0,94,0.5
2,20260811,41,0,122,1,1,0,391.22621835281836,122,0,0,359,115,0.3203342618384401,244,0.5
2,20260811,42,0,36,1,1,0,387.9954543801733,36,0,0,72,0,0.0,72,0.5
2,20260811,43,1,104,1,1,0,320.35712677732886,177,0,1,281,73,0.2597864768683274,208,0.5
2,20260811,44,0,38,1,1,0,327.6861491539229,38,0,0,76,0,0.0,76,0.5
2,20260811,45,0,110,1,1,0,358.26739343797703,110,0,0,221,1,0.004524886877828055,220,0.5
2,20260811,46,0,100,1,1,0,301.61205853105434,100,0,0,219,19,0.0867579908675799,200,0.5
2,20260811,47,0,25,1,1,0,247.78860179454477,25,0,0,50,0,0.0,50,0.5
2,20260811,48,1,103,1,1,0,350.0600931965814,112,0,1,215,9,0.04186046511627907,206,0.5
2,20260811,49,1,97,1,1,0,440.5808197955658,185,0,1,282,88,0.3120567375886525,194,0.5
2,20260811,50,0,37,1,1,0,387.9443357714109,37,0,0,74,0,0.0,74,0.5
2,20260811,51,1,516,1,1,0,465.34678866973445,662,0,1,1178,146,0.12393887945670629,1032,0.5
2,20260811,52,0,52,1,1,0,382.80360607743546,52,0,0,104,0,0.0,104,0.5
2,20260811,53,0,36,1,1,0,303.91476913247425,36,0,0,72,0,0.0,72,0.5
2,20260811,54,0,108,1,1,0,287.562299385035,108,0,0,225,9,0.04,216,0.5
2,20260811,55,0,60,1,1,0,287.7967043305675,60,0,0,120,0,0.0,120,0.5
2,20260811,56,0,43,1,1,0,423.0388808782376,43,0,0,86,0,0.0,86,0.5
2,20260811,57,0,38,1,1,0,353.02400256085264,38,0,0,76,0,0.0,76,0.5
2,20260811,58,0,41,1,1,0,323.6594997170548,41,0,0,82,0,0.0,82,0.5
2,20260811,59,0,80,1,1,0,378.5582317248951,80,0,0,160,0,0.0,160,0.5
2,20260811,60,0,52,1,1,0,344.44423786503944,52,0,0,104,0,0.0,104,0.5
2,20260811,61,0,42,1,1,0,285.8554624869321,42,0,0,84,0,0.0,84,0.5
2,20260811,62,0,63,1,1,0,357.04138853092513,63,0,0,126,0,0.0,126,0.5
2,20260811,63,1,118,1,1,0,437.78503636913285,351,0,1,469,233,0.4968017057569296,236,0.5
2,20260811,64,0,41,1,1,0,303.6858328432943,41,0,0,82,0,0.0,82,0.5
2,20260811,65,0,66,1,1,0,422.47965912491935,66,0,0,132,0,0.0,132,0.5
2,20260811,66,0,56,1,1,0,331.3369314313147,56,0,0,112,0,0.0,112,0.5
2,20260811,67,0,74,1,1,0,342.2232546798244,74,0,0,148,0,0.0,148,0.5
2,20260811,68,0,99,1,1,0,343.7111782192994,99,0,0,204,6,0.029411764705882353,198,0.5
2,20260811,69,0,65,1,1,0,391.72253545393215,65,0,0,130,0,0.0,130,0.5
2,20260811,70,1,124,1,1,0,400.996035777128,166,0,1,290,42,0.14482758620689656,248,0.5
2,20260811,71,0,25,1,1,0,310.01490580566326,25,0,0,50,0,0.0,50,0.5
2,20260811,72,0,41,1,1,0,352.84321601808324,41,0,0,82,0,0.0,82,0.5
2,20260811,73,0,25,1,1,0,310.44466236312,25,0,0,50,0,0.0,50,0.5
2,20260811,74,0,120,1,1,0,363.2658452784738,120,0,0,407,167,0.4103194103194103,240,0.5
2,20260811,75,0,52,1,1,0,342.8312505552352,52,0,0,104,0,0.0,104,0.5
2,20260811,76,0,34,1,1,0,297.42338731005077,34,0,0,68,0,0.0,68,0.5
2,20260811,77,0,24,1,1,0,229.30055294741283,24,0,0,48,0,0.0,48,0.5
2,20260811,78,0,47,1,1,0,344.03162911500544,47,0,0,94,0,0.0,94,0.5
2,20260811,79,0,120,1,1,0,310.3692356642646,120,0,0,352,112,0.3181818181818182,240,0.5
2,20260811,80,0,60,1,1,0,334.5720061584315,60,0,0,120,0,0.0,120,0.5
2,20260811,81,0,49,1,1,0,325.8422271087139,49,0,0,98,0,0.0,98,0.5
2,20260811,82,0,98,1,1,0,365.2403982125019,98,0,0,206,10,0.04854368932038835,196,0.5
2,20260811,83,0,44,1,1,0,315.3372443972505,44,0,0,88,0,0.0,88,0.5
2,20260811,84,1,176,1,1,0,364.0514535307948,218,0,1,394,42,0.1065989847715736,352,0.5
2,20260811,85,0,37,1,1,0,354.48362219517344,37,0,0,74,0,0.0,74,0.5
2,20260811,86,0,63,1,1,0,407.9533747461918,63,0,0,126,0,0.0,126,0.5
2,20260811,87,1,95,1,1,0,359.74126997634687,97,0,1,192,2,0.010416666666666666,190,0.5
2,20260811,88,0,109,1,1,0,354.1444872600301,109,0,0,845,627,0.7420118343195267,218,0.5
2,20260811,89,0,191,1,1,0,428.41220851087405,191,0,0,488,106,0.21721311475409835,382,0.5
2,20260811,90,0,25,1,1,0,246.74639515316642,25,0,0,50,0,0.0,50,0.5
2,20260811,91,0,29,1,1,0,313.27848194620765,29,0,0,58,0,0.0,58,0.5
2,20260811,92,0,22,1,1,0,323.01129861190566,22,0,0,44,0,0.0,44,0.5
2,20260811,93,0,100,1,1,0,377.187660284707,100,0,0,208,8,0.038461538461538464,200,0.5
2,20260811,94,0,45,1,1,0,383.1934849721052,45,0,0,90,0,0.0,90,0.5
2,20260811,95,0,78,1,1,0,359.5995543930811,78,0,0,156,0,0.0,156,0.5
2,20260811,96,1,105,1,1,0,343.98076401191156,173,0,1,278,68,0.2446043165467626,210,0.5
2,20260811,97,0,64,1,1,0,317.60038182777305,64,0,0,128,0,0.0,128,0.5
2,20260811,98,0,101,1,1,0,376.4221696160479,101,0,0,269,67,0.24907063197026022,202,0.5
2,20260811,99,0,73,1,1,0,401.81585677116743,73,0,0,146,0,0.0,146,0.5
2,20260811,100,0,96,1,1,0,323.992084909886,96,0,0,198,6,0.030303030303030304,192,0.5
2,20260811,101,1,93,1,1,0,297.69275424379913,111,0,1,204,18,0.08823529411764706,186,0.5
2,20260811,102,0,56,1,1,0,335.6146327669585,56,0,0,112,0,0.0,112,0.5
2,20260811,103,1,118,1,1,0,425.50986429193745,348,0,1,466,230,0.49356223175965663,236,0.5
2,20260811,104,0,37,1,1,0,273.02990079647054,37,0,0,74,0,0.0,74,0.5
2,20260811,105,0,40,1,1,0,364.3577439188772,40,0,0,80,0,0.0,80,0.5
2,20260811,106,1,95,1,1,0,297.40435938630685,100,0,1,195,5,0.02564102564102564,190,0.5
2,20260811,107,0,23,1,1,0,213.4956104759808,23,0,0,46,0,0.0,46,0.5
2,20260811,108,0,38,1,1,0,289.8043487661604,38,0,0,76,0,0.0,76,0.5
2,20260811,109,0,64,1,1,0,352.74029533656517,64,0,0,128,0,0.0,128,0.5
2,20260811,110,1,108,1,1,0,334.8890143131386,109,0,1,217,1,0.004608294930875576,216,0.5
2,20260811,111,0,66,1,1,0,381.6416946185137,66,0,0,132,0,0.0,132,0.5
2,20260811,112,0,49,1,1,0,335.79839561541064,49,0,0,98,0,0.0,98,0.5
2,20260811,113,0,103,1,1,0,349.6148252781311,103,0,0,214,8,0.037383177570093455,206,0.5
2,20260811,114,0,45,1,1,0,261.2837441177988,45,0,0,90,0,0.0,90,0.5
2,20260811,115,1,198,1,1,0,387.76566997686484,244,0,1,442,46,0.10407239819004525,396,0.5
2,20260811,116,0,66,1,1,0,397.90112693060064,66,0,0,132,0,0.0,132,0.5
2,20260811,117,0,39,1,1,0,318.96539604475856,39,0,0,78,0,0.0,78,0.5
2,20260811,118,0,32,1,1,0,319.93059920173704,32,0,0,64,0,0.0,64,0.5
2,20260811,119,1,96,1,1,0,341.57781372993577,197,0,1,293,101,0.3447098976109215,192,0.5
2,20260811,120,0,67,1,1,0,334.9679760400351,67,0,0,134,0,0.0,134,0.5
2,20260811,121,1,109,1,1,0,358.7102139144388,113,0,1,222,4,0.018018018018018018,218,0.5
2,20260811,122,0,26,1,1,0,315.1942089411042,26,0,0,52,0,0.0,52,0.5
2,20260811,123,1,98,1,1,0,297.44906331513675,106,0,1,204,8,0.0392156862745098,196,0.5
2,20260811,124,0,76,1,1,0,270.6337442728104,76,0,0,152,0,0.0,152,0.5
2,20260811,125,0,140,1,1,0,411.8262227131038,140,0,0,326,46,0.1411042944785276,280,0.5
2,20260811,126,0,26,1,1,0,277.7583645471585,26,0,0,52,0,0.0,52,0.5
2,20260811,127,0,40,1,1,0,338.4100019830878,40,0,0,80,0,0.0,80,0.5
2,20260812,0,0,63,1,1,0,462.3679500667775,63,0,0,126,0,0.0,126,0.5
2,20260812,1,0,56,1,1,0,300.0744781913189,56,0,0,112,0,0.0,112,0.5
2,20260812,2,1,105,1,1,0,228.86874536203985,125,0,1,230,20,0.08695652173913043,210,0.5
2,20260812,3,0,109,1,1,0,312.97829002557546,109,0,0,225,7,0.03111111111111111,218,0.5
2,20260812,4,0,64,1,1,0,269.7750159285819,64,0,0,128,0,0.0,128,0.5
2,20260812,5,0,27,1,1,0,281.5412901945348,27,0,0,54,0,0.0,54,0.5
2,20260812,6,1,99,1,1,0,312.9382783673996,112,0,1,211,13,0.061611374407582936,198,0.5
2,20260812,7,0,102,1,1,0,382.013437766279,102,0,0,215,11,0.05116279069767442,204,0.5
2,20260812,8,0,79,1,1,0,265.802528683075,79,0,0,158,0,0.0,158,0.5
2,20260812,9,0,58,1,1,0,297.4822755189275,58,0,0,116,0,0.0,116,0.5
2,20260812,10,0,36,1,1,0,432.9327645503496,36,0,0,72,0,0.0,72,0.5
2,20260812,11,0,48,1,1,0,308.69037060448784,48,0,0,96,0,0.0,96,0.5
2,20260812,12,0,107,1,1,0,379.74530446534555,107,0,0,270,56,0.2074074074074074,214,0.5
2,20260812,13,1,103,1,1,0,307.99503385393785,107,0,1,210,4,0.01904761904761905,206,0.5
2,20260812,14,0,161,1,1,0,388.2127106636737,161,0,0,333,11,0.03303303303303303,322,0.5
2,20260812,15,0,114,1,1,0,455.3698201638782,114,0,0,283,55,0.19434628975265017,228,0.5
2,20260812,16,0,71,1,1,0,406.79039514854117,71,0,0,142,0,0.0,142,0.5
2,20260812,17,0,55,1,1,0,417.9508542796515,55,0,0,110,0,0.0,110,0.5
2,20260812,18,0,59,1,1,0,351.56754653064695,59,0,0,118,0,0.0,118,0.5
2,20260812,19,0,106,1,1,0,251.88183938819606,106,0,0,274,62,0.22627737226277372,212,0.5
2,20260812,20,1,157,1,1,0,334.7892757815645,168,0,1,325,11,0.033846153846153845,314,0.5
2,20260812,21,0,48,1,1,0,294.2752260965956,48,0,0,96,0,0.0,96,0.5
2,20260812,22,1,103,1,1,0,361.073932535001,116,0,1,219,13,0.0593607305936073,206,0.5
2,20260812,23,0,34,1,1,0,343.78606172919956,34,0,0,68,0,0.0,68,0.5
2,20260812,24,1,101,1,1,0,409.59193254561325,227,0,1,328,126,0.38414634146341464,202,0.5
2,20260812,25,1,104,1,1,0,397.49843086631586,114,0,1,218,10,0.045871559633027525,208,0.5
2,20260812,26,0,78,1,1,0,350.9003271714365,78,0,0,156,0,0.0,156,0.5
2,20260812,27,0,64,1,1,0,353.37081316820087,64,0,0,128,0,0.0,128,0.5
2,20260812,28,0,48,1,1,0,318.86113231343415,48,0,0,96,0,0.0,96,0.5
2,20260812,29,0,110,1,1,0,255.01635343108396,110,0,0,229,9,0.039301310043668124,220,0.5
2,20260812,30,0,79,1,1,0,341.5264165324227,79,0,0,158,0,0.0,158,0.5
2,20260812,31,1,229,1,1,0,420.2718498611766,476,0,1,705,247,0.350354609929078,458,0.5
2,20260812,32,0,41,1,1,0,268.698978019299,41,0,0,82,0,0.0,82,0.5
2,20260812,33,1,101,1,1,0,279.9304443065606,105,0,1,206,4,0.019417475728155338,202,0.5
2,20260812,34,0,57,1,1,0,297.11098381222905,57,0,0,114,0,0.0,114,0.5
2,20260812,35,0,76,1,1,0,284.4819591563455,76,0,0,152,0,0.0,152,0.5
2,20260812,36,0,48,1,1,0,319.1264419279268,48,0,0,96,0,0.0,96,0.5
2,20260812,37,0,39,1,1,0,364.93185519048984,39,0,0,78,0,0.0,78,0.5
2,20260812,38,1,103,1,1,0,319.6829218637876,128,0,1,231,25,0.10822510822510822,206,0.5
2,20260812,39,0,62,1,1,0,375.9832175134618,62,0,0,124,0,0.0,124,0.5
2,20260812,40,0,69,1,1,0,290.29948752197254,69,0,0,138,0,0.0,138,0.5
2,20260812,41,0,51,1,1,0,309.5930517749787,51,0,0,102,0,0.0,102,0.5
2,20260812,42,0,56,1,1,0,279.4935281083118,56,0,0,112,0,0.0,112,0.5
2,20260812,43,0,72,1,1,0,357.095452852264,72,0,0,144,0,0.0,144,0.5
2,20260812,44,0,34,1,1,0,368.58666759845187,34,0,0,68,0,0.0,68,0.5
2,20260812,45,0,115,1,1,0,437.6456200569521,115,0,0,232,2,0.008620689655172414,230,0.5
2,20260812,46,0,195,1,1,0,456.0208541710315,195,0,0,455,65,0.14285714285714285,390,0.5
2,20260812,47,0,107,1,1,0,399.99532792049433,107,0,0,397,183,0.4609571788413098,214,0.5
2,20260812,48,0,42,1,1,0,274.30053556507403,42,0,0,84,0,0.0,84,0.5
2,20260812,49,0,106,1,1,0,351.8241288045124,106,0,0,214,2,0.009345794392523364,212,0.5
2,20260812,50,0,26,1,1,0,307.57824953759626,26,0,0,52,0,0.0,52,0.5
2,20260812,51,0,45,1,1,0,337.1139218144792,45,0,0,90,0,0.0,90,0.5
2,20260812,52,1,101,1,1,0,307.79669828922545,105,0,1,206,4,0.019417475728155338,202,0.5
2,20260812,53,0,56,1,1,0,366.81519431114884,56,0,0,112,0,0.0,112,0.5
2,20260812,54,0,55,1,1,0,321.891297417877,55,0,0,110,0,0.0,110,0.5
2,20260812,55,1,105,1,1,0,351.1036621574916,163,0,1,268,58,0.21641791044776118,210,0.5
2,20260812,56,1,106,1,1,0,329.5580547574565,241,0,1,347,135,0.38904899135446686,212,0.5
2,20260812,57,0,113,1,1,0,371.5688139762315,113,0,0,281,55,0.19572953736654805,226,0.5
2,20260812,58,0,20,1,1,0,302.2272797430102,20,0,0,40,0,0.0,40,0.5
2,20260812,59,0,123,1,1,0,406.6941136474903,123,0,0,256,10,0.0390625,246,0.5
2,20260812,60,1,112,1,1,0,275.22712556309557,113,0,1,225,1,0.0044444444444444444,224,0.5
2,20260812,61,0,73,1,1,0,298.8275740128853,73,0,0,146,0,0.0,146,0.5
2,20260812,62,0,31,1,1,0,388.53257078519096,31,0,0,62,0,0.0,62,0.5
2,20260812,63,0,111,1,1,0,350.81579895561583,111,0,0,285,63,0.22105263157894736,222,0.5
2,20260812,64,0,70,1,1,0,402.66668348315534,70,0,0,140,0,0.0,140,0.5
2,20260812,65,0,48,1,1,0,343.36499118804716,48,0,0,96,0,0.0,96,0.5
2,20260812,66,0,78,1,1,0,395.093039689017,78,0,0,156,0,0.0,156,0.5
2,20260812,67,0,119,1,1,0,405.420678510283,119,0,0,287,49,0.17073170731707318,238,0.5
2,20260812,68,0,100,1,1,0,292.0686216970499,100,0,0,278,78,0.2805755395683453,200,0.5
2,20260812,69,0,50,1,1,0,383.52802642672305,50,0,0,100,0,0.0,100,0.5
2,20260812,70,1,225,1,1,0,361.7810535335871,320,0,1,545,95,0.1743119266055046,450,0.5
2,20260812,71,0,64,1,1,0,397.84701286121003,64,0,0,128,0,0.0,128,0.5
2,20260812,72,0,42,1,1,0,389.21092265829094,42,0,0,84,0,0.0,84,0.5
2,20260812,73,0,55,1,1,0,350.6306918941581,55,0,0,110,0,0.0,110,0.5
2,20260812,74,0,38,1,1,0,253.0343551656244,38,0,0,76,0,0.0,76,0.5
2,20260812,75,1,97,1,1,0,386.783323929199,109,0,1,206,12,0.05825242718446602,194,0.5
2,20260812,76,0,31,1,1,0,370.065257618161,31,0,0,62,0,0.0,62,0.5
2,20260812,77,0,103,1,1,0,371.6063656574625,103,0,0,217,11,0.05069124423963134,206,0.5
2,20260812,78,0,182,1,1,0,448.5880752121865,182,0,0,431,67,0.1554524361948956,364,0.5
2,20260812,79,0,57,1,1,0,307.86660286048357,57,0,0,114,0,0.0,114,0.5
2,20260812,80,0,47,1,1,0,317.0576598174848,47,0,0,94,0,0.0,94,0.5
2,20260812,81,0,214,1,1,0,316.68532785736824,214,0,0,460,32,0.06956521739130435,428,0.5
2,20260812,82,0,28,1,1,0,334.4343469083832,28,0,0,56,0,0.0,56,0.5
2,20260812,83,0,74,1,1,0,411.64906368028755,74,0,0,148,0,0.0,148,0.5
2,20260812,84,0,15,1,1,0,322.98186855154944,15,0,0,30,0,0.0,30,0.5
2,20260812,85,0,40,1,1,0,351.16358490633706,40,0,0,80,0,0.0,80,0.5
2,20260812,86,1,102,1,1,0,348.5436430328349,107,0,1,209,5,0.023923444976076555,204,0.5
2,20260812,87,0,27,1,1,0,326.39629070078377,27,0,0,54,0,0.0,54,0.5
2,20260812,88,0,122,1,1,0,381.3352845892637,122,0,0,289,45,0.15570934256055363,244,0.5
2,20260812,89,1,98,1,1,0,257.94526407316755,104,0,1,202,6,0.0297029702970297,196,0.5
2,20260812,90,0,52,1,1,0,263.76156424198945,52,0,0,104,0,0.0,104,0.5
2,20260812,91,1,109,1,1,0,337.8857965300411,116,0,1,225,7,0.03111111111111111,218,0.5
2,20260812,92,1,100,1,1,0,421.0418010834951,190,0,1,290,90,0.3103448275862069,200,0.5
2,20260812,93,1,116,1,1,0,358.16023096606546,163,0,1,279,47,0.16845878136200718,232,0.5
2,20260812,94,0,78,1,1,0,316.4697051494902,78,0,0,156,0,0.0,156,0.5
2,20260812,95,0,45,1,1,0,292.30394970583535,45,0,0,90,0,0.0,90,0.5
2,20260812,96,1,100,1,1,0,332.1098569760053,230,0,1,330,130,0.3939393939393939,200,0.5
2,20260812,97,1,116,1,1,0,328.6526530756438,125,0,1,241,9,0.03734439834024896,232,0.5
2,20260812,98,0,39,1,1,0,377.5641594654777,39,0,0,78,0,0.0,78,0.5
2,20260812,99,0,30,1,1,0,338.6416844353823,30,0,0,60,0,0.0,60,0.5
2,20260812,100,0,74,1,1,0,376.69174171649775,74,0,0,148,0,0.0,148,0.5
2,20260812,101,1,114,1,1,0,385.53431696144537,128,0,1,242,14,0.05785123966942149,228,0.5
2,20260812,102,0,47,1,1,0,365.10400826418027,47,0,0,94,0,0.0,94,0.5
2,20260812,103,0,37,1,1,0,355.3991680791694,37,0,0,74,0,0.0,74,0.5
2,20260812,104,0,28,1,1,0,354.6770214562565,28,0,0,56,0,0.0,56,0.5
2,20260812,105,0,99,1,1,0,323.01072159077785,99,0,0,234,36,0.15384615384615385,198,0.5
2,20260812,106,0,38,1,1,0,398.5901052219425,38,0,0,76,0,0.0,76,0.5
2,20260812,107,0,96,1,1,0,343.2624876301847,96,0,0,377,185,0.4907161803713528,192,0.5
2,20260812,108,1,107,1,1,0,467.2708453104052,129,0,1,236,22,0.09322033898305085,214,0.5
2,20260812,109,0,117,1,1,0,328.62093802683444,117,0,0,277,43,0.1552346570397112,234,0.5
2,20260812,110,0,30,1,1,0,178.17802723350303,30,0,0,60,0,0.0,60,0.5
2,20260812,111,0,104,1,1,0,420.8443619814818,104,0,0,210,2,0.009523809523809525,208,0.5
2,20260812,112,0,118,1,1,0,314.84998889577696,118,0,0,240,4,0.016666666666666666,236,0.5
2,20260812,113,1,122,1,1,0,419.20683382476693,123,0,1,245,1,0.004081632653061225,244,0.5
2,20260812,114,0,60,1,1,0,363.80829372027057,60,0,0,120,0,0.0,120,0.5
2,20260812,115,0,41,1,1,0,369.2667686103177,41,0,0,82,0,0.0,82,0.5
2,20260812,116,0,66,1,1,0,317.02132734980955,66,0,0,132,0,0.0,132,0.5
2,20260812,117,0,106,1,1,0,364.49415080970437,106,0,0,219,7,0.0319634703196347,212,0.5
2,20260812,118,1,153,1,1,0,420.1979494375493,159,0,1,312,6,0.019230769230769232,306,0.5
2,20260812,119,0,28,1,1,0,327.1960132793296,28,0,0,56,0,0.0,56,0.5
2,20260812,120,0,79,1,1,0,388.7425127036904,79,0,0,158,0,0.0,158,0.5
2,20260812,121,1,107,1,1,0,355.0717396049763,136,0,1,243,29,0.11934156378600823,214,0.5
2,20260812,122,1,106,1,1,0,363.34051411242217,125,0,1,231,19,0.08225108225108226,212,0.5
2,20260812,123,0,71,1,1,0,416.9448025914576,71,0,0,142,0,0.0,142,0.5
2,20260812,124,0,62,1,1,0,380.02069284891934,62,0,0,124,0,0.0,124,0.5
2,20260812,125,1,105,1,1,0,429.33779600359577,188,0,1,293,83,0.2832764505119454,210,0.5
2,20260812,126,0,32,1,1,0,397.8533136028219,32,0,0,64,0,0.0,64,0.5
2,20260812,127,0,55,1,1,0,425.18770223926964,55,0,0,110,0,0.0,110,0.5
2,20260813,0,0,116,1,1,0,322.758262941327,116,0,0,240,8,0.03333333333333333,232,0.5
2,20260813,1,0,47,1,1,0,296.2905070963624,47,0,0,94,0,0.0,94,0.5
2,20260813,2,0,53,1,1,0,386.07027405217974,53,0,0,106,0,0.0,106,0.5
2,20260813,3,0,59,1,1,0,300.7765497530751,59,0,0,118,0,0.0,118,0.5
2,20260813,4,0,107,1,1,0,335.172982421067,107,0,0,234,20,0.08547008547008547,214,0.5
2,20260813,5,0,105,1,1,0,257.11505237569054,105,0,0,265,55,0.20754716981132076,210,0.5
2,20260813,6,0,159,1,1,0,335.61291711723527,159,0,0,336,18,0.05357142857142857,318,0.5
2,20260813,7,0,19,1,1,0,307.2901367200921,19,0,0,38,0,0.0,38,0.5
2,20260813,8,0,77,1,1,0,364.8442487043315,77,0,0,154,0,0.0,154,0.5
2,20260813,9,1,115,1,1,0,406.0817108421058,180,0,1,295,65,0.22033898305084745,230,0.5
2,20260813,10,1,174,1,1,0,398.98567739370566,253,0,1,427,79,0.18501170960187355,348,0.5
2,20260813,11,0,20,1,1,0,306.4298124422088,20,0,0,40,0,0.0,40,0.5
2,20260813,12,0,23,1,1,0,304.95523891322694,23,0,0,46,0,0.0,46,0.5
2,20260813,13,0,33,1,1,0,336.4008644263488,33,0,0,66,0,0.0,66,0.5
2,20260813,14,0,127,1,1,0,382.86538938284946,127,0,0,475,221,0.4652631578947368,254,0.5
2,20260813,15,1,125,1,1,0,342.01142832036487,176,0,1,301,51,0.16943521594684385,250,0.5
2,20260813,16,0,48,1,1,0,323.26665137131715,48,0,0,96,0,0.0,96,0.5
