sample_seed,shot,engine,decoder_seed,iterations,relay_legs,syndrome_converged,logically_correct,syndrome_valid_logical_error,selected_weight
20260811,92,0,9192,22,1,1,1,0,323.01129861190566
20260811,92,1,1009195,22,1,1,1,0,323.01129861190566
20260811,92,2,2009198,22,1,1,1,0,323.01129861190566
20260811,92,3,3009201,22,1,1,1,0,323.01129861190566
20260811,93,0,9193,100,2,1,1,0,377.187660284707
20260811,93,1,1009196,108,2,1,1,0,349.9063235138557
20260811,93,2,2009199,118,2,1,1,0,368.4660425818009
20260811,93,3,3009202,108,2,1,1,0,355.3594502907854
20260811,94,0,9194,45,1,1,1,0,383.1934849721052
20260811,94,1,1009197,45,1,1,1,0,383.1934849721052
20260811,94,2,2009200,45,1,1,1,0,383.1934849721052
20260811,94,3,3009203,45,1,1,1,0,383.1934849721052
20260811,95,0,9195,78,1,1,1,0,359.5995543930811
20260811,95,1,1009198,78,1,1,1,0,359.5995543930811
20260811,95,2,2009201,78,1,1,1,0,359.5995543930811
20260811,95,3,3009204,78,1,1,1,0,359.5995543930811
20260811,96,0,9196,173,3,1,1,0,371.5312499012854
20260811,96,1,1009199,105,2,1,1,0,343.98076401191156
20260811,96,2,2009202,127,2,1,1,0,325.7927184505552
20260811,96,3,3009205,98,2,1,1,0,322.03143439600944
20260811,97,0,9197,64,1,1,1,0,317.60038182777305
20260811,97,1,1009200,64,1,1,1,0,317.60038182777305
20260811,97,2,2009203,64,1,1,1,0,317.60038182777305
20260811,97,3,3009206,64,1,1,1,0,317.60038182777305
20260811,98,0,9198,101,2,1,1,0,376.4221696160479
20260811,98,1,1009201,168,3,1,1,0,368.3745381554238
20260811,98,2,2009204,241,4,1,1,0,356.2021508660289
20260811,98,3,3009207,100,2,1,1,0,352.54702006028003
20260811,99,0,9199,73,1,1,1,0,401.81585677116743
20260811,99,1,1009202,73,1,1,1,0,401.81585677116743
20260811,99,2,2009205,73,1,1,1,0,401.81585677116743
20260811,99,3,3009208,73,1,1,1,0,401.81585677116743
20260811,100,0,9200,96,2,1,1,0,323.992084909886
20260811,100,1,1009203,102,2,1,1,0,328.0055635899771
20260811,100,2,2009206,98,2,1,1,0,316.3240761518913
20260811,100,3,3009209,118,2,1,1,0,339.49498693159086
20260811,101,0,9201,111,2,1,1,0,299.7207756912009
20260811,101,1,1009204,93,2,1,1,0,297.69275424379913
20260811,101,2,2009207,110,2,1,1,0,306.98050675423343
20260811,101,3,3009210,154,3,1,1,0,291.3786088771657
20260811,102,0,9202,56,1,1,1,0,335.6146327669585
20260811,102,1,1009205,56,1,1,1,0,335.6146327669585
20260811,102,2,2009208,56,1,1,1,0,335.6146327669585
20260811,102,3,3009211,56,1,1,1,0,335.6146327669585
20260811,103,0,9203,348,6,1,1,0,451.3645874887944
20260811,103,1,1009206,118,2,1,1,0,425.50986429193745
20260811,103,2,2009209,104,2,1,1,0,434.95507120808304
20260811,103,3,3009212,119,2,1,1,0,428.8469340693639
20260811,104,0,9204,37,1,1,1,0,273.02990079647054
20260811,104,1,1009207,37,1,1,1,0,273.02990079647054
20260811,104,2,2009210,37,1,1,1,0,273.02990079647054
20260811,104,3,3009213,37,1,1,1,0,273.02990079647054
20260811,105,0,9205,40,1,1,1,0,364.3577439188772
20260811,105,1,1009208,40,1,1,1,0,364.3577439188772
20260811,105,2,2009211,40,1,1,1,0,364.3577439188772
20260811,105,3,3009214,40,1,1,1,0,364.3577439188772
20260811,106,0,9206,100,2,1,1,0,294.70985978107103
20260811,106,1,1009209,95,2,1,1,0,297.40435938630685
20260811,106,2,2009212,97,2,1,1,0,310.3097449198368
20260811,106,3,3009215,103,2,1,1,0,301.0597736802439
20260811,107,0,9207,23,1,1,1,0,213.4956104759808
20260811,107,1,1009210,23,1,1,1,0,213.4956104759808
20260811,107,2,2009213,23,1,1,1,0,213.4956104759808
20260811,107,3,3009216,23,1,1,1,0,213.4956104759808
20260811,108,0,9208,38,1,1,1,0,289.8043487661604
20260811,108,1,1009211,38,1,1,1,0,289.8043487661604
20260811,108,2,2009214,38,1,1,1,0,289.8043487661604
20260811,108,3,3009217,38,1,1,1,0,289.8043487661604
20260811,109,0,9209,64,1,1,1,0,352.74029533656517
20260811,109,1,1009212,64,1,1,1,0,352.74029533656517
20260811,109,2,2009215,64,1,1,1,0,352.74029533656517
20260811,109,3,3009218,64,1,1,1,0,352.74029533656517
20260811,110,0,9210,109,2,1,1,0,315.28031100876757
20260811,110,1,1009213,108,2,1,1,0,334.8890143131386
20260811,110,2,2009216,100,2,1,1,0,308.0799663405006
20260811,110,3,3009219,109,2,1,1,0,318.0546970837913
20260811,111,0,9211,66,1,1,1,0,381.6416946185137
20260811,111,1,1009214,66,1,1,1,0,381.6416946185137
20260811,111,2,2009217,66,1,1,1,0,381.6416946185137
20260811,111,3,3009220,66,1,1,1,0,381.6416946185137
20260811,112,0,9212,49,1,1,1,0,335.79839561541064
20260811,112,1,1009215,49,1,1,1,0,335.79839561541064
20260811,112,2,2009218,49,1,1,1,0,335.79839561541064
20260811,112,3,3009221,49,1,1,1,0,335.79839561541064
20260811,113,0,9213,103,2,1,1,0,349.6148252781311
20260811,113,1,1009216,111,2,1,1,0,363.8427563134211
20260811,113,2,2009219,107,2,1,1,0,360.35213602451233
20260811,113,3,3009222,116,2,1,1,0,382.217158531871
20260811,114,0,9214,45,1,1,1,0,261.2837441177988
20260811,114,1,1009217,45,1,1,1,0,261.2837441177988
20260811,114,2,2009220,45,1,1,1,0,261.2837441177988
20260811,114,3,3009223,45,1,1,1,0,261.2837441177988
20260811,115,0,9215,244,4,1,1,0,425.89599639013534
20260811,115,1,1009218,198,3,1,1,0,387.76566997686484
20260811,115,2,2009221,113,2,1,1,0,364.14442074316514
20260811,115,3,3009224,162,3,1,1,0,395.5145435449533
20260811,116,0,9216,66,1,1,1,0,397.90112693060064
20260811,116,1,1009219,66,1,1,1,0,397.90112693060064
20260811,116,2,2009222,66,1,1,1,0,397.90112693060064
20260811,116,3,3009225,66,1,1,1,0,397.90112693060064
20260811,117,0,9217,39,1,1,1,0,318.96539604475856
20260811,117,1,1009220,39,1,1,1,0,318.96539604475856
20260811,117,2,2009223,39,1,1,1,0,318.96539604475856
20260811,117,3,3009226,39,1,1,1,0,318.96539604475856
20260811,118,0,9218,32,1,1,1,0,319.93059920173704
20260811,118,1,1009221,32,1,1,1,0,319.93059920173704
20260811,118,2,2009224,32,1,1,1,0,319.93059920173704
20260811,118,3,3009227,32,1,1,1,0,319.93059920173704
20260811,119,0,9219,197,3,1,1,0,337.3011482663497
20260811,119,1,1009222,96,2,1,1,0,341.57781372993577
20260811,119,2,2009225,175,3,1,1,0,334.03660157073284
20260811,119,3,3009228,97,2,1,1,0,311.07489552005813
20260811,120,0,9220,67,1,1,1,0,334.9679760400351
20260811,120,1,1009223,67,1,1,1,0,334.9679760400351
20260811,120,2,2009226,67,1,1,1,0,334.9679760400351
20260811,120,3,3009229,67,1,1,1,0,334.9679760400351
20260811,121,0,9221,113,2,1,1,0,335.548109068369
20260811,121,1,1009224,109,2,1,1,0,358.7102139144388
20260811,121,2,2009227,106,2,1,1,0,355.77914925533673
20260811,121,3,3009230,175,3,1,1,0,348.4442648097355
20260811,122,0,9222,26,1,1,1,0,315.1942089411042
20260811,122,1,1009225,26,1,1,1,0,315.1942089411042
20260811,122,2,2009228,26,1,1,1,0,315.1942089411042
20260811,122,3,3009231,26,1,1,1,0,315.1942089411042
20260811,123,0,9223,106,2,1,1,0,282.03669938606834
20260811,123,1,1009226,98,2,1,1,0,297.44906331513675
20260811,123,2,2009229,113,2,1,1,0,289.0676035144776
20260811,123,3,3009232,126,2,1,1,0,314.8420486384586
20260811,124,0,9224,76,1,1,1,0,270.6337442728104
20260811,124,1,1009227,76,1,1,1,0,270.6337442728104
20260811,124,2,2009230,76,1,1,1,0,270.6337442728104
20260811,124,3,3009233,76,1,1,1,0,270.6337442728104
20260811,125,0,9225,140,2,1,1,0,411.8262227131038
20260811,125,1,1009228,186,3,1,1,0,379.6211261801791
20260811,125,2,2009231,125,2,1,1,0,423.80710869464343
20260811,125,3,3009234,137,2,1,1,0,387.44268641273675
20260811,126,0,9226,26,1,1,1,0,277.7583645471585
20260811,126,1,1009229,26,1,1,1,0,277.7583645471585
20260811,126,2,2009232,26,1,1,1,0,277.7583645471585
20260811,126,3,3009235,26,1,1,1,0,277.7583645471585
20260811,127,0,9227,40,1,1,1,0,338.4100019830878
20260811,127,1,1009230,40,1,1,1,0,338.4100019830878
20260811,127,2,2009233,40,1,1,1,0,338.4100019830878
20260811,127,3,3009236,40,1,1,1,0,338.4100019830878
20260812,0,0,9100,63,1,1,1,0,462.3679500667775
20260812,0,1,1009103,63,1,1,1,0,462.3679500667775
20260812,0,2,2009106,63,1,1,1,0,462.3679500667775
20260812,0,3,3009109,63,1,1,1,0,462.3679500667775
20260812,1,0,9101,56,1,1,1,0,300.0744781913189
20260812,1,1,1009104,56,1,1,1,0,300.0744781913189
20260812,1,2,2009107,56,1,1,1,0,300.0744781913189
20260812,1,3,3009110,56,1,1,1,0,300.0744781913189
20260812,2,0,9102,125,2,1,1,0,235.40001474833423
20260812,2,1,1009105,105,2,1,1,0,228.86874536203985
20260812,2,2,2009108,128,2,1,1,0,255.30009714206247
20260812,2,3,3009111,111,2,1,1,0,236.00026417554687
20260812,3,0,9103,109,2,1,1,0,312.97829002557546
20260812,3,1,1009106,116,2,1,1,0,316.672125500152
20260812,3,2,2009109,105,2,1,1,0,339.0785835144577
20260812,3,3,3009112,133,2,1,1,0,315.996600612879
20260812,4,0,9104,64,1,1,1,0,269.7750159285819
20260812,4,1,1009107,64,1,1,1,0,269.7750159285819
20260812,4,2,2009110,64,1,1,1,0,269.7750159285819
20260812,4,3,3009113,64,1,1,1,0,269.7750159285819
20260812,5,0,9105,27,1,1,1,0,281.5412901945348
20260812,5,1,1009108,27,1,1,1,0,281.5412901945348
20260812,5,2,2009111,27,1,1,1,0,281.5412901945348
20260812,5,3,3009114,27,1,1,1,0,281.5412901945348
20260812,6,0,9106,112,2,1,1,0,313.05606142980827
20260812,6,1,1009109,99,2,1,1,0,312.9382783673996
20260812,6,2,2009112,133,2,1,1,0,333.4980779966112
20260812,6,3,3009115,124,2,1,1,0,336.35133598913103
20260812,7,0,9107,102,2,1,1,0,382.013437766279
20260812,7,1,1009110,113,2,1,1,0,400.1829635886727
20260812,7,2,2009113,115,2,1,1,0,393.80288605635883
20260812,7,3,3009116,110,2,1,1,0,420.48400300289677
20260812,8,0,9108,79,1,1,1,0,265.802528683075
20260812,8,1,1009111,79,1,1,1,0,265.802528683075
20260812,8,2,2009114,79,1,1,1,0,265.802528683075
20260812,8,3,3009117,79,1,1,1,0,265.802528683075
20260812,9,0,9109,58,1,1,1,0,297.4822755189275
20260812,9,1,1009112,58,1,1,1,0,297.4822755189275
20260812,9,2,2009115,58,1,1,1,0,297.4822755189275
20260812,9,3,3009118,58,1,1,1,0,297.4822755189275
20260812,10,0,9110,36,1,1,1,0,432.9327645503496
20260812,10,1,1009113,36,1,1,1,0,432.9327645503496
20260812,10,2,2009116,36,1,1,1,0,432.9327645503496
20260812,10,3,3009119,36,1,1,1,0,432.9327645503496
20260812,11,0,9111,48,1,1,1,0,308.69037060448784
20260812,11,1,1009114,48,1,1,1,0,308.69037060448784
20260812,11,2,2009117,48,1,1,1,0,308.69037060448784
20260812,11,3,3009120,48,1,1,1,0,308.69037060448784
20260812,12,0,9112,107,2,1,1,0,379.74530446534555
20260812,12,1,1009115,163,3,1,1,0,393.261298061547
20260812,12,2,2009118,108,2,1,1,0,385.23371111318056
20260812,12,3,3009121,129,2,1,1,0,389.41924721535804
20260812,13,0,9113,107,2,1,1,0,297.53725734532094
20260812,13,1,1009116,103,2,1,1,0,307.99503385393785
20260812,13,2,2009119,104,2,1,1,0,321.14455689614124
20260812,13,3,3009122,101,2,1,1,0,297.07439375274737
20260812,14,0,9114,161,3,1,1,0,388.2127106636737
20260812,14,1,1009117,172,3,1,1,0,391.8504674602491
20260812,14,2,2009120,235,4,1,1,0,398.20303288392836
20260812,14,3,3009123,533,9,1,1,0,384.01460325758774
20260812,15,0,9115,114,2,1,1,0,455.3698201638782
20260812,15,1,1009118,169,3,1,1,0,469.18695182063766
20260812,15,2,2009121,137,2,1,1,0,436.9254142559272
20260812,15,3,3009124,116,2,1,1,0,440.6867312548965
20260812,16,0,9116,71,1,1,1,0,406.79039514854117
20260812,16,1,1009119,71,1,1,1,0,406.79039514854117
20260812,16,2,2009122,71,1,1,1,0,406.79039514854117
20260812,16,3,3009125,71,1,1,1,0,406.79039514854117
20260812,17,0,9117,55,1,1,1,0,417.9508542796515
20260812,17,1,1009120,55,1,1,1,0,417.9508542796515
20260812,17,2,2009123,55,1,1,1,0,417.9508542796515
20260812,17,3,3009126,55,1,1,1,0,417.9508542796515
20260812,18,0,9118,59,1,1,1,0,351.56754653064695
20260812,18,1,1009121,59,1,1,1,0,351.56754653064695
20260812,18,2,2009124,59,1,1,1,0,351.56754653064695
20260812,18,3,3009127,59,1,1,1,0,351.56754653064695
20260812,19,0,9119,106,2,1,1,0,251.88183938819606
20260812,19,1,1009122,168,3,1,1,0,249.91802256376252
20260812,19,2,2009125,103,2,1,1,0,251.72592853382102
20260812,19,3,3009128,123,2,1,1,0,241.2479966485077
20260812,20,0,9120,168,3,1,1,0,347.45198173032776
20260812,20,1,1009123,157,3,1,1,0,334.7892757815645
20260812,20,2,2009126,100,2,1,1,0,322.639670230521
20260812,20,3,3009129,198,3,1,1,0,360.65608298506004
20260812,21,0,9121,48,1,1,1,0,294.2752260965956
20260812,21,1,1009124,48,1,1,1,0,294.2752260965956
20260812,21,2,2009127,48,1,1,1,0,294.2752260965956
20260812,21,3,3009130,48,1,1,1,0,294.2752260965956
20260812,22,0,9122,116,2,1,1,0,364.1172636024878
20260812,22,1,1009125,103,2,1,1,0,361.073932535001
20260812,22,2,2009128,102,2,1,1,0,355.9209011874211
20260812,22,3,3009131,113,2,1,1,0,352.86263015790394
20260812,23,0,9123,34,1,1,1,0,343.78606172919956
20260812,23,1,1009126,34,1,1,1,0,343.78606172919956
20260812,23,2,2009129,34,1,1,1,0,343.78606172919956
20260812,23,3,3009132,34,1,1,1,0,343.78606172919956
20260812,24,0,9124,227,4,1,1,0,385.18910221410727
20260812,24,1,1009127,101,2,1,1,0,409.59193254561325
20260812,24,2,2009130,112,2,1,1,0,403.1927768347316
20260812,24,3,3009133,124,2,1,1,0,395.6241754338437
20260812,25,0,9125,114,2,1,1,0,394.0336629424685
20260812,25,1,1009128,104,2,1,1,0,397.49843086631586
20260812,25,2,2009131,102,2,1,1,0,446.8455712085995
20260812,25,3,3009134,118,2,1,1,0,418.671533321272
20260812,26,0,9126,78,1,1,1,0,350.9003271714365
20260812,26,1,1009129,78,1,1,1,0,350.9003271714365
20260812,26,2,2009132,78,1,1,1,0,350.9003271714365
20260812,26,3,3009135,78,1,1,1,0,350.9003271714365
20260812,27,0,9127,64,1,1,1,0,353.37081316820087
20260812,27,1,1009130,64,1,1,1,0,353.37081316820087
20260812,27,2,2009133,64,1,1,1,0,353.37081316820087
20260812,27,3,3009136,64,1,1,1,0,353.37081316820087
20260812,28,0,9128,48,1,1,1,0,318.86113231343415
20260812,28,1,1009131,48,1,1,1,0,318.86113231343415
20260812,28,2,2009134,48,1,1,1,0,318.86113231343415
20260812,28,3,3009137,48,1,1,1,0,318.86113231343415
20260812,29,0,9129,110,2,1,1,0,255.01635343108396
20260812,29,1,1009132,119,2,1,1,0,243.6545100010796
20260812,29,2,2009135,107,2,1,1,0,254.8321696637824
20260812,29,3,3009138,117,2,1,1,0,243.94307643670214
20260812,30,0,9130,79,1,1,1,0,341.5264165324227
20260812,30,1,1009133,79,1,1,1,0,341.5264165324227
20260812,30,2,2009136,79,1,1,1,0,341.5264165324227
20260812,30,3,3009139,79,1,1,1,0,341.5264165324227
20260812,31,0,9131,476,8,1,1,0,411.3903392402982
20260812,31,1,1009134,229,4,1,1,0,420.2718498611766
20260812,31,2,2009137,708,12,1,1,0,419.7545814550689
20260812,31,3,3009140,233,4,1,1,0,421.87865564095273
20260812,32,0,9132,41,1,1,1,0,268.698978019299
20260812,32,1,1009135,41,1,1,1,0,268.698978019299
20260812,32,2,2009138,41,1,1,1,0,268.698978019299
20260812,32,3,3009141,41,1,1,1,0,268.698978019299
20260812,33,0,9133,105,2,1,1,0,256.2843398230507
20260812,33,1,1009136,101,2,1,1,0,279.9304443065606
20260812,33,2,2009139,107,2,1,1,0,252.2916594685154
20260812,33,3,3009142,99,2,1,1,0,271.4207886510146
20260812,34,0,9134,57,1,1,1,0,297.11098381222905
20260812,34,1,1009137,57,1,1,1,0,297.11098381222905
20260812,34,2,2009140,57,1,1,1,0,297.11098381222905
20260812,34,3,3009143,57,1,1,1,0,297.11098381222905
20260812,35,0,9135,76,1,1,1,0,284.4819591563455
20260812,35,1,1009138,76,1,1,1,0,284.4819591563455
20260812,35,2,2009141,76,1,1,1,0,284.4819591563455
20260812,35,3,3009144,76,1,1,1,0,284.4819591563455
20260812,36,0,9136,48,1,1,1,0,319.1264419279268
20260812,36,1,1009139,48,1,1,1,0,319.1264419279268
20260812,36,2,2009142,48,1,1,1,0,319.1264419279268
20260812,36,3,3009145,48,1,1,1,0,319.1264419279268
20260812,37,0,9137,39,1,1,1,0,364.93185519048984
20260812,37,1,1009140,39,1,1,1,0,364.93185519048984
20260812,37,2,2009143,39,1,1,1,0,364.93185519048984
20260812,37,3,3009146,39,1,1,1,0,364.93185519048984
20260812,38,0,9138,128,2,1,1,0,318.7500177468597
20260812,38,1,1009141,103,2,1,1,0,319.6829218637876
20260812,38,2,2009144,164,3,1,1,0,334.5003029680506
20260812,38,3,3009147,107,2,1,1,0,343.4379357437589
20260812,39,0,9139,62,1,1,1,0,375.9832175134618
20260812,39,1,1009142,62,1,1,1,0,375.9832175134618
20260812,39,2,2009145,62,1,1,1,0,375.9832175134618
20260812,39,3,3009148,62,1,1,1,0,375.9832175134618
20260812,40,0,9140,69,1,1,1,0,290.29948752197254
20260812,40,1,1009143,69,1,1,1,0,290.29948752197254
20260812,40,2,2009146,69,1,1,1,0,290.29948752197254
20260812,40,3,3009149,69,1,1,1,0,290.29948752197254
20260812,41,0,9141,51,1,1,1,0,309.5930517749787
20260812,41,1,1009144,51,1,1,1,0,309.5930517749787
20260812,41,2,2009147,51,1,1,1,0,309.5930517749787
20260812,41,3,3009150,51,1,1,1,0,309.5930517749787
20260812,42,0,9142,56,1,1,1,0,279.4935281083118
20260812,42,1,1009145,56,1,1,1,0,279.4935281083118
20260812,42,2,2009148,56,1,1,1,0,279.4935281083118
20260812,42,3,3009151,56,1,1,1,0,279.4935281083118
20260812,43,0,9143,72,1,1,1,0,357.095452852264
20260812,43,1,1009146,72,1,1,1,0,357.095452852264
20260812,43,2,2009149,72,1,1,1,0,357.095452852264
20260812,43,3,3009152,72,1,1,1,0,357.095452852264
20260812,44,0,9144,34,1,1,1,0,368.58666759845187
20260812,44,1,1009147,34,1,1,1,0,368.58666759845187
20260812,44,2,2009150,34,1,1,1,0,368.58666759845187
20260812,44,3,3009153,34,1,1,1,0,368.58666759845187
20260812,45,0,9145,115,2,1,1,0,437.6456200569521
20260812,45,1,1009148,117,2,1,1,0,429.7015808026552
20260812,45,2,2009151,105,2,1,1,0,421.37289147934587
20260812,45,3,3009154,215,4,1,1,0,436.59838967101155
20260812,46,0,9146,195,3,1,1,0,456.0208541710315
20260812,46,1,1009149,260,4,1,1,0,448.43464034526187
20260812,46,2,2009152,118,2,1,1,0,445.5449878288959
20260812,46,3,3009155,115,2,1,1,0,418.0416514387885
20260812,47,0,9147,107,2,1,1,0,399.99532792049433
20260812,47,1,1009150,290,5,1,1,0,403.28273414732905
20260812,47,2,2009153,98,2,1,1,0,381.3812994091816
20260812,47,3,3009156,158,3,1,1,0,410.06924076687164
20260812,48,0,9148,42,1,1,1,0,274.30053556507403
20260812,48,1,1009151,42,1,1,1,0,274.30053556507403
20260812,48,2,2009154,42,1,1,1,0,274.30053556507403
20260812,48,3,3009157,42,1,1,1,0,274.30053556507403
20260812,49,0,9149,106,2,1,1,0,351.8241288045124
20260812,49,1,1009152,108,2,1,1,0,362.31376556005165
20260812,49,2,2009155,189,3,1,1,0,362.7085757375334
20260812,49,3,3009158,116,2,1,1,0,362.03614357415375
20260812,50,0,9150,26,1,1,1,0,307.57824953759626
20260812,50,1,1009153,26,1,1,1,0,307.57824953759626
20260812,50,2,2009156,26,1,1,1,0,307.57824953759626
20260812,50,3,3009159,26,1,1,1,0,307.57824953759626
20260812,51,0,9151,45,1,1,1,0,337.1139218144792
20260812,51,1,1009154,45,1,1,1,0,337.1139218144792
20260812,51,2,2009157,45,1,1,1,0,337.1139218144792
20260812,51,3,3009160,45,1,1,1,0,337.1139218144792
20260812,52,0,9152,105,2,1,1,0,322.32535202927943
20260812,52,1,1009155,101,2,1,1,0,307.79669828922545
20260812,52,2,2009158,124,2,1,1,0,322.16803393585735
20260812,52,3,3009161,218,4,1,1,0,315.60240397838095
20260812,53,0,9153,56,1,1,1,0,366.81519431114884
20260812,53,1,1009156,56,1,1,1,0,366.81519431114884
20260812,53,2,2009159,56,1,1,1,0,366.81519431114884
20260812,53,3,3009162,56,1,1,1,0,366.81519431114884
20260812,54,0,9154,55,1,1,1,0,321.891297417877
20260812,54,1,1009157,55,1,1,1,0,321.891297417877
20260812,54,2,2009160,55,1,1,1,0,321.891297417877
20260812,54,3,3009163,55,1,1,1,0,321.891297417877
20260812,55,0,9155,163,3,1,1,0,366.44844633081317
20260812,55,1,1009158,105,2,1,1,0,351.1036621574916
20260812,55,2,2009161,130,2,1,1,0,335.9682633360078
20260812,55,3,3009164,170,3,1,1,0,337.97484903928057
20260812,56,0,9156,241,4,1,1,0,356.2343148184245
20260812,56,1,1009159,106,2,1,1,0,329.5580547574565
20260812,56,2,2009162,125,2,1,1,0,368.962830243437
20260812,56,3,3009165,131,2,1,1,0,350.06311894330634
20260812,57,0,9157,113,2,1,1,0,371.5688139762315
20260812,57,1,1009160,168,3,1,1,0,398.6225302889822
20260812,57,2,2009163,120,2,1,1,0,346.90356433701066
20260812,57,3,3009166,172,3,1,1,0,368.29940903068064
20260812,58,0,9158,20,1,1,1,0,302.2272797430102
20260812,58,1,1009161,20,1,1,1,0,302.2272797430102
20260812,58,2,2009164,20,1,1,1,0,302.2272797430102
20260812,58,3,3009167,20,1,1,1,0,302.2272797430102
20260812,59,0,9159,123,2,1,1,0,406.6941136474903
20260812,59,1,1009162,133,2,1,1,0,393.0334092390852
20260812,59,2,2009165,111,2,1,1,0,375.5048300157239
20260812,59,3,3009168,173,3,1,1,0,381.0823557362231
20260812,60,0,9160,113,2,1,1,0,292.041476745789
20260812,60,1,1009163,112,2,1,1,0,275.22712556309557
20260812,60,2,2009166,110,2,1,1,0,278.78133466560143
20260812,60,3,3009169,99,2,1,1,0,264.8794262776203
20260812,61,0,9161,73,1,1,1,0,298.8275740128853
20260812,61,1,1009164,73,1,1,1,0,298.8275740128853
20260812,61,2,2009167,73,1,1,1,0,298.8275740128853
20260812,61,3,3009170,73,1,1,1,0,298.8275740128853
20260812,62,0,9162,31,1,1,1,0,388.53257078519096
20260812,62,1,1009165,31,1,1,1,0,388.53257078519096
20260812,62,2,2009168,31,1,1,1,0,388.53257078519096
20260812,62,3,3009171,31,1,1,1,0,388.53257078519096
20260812,63,0,9163,111,2,1,1,0,350.81579895561583
20260812,63,1,1009166,174,3,1,1,0,353.08125778453666
20260812,63,2,2009169,113,2,1,1,0,367.91982680642434
20260812,63,3,3009172,290,5,1,1,0,369.81544380753314
20260812,64,0,9164,70,1,1,1,0,402.66668348315534
20260812,64,1,1009167,70,1,1,1,0,402.66668348315534
20260812,64,2,2009170,70,1,1,1,0,402.66668348315534
20260812,64,3,3009173,70,1,1,1,0,402.66668348315534
20260812,65,0,9165,48,1,1,1,0,343.36499118804716
20260812,65,1,1009168,48,1,1,1,0,343.36499118804716
20260812,65,2,2009171,48,1,1,1,0,343.36499118804716
20260812,65,3,3009174,48,1,1,1,0,343.36499118804716
20260812,66,0,9166,78,1,1,1,0,395.093039689017
20260812,66,1,1009169,78,1,1,1,0,395.093039689017
20260812,66,2,2009172,78,1,1,1,0,395.093039689017
20260812,66,3,3009175,78,1,1,1,0,395.093039689017
20260812,67,0,9167,119,2,1,1,0,405.420678510283
20260812,67,1,1009170,168,3,1,1,0,385.39351144721496
20260812,67,2,2009173,115,2,1,1,0,379.23708320489527
20260812,67,3,3009176,357,6,1,1,0,405.3248244057014
20260812,68,0,9168,100,2,1,1,0,292.0686216970499
20260812,68,1,1009171,178,3,1,1,0,325.1446188522615
20260812,68,2,2009174,114,2,1,1,0,298.08080003333134
20260812,68,3,3009177,128,2,1,1,0,325.5296485853124
20260812,69,0,9169,50,1,1,1,0,383.52802642672305
20260812,69,1,1009172,50,1,1,1,0,383.52802642672305
20260812,69,2,2009175,50,1,1,1,0,383.52802642672305
20260812,69,3,3009178,50,1,1,1,0,383.52802642672305
20260812,70,0,9170,320,5,1,1,0,372.4650034181966
20260812,70,1,1009173,225,4,1,1,0,361.7810535335871
20260812,70,2,2009176,173,3,1,1,0,356.19425358561676
20260812,70,3,3009179,139,2,1,1,0,356.56309632386626
20260812,71,0,9171,64,1,1,1,0,397.84701286121003
20260812,71,1,1009174,64,1,1,1,0,397.84701286121003
20260812,71,2,2009177,64,1,1,1,0,397.84701286121003
20260812,71,3,3009180,64,1,1,1,0,397.84701286121003
20260812,72,0,9172,42,1,1,1,0,389.21092265829094
20260812,72,1,1009175,42,1,1,1,0,389.21092265829094
20260812,72,2,2009178,42,1,1,1,0,389.21092265829094
20260812,72,3,3009181,42,1,1,1,0,389.21092265829094
20260812,73,0,9173,55,1,1,1,0,350.6306918941581
20260812,73,1,1009176,55,1,1,1,0,350.6306918941581
20260812,73,2,2009179,55,1,1,1,0,350.6306918941581
20260812,73,3,3009182,55,1,1,1,0,350.6306918941581
20260812,74,0,9174,38,1,1,1,0,253.0343551656244
20260812,74,1,1009177,38,1,1,1,0,253.0343551656244
20260812,74,2,2009180,38,1,1,1,0,253.0343551656244
20260812,74,3,3009183,38,1,1,1,0,253.0343551656244
20260812,75,0,9175,109,2,1,1,0,382.38007318064217
20260812,75,1,1009178,97,2,1,1,0,386.783323929199
20260812,75,2,2009181,189,3,1,1,0,396.8586740990626
20260812,75,3,3009184,123,2,1,1,0,406.53966840747626
20260812,76,0,9176,31,1,1,1,0,370.065257618161
20260812,76,1,1009179,31,1,1,1,0,370.065257618161
20260812,76,2,2009182,31,1,1,1,0,370.065257618161
20260812,76,3,3009185,31,1,1,1,0,370.065257618161
20260812,77,0,9177,103,2,1,1,0,371.6063656574625
20260812,77,1,1009180,114,2,1,1,0,362.343353290641
20260812,77,2,2009183,101,2,1,1,0,366.053925237337
20260812,77,3,3009186,111,2,1,1,0,371.45562715766107
20260812,78,0,9178,182,3,1,1,0,448.5880752121865
20260812,78,1,1009181,249,4,1,1,0,491.4961215992836
20260812,78,2,2009184,527,9,1,1,0,454.93761202425446
20260812,78,3,3009187,1598,27,1,1,0,456.56394537070037
20260812,79,0,9179,57,1,1,1,0,307.86660286048357
20260812,79,1,1009182,57,1,1,1,0,307.86660286048357
20260812,79,2,2009185,57,1,1,1,0,307.86660286048357
20260812,79,3,3009188,57,1,1,1,0,307.86660286048357
20260812,80,0,9180,47,1,1,1,0,317.0576598174848
20260812,80,1,1009183,47,1,1,1,0,317.0576598174848
20260812,80,2,2009186,47,1,1,1,0,317.0576598174848
20260812,80,3,3009189,47,1,1,1,0,317.0576598174848
20260812,81,0,9181,214,4,1,1,0,316.68532785736824
